wavelength_nm,n,k,region,quality_flag
659,1.515,0.0,aligned_derived,medium_confidence
660,1.515,0.0,aligned_derived,medium_confidence
661,1.515,0.0,aligned_derived,medium_confidence
662,1.515,0.0,aligned_derived,medium_confidence
663,1.515,0.0,aligned_derived,medium_confidence
664,1.515,0.0,aligned_derived,medium_confidence
665,1.515,0.0,aligned_derived,medium_confidence
666,1.515,0.0,aligned_derived,medium_confidence
667,1.515,0.0,aligned_derived,medium_confidence
668,1.515,0.0,aligned_derived,medium_confidence
669,1.515,0.0,aligned_derived,medium_confidence
670,1.515,0.0,aligned_derived,medium_confidence
671,1.515,0.0,aligned_derived,medium_confidence
672,1.515,0.0,aligned_derived,medium_confidence
673,1.515,0.0,aligned_derived,medium_confidence
674,1.515,0.0,aligned_derived,medium_confidence
675,1.515,0.0,aligned_derived,medium_confidence
676,1.515,0.0,aligned_derived,medium_confidence
677,1.515,0.0,aligned_derived,medium_confidence
678,1.515,0.0,aligned_derived,medium_confidence
679,1.515,0.0,aligned_derived,medium_confidence
680,1.515,0.0,aligned_derived,medium_confidence
681,1.515,0.0,aligned_derived,medium_confidence
682,1.515,0.0,aligned_derived,medium_confidence
683,1.515,0.0,aligned_derived,medium_confidence
684,1.515,0.0,aligned_derived,medium_confidence
685,1.515,0.0,aligned_derived,medium_confidence
686,1.515,0.0,aligned_derived,medium_confidence
687,1.515,0.0,aligned_derived,medium_confidence
688,1.515,0.0,aligned_derived,medium_confidence
689,1.515,0.0,aligned_derived,medium_confidence
690,1.515,0.0,aligned_derived,medium_confidence
691,1.515,0.0,aligned_derived,medium_confidence
692,1.515,0.0,aligned_derived,medium_confidence
693,1.515,0.0,aligned_derived,medium_confidence
694,1.515,0.0,aligned_derived,medium_confidence
695,1.515,0.0,aligned_derived,medium_confidence
696,1.515,0.0,aligned_derived,medium_confidence
697,1.515,0.0,aligned_derived,medium_confidence
698,1.515,0.0,aligned_derived,medium_confidence
699,1.515,0.0,aligned_derived,medium_confidence
700,1.515,0.0,aligned_derived,medium_confidence
701,1.515,0.0,aligned_derived,medium_confidence
702,1.515,0.0,aligned_derived,medium_confidence
703,1.515,0.0,aligned_derived,medium_confidence
704,1.515,0.0,aligned_derived,medium_confidence
705,1.515,0.0,aligned_derived,medium_confidence
706,1.515,0.0,aligned_derived,medium_confidence
707,1.515,0.0,aligned_derived,medium_confidence
708,1.515,0.0,aligned_derived,medium_confidence
709,1.515,0.0,aligned_derived,medium_confidence
710,1.515,0.0,aligned_derived,medium_confidence
711,1.515,0.0,aligned_derived,medium_confidence
712,1.515,0.0,aligned_derived,medium_confidence
713,1.515,0.0,aligned_derived,medium_confidence
714,1.515,0.0,aligned_derived,medium_confidence
715,1.515,0.0,aligned_derived,medium_confidence
716,1.515,0.0,aligned_derived,medium_confidence
717,1.515,0.0,aligned_derived,medium_confidence
718,1.515,0.0,aligned_derived,medium_confidence
719,1.515,0.0,aligned_derived,medium_confidence
720,1.515,0.0,aligned_derived,medium_confidence
721,1.515,0.0,aligned_derived,medium_confidence
722,1.515,0.0,aligned_derived,medium_confidence
723,1.515,0.0,aligned_derived,medium_confidence
724,1.515,0.0,aligned_derived,medium_confidence
725,1.515,0.0,aligned_derived,medium_confidence
726,1.515,0.0,aligned_derived,medium_confidence
727,1.515,0.0,aligned_derived,medium_confidence
728,1.515,0.0,aligned_derived,medium_confidence
729,1.515,0.0,aligned_derived,medium_confidence
730,1.515,0.0,aligned_derived,medium_confidence
731,1.515,0.0,aligned_derived,medium_confidence
