Wavelength,R_smooth
1045.8319654982367,0.2359830637605038
1046.2440675469222,0.2357402962642331
1046.6561551526006,0.23539631279124595
1047.0682283104247,0.23493939914981285
1047.4802870155493,0.23465449872449617
1047.8923312631289,0.2343102972056855
1048.3043610483187,0.23399529420823484
1048.716376366276,0.23361412800103332
1049.1283772121571,0.23322501210726182
1049.5403635811206,0.2328744666459258
1049.9523354683245,0.23245722206125008
1050.3642928689285,0.23215493110308028
1050.7762357780923,0.23182979252483957
1051.188164190977,0.23155287689926712
1051.6000781027444,0.2311810482615968
1052.0119775085564,0.23089039648691992
1052.423862403576,0.23059847395634553
1052.8357327829672,0.23025524396529803
1053.2475886418945,0.22993947136438503
1053.6594299755234,0.22969078644570415
1054.0712567790192,0.22938496562175756
1054.4830690475496,0.22904167934629835
1054.894866776281,0.22871673970696327
1055.3066499603826,0.22836582516562018
1055.7184185950232,0.22804133989887307
1056.1301726753725,0.22779239505896726
1056.5419121966004,0.22749358326696523
1056.9536371538788,0.22721224151414743
1057.3653475423796,0.22693015816662115
1057.7770433572753,0.22651806919267345
1058.1887245937387,0.22615656940817747
1058.6003912469455,0.22596837844778847
1059.0120433120696,0.2257789829288797
1059.4236807842867,0.22553582199718372
1059.8353036587737,0.2254109248584336
1060.246911930707,0.22506557269674177
1060.6585055952658,0.22475501204920023
1061.0700846476277,0.22445347610787283
1061.4816490829724,0.22418292494003358
1061.89319889648,0.22385952799808181
1062.3047340833316,0.22366034626558645
1062.7162546387092,0.2234930163316015
1063.127760557794,0.22331334154060478
1063.5392518357703,0.22297540916120964
1063.9507284678225,0.22285717594718316
1064.362190449133,0.22267943345346886
1064.7736377748895,0.2225479170797942
1065.1850704402775,0.22226173685275286
1065.5964884404837,0.22199145181058602
1066.0078917706956,0.2217477596769415
1066.4192804261015,0.2215117191244047
1066.8306544018913,0.2212195538889096
1067.2420136932542,0.22099222006286004
1067.6533582953812,0.22078055127783885
1068.0646882034637,0.2206702838452997
1068.4760034126937,0.22058886774586184
1068.887303918264,0.22035458330098476
1069.298589715369,0.22003046337491455
1069.7098607992025,0.21977991151841794
1070.1211171649593,0.2196672693177702
1070.5323588078363,0.21958056550525965
1070.9435857230294,0.21951836720648332
1071.3547979057364,0.2194073540535709
1071.765995351156,0.21928963561105613
1072.177178054486,0.2190747731096704
1072.588346010927,0.2190185925922884
1072.9994992156787,0.21889837635737944
1073.410637663943,0.2185740227566507
1073.8217613509214,0.21841793376899007
1074.2328702718169,0.2182087653103054
1074.6439644218328,0.21797757925682248
1075.055043796174,0.2177439173043952
1075.4661083900444,0.21765025087174744
1075.8771581986502,0.21757035152223983
1076.288193217198,0.2175208583809617
1076.6992134408947,0.21746428248931093
1077.1102188649493,0.21743202645613527
1077.52120948457,0.21721406686061492
1077.9321852949658,0.2173197662579159
1078.3431462913477,0.2172329447874671
1078.754092468926,0.21715525868129584
1079.165023822913,0.2171561053461216
1079.5759403485215,0.217090718252726
1079.9868420409648,0.21695470458177224
1080.397728895456,0.21694944190276477
1080.8086009072117,0.2167940503743925
1081.2194580714454,0.21662863170822
1081.6303003833752,0.2162998934571669
1082.0411278382176,0.21608371403993093
1082.45194043119,0.21602584374050807
1082.8627381575116,0.2162205684862618
1083.2735210124015,0.21621567089699817
1083.6842889910813,0.21603153813426906
1084.0950420887696,0.2157823814764845
1084.5057803006896,0.2159834053094561
1084.9165036220627,0.2159857556577072
1085.3272120481138,0.2159230431657082
1085.7379055740653,0.21585965237469984
1086.1485841951426,0.2157755942363241
1086.559247906571,0.21600974834089973
1086.969896703577,0.21606682600253635
1087.3805305813871,0.2162985613249256
1087.7911495352298,0.2162991193191734
1088.2017535603338,0.21633003725372277
1088.6123426519275,0.21639784142451388
1089.0229168052415,0.21637713505558082
1089.4334760155068,0.21637073872764967
1089.844020277955,0.21648950054028335
1090.2545495878178,0.21661239328810294
1090.6650639403294,0.21673819863343802
1091.0755633307233,0.21686569823859742
1091.4860477542338,0.21699367376588993
1091.8965172060966,0.2171209068776245
1092.3069716815482,0.21724617923610992
1092.7174111758256,0.21736827250365506
1093.1278356841658,0.2174859683425688
1093.5382452018086,0.21759804841515995
1093.9486397239918,0.2177032943837374
1094.3590192459567,0.21780048791060996
