wavelength_nm,reference_intensity_raw,sample_intensity_raw,reference_intensity_processed,sample_intensity_processed,reference_reflectance,sample_reference_ratio,calculated_reflectance,valid_mask,mask_reason
500.0677921108812,146.52000427246094,488.2000122070313,7.326000213623047,24.410000610351567,1.0,3.331968318122624,3.331968318122624,True,ok
500.4938016520687,152.36000061035156,496.6000061035156,7.618000030517578,24.83000030517578,1.0,3.259385692531796,3.259385692531796,True,ok
500.9198046272396,145.17999267578125,504.4500122070313,7.258999633789062,25.222500610351567,1.0,3.4746524153199183,3.4746524153199183,True,ok
501.3458010307017,158.6999969482422,531.75,7.93499984741211,26.5875,1.0,3.3506616901411967,3.3506616901411967,True,ok
501.7717908567623,158.1199951171875,536.3499755859375,7.905999755859375,26.817498779296876,1.0,3.3920439675477625,3.3920439675477625,True,ok
502.19777409973136,165.39999389648438,554.6500244140625,8.269999694824218,27.732501220703124,1.0,3.3533860029111633,3.3533860029111633,True,ok
502.62375075391645,169.05999755859375,571.9000244140625,8.452999877929688,28.595001220703125,1.0,3.3828228597711307,3.3828228597711307,True,ok
503.04972081362587,168.0399932861328,581.75,8.40199966430664,29.0875,1.0,3.4619734780006555,3.4619734780006555,True,ok
503.4756842731697,181.8999938964844,610.4000244140625,9.09499969482422,30.520001220703126,1.0,3.3556901863417803,3.3556901863417803,True,ok
503.9016411268569,192.27999877929688,631.9000244140625,9.613999938964843,31.595001220703125,1.0,3.2863533827008755,3.2863533827008755,True,ok
504.3275913689965,190.82000732421875,632.0499877929688,9.541000366210938,31.602499389648436,1.0,3.3122836365846284,3.3122836365846284,True,ok
504.7535349938983,189.75999450683597,644.3499755859375,9.487999725341798,32.217498779296875,1.0,3.395604944343131,3.395604944343131,True,ok
505.1794719958719,194.8800048828125,669.5999755859375,9.744000244140626,33.47999877929688,1.0,3.435960379765944,3.435960379765944,True,ok
505.6054023692274,209.25999450683597,690.5999755859375,10.462999725341799,34.529998779296875,1.0,3.300200677217247,3.300200677217247,True,ok
506.0313261082756,207.8999938964844,703.4000244140625,10.39499969482422,35.17000122070313,1.0,3.383357600117549,3.383357600117549,True,ok
506.45724320732575,218.6199951171875,730.4500122070312,10.930999755859375,36.522500610351564,1.0,3.34118574934322,3.34118574934322,True,ok
506.88315366068974,224.0399932861328,751.75,11.20199966430664,37.5875,1.0,3.3554277027668986,3.3554277027668986,True,ok
507.309057462678,221.66000366210935,756.5,11.083000183105467,37.825,1.0,3.4128845416477653,3.4128845416477653,True,ok
507.73495460760176,228.69999694824216,777.25,11.434999847412108,38.8625,1.0,3.3985571070029437,3.3985571070029437,True,ok
508.1608450897722,239.22000122070315,812.1500244140625,11.961000061035158,40.60750122070313,1.0,3.394992142253093,3.394992142253093,True,ok
508.5867289035008,241.4600067138672,828.2000122070312,12.07300033569336,41.41000061035156,1.0,3.429967651696695,3.429967651696695,True,ok
509.012606043099,239.8600006103516,847.9500122070312,11.99300003051758,42.397500610351564,1.0,3.5351872344255986,3.5351872344255986,True,ok
509.4384765028794,257.7799987792969,872.0999755859375,12.888999938964844,43.60499877929688,1.0,3.3831173082307373,3.3831173082307373,True,ok
509.8643402771536,261.1600036621094,895.0,13.058000183105468,44.75,1.0,3.4270178719937423,3.4270178719937423,True,ok
510.2901973602346,254.41999816894528,908.6500244140624,12.720999908447265,45.43250122070312,1.0,3.5714567681534275,3.5714567681534275,True,ok
510.7160477464344,261.6000061035156,926.5,13.080000305175782,46.325,1.0,3.5416665840343375,3.5416665840343375,True,ok
511.1418914300661,274.5199890136719,954.5999755859376,13.725999450683593,47.72999877929688,1.0,3.4773423203743308,3.4773423203743308,True,ok
511.5677284054423,268.9200134277344,971.75,13.446000671386718,48.5875,1.0,3.6135280063903976,3.6135280063903976,True,ok
511.9935586668769,292.0799865722656,1017.7999877929688,14.60399932861328,50.88999938964844,1.0,3.484661854916744,3.484661854916744,True,ok
512.4193822086829,302.17999267578125,1033.5,15.108999633789063,51.675,1.0,3.420147015189307,3.420147015189307,True,ok
512.8451990251742,289.5599975585937,1043.949951171875,14.477999877929685,52.19749755859375,1.0,3.605297554820663,3.605297554820663,True,ok
513.271009110665,304.17999267578125,1086.050048828125,15.208999633789062,54.30250244140625,1.0,3.5704190774497184,3.5704190774497184,True,ok
513.6968124594681,318.29998779296875,1118.5,15.914999389648438,55.925,1.0,3.5139806562842337,3.5139806562842337,True,ok
514.1226090658996,308.4200134277344,1123.4000244140625,15.421000671386718,56.17000122070313,1.0,3.6424355602892335,3.6424355602892335,True,ok
514.5483989242733,320.0799865722656,1161.699951171875,16.003999328613283,58.08499755859375,1.0,3.6294051484209047,3.6294051484209047,True,ok
514.9741820289036,333.0,1190.8499755859375,16.65,59.54249877929688,1.0,3.576126052810624,3.576126052810624,True,ok
515.3999583741056,338.3399963378906,1234.25,16.91699981689453,61.7125,1.0,3.647957715195425,3.647957715195425,True,ok
515.825727954195,347.3999938964844,1252.949951171875,17.36999969482422,62.64749755859375,1.0,3.6066493183221513,3.6066493183221513,True,ok
516.2514907634869,362.5400085449218,1292.25,18.12700042724609,64.6125,1.0,3.564434185309727,3.564434185309727,True,ok
516.6772467962968,362.7999877929688,1308.1500244140625,18.13999938964844,65.40750122070312,1.0,3.6057058115463776,3.6057058115463776,True,ok
517.102996046941,380.0,1351.550048828125,19.0,67.57750244140625,1.0,3.5567106548108556,3.5567106548108556,True,ok
517.5287385097351,387.5,1390.9000244140625,19.375,69.54500122070313,1.0,3.589419417842742,3.589419417842742,True,ok
517.9544741789956,391.1799926757813,1423.699951171875,19.558999633789064,71.18499755859375,1.0,3.6395009403046577,3.6395009403046577,True,ok
518.3802030490393,392.5,1439.0999755859375,19.625,71.95499877929687,1.0,3.666496753085191,3.666496753085191,True,ok
518.8059251141825,408.33999633789057,1482.6500244140625,20.416999816894528,74.13250122070312,1.0,3.6309204038568113,3.6309204038568113,True,ok
519.2316403687427,408.3999938964844,1512.449951171875,20.41999969482422,75.62249755859375,1.0,3.70335449014534,3.70335449014534,True,ok
519.6573488070368,427.5400085449218,1559.550048828125,21.37700042724609,77.97750244140624,1.0,3.647728908777112,3.647728908777112,True,ok
520.0830504233825,435.239990234375,1592.5,21.76199951171875,79.625,1.0,3.658900918416171,3.658900918416171,True,ok
