Wavelength_nm,R_front,T_front,R_stack,R_total,ensemble_id,d_PVK_nm,Delta_R_stack_vs_700nm,Delta_R_total_vs_700nm
574.0,0.04193131469631514,0.9580686853036848,0.0788057456850052,0.11450658215297432,nominal,800.0,-6.14781295022182e-05,-5.6805449696523125e-05
575.0,0.04193131469631514,0.9580686853036848,0.0789659267854946,0.11465458921343753,nominal,800.0,-6.92108809801778e-05,-6.395135177254818e-05
576.0,0.04193131469631514,0.9580686853036848,0.07903619361969377,0.11471951627646294,nominal,800.0,-7.898424286781336e-05,-7.298246994955071e-05
577.0,0.04193131469631514,0.9580686853036848,0.07912863598027585,0.11480493427096687,nominal,800.0,-8.888698457780453e-05,-8.213340544031833e-05
578.0,0.04193131469631514,0.9580686853036848,0.07932104490978242,0.11498272486112128,nominal,800.0,-9.596704088668528e-05,-8.867698542668057e-05
579.0,0.04193131469631514,0.9580686853036848,0.07950668032416872,0.11515425928466175,nominal,800.0,-0.00010117294450191772,-9.348890771045115e-05
580.0,0.04193131469631514,0.9580686853036848,0.07956896670462169,0.11521181495011906,nominal,800.0,-0.00010863935848177964,-0.00010038880878614209
581.0,0.04193131469631514,0.9580686853036848,0.07958227428572147,0.1152241118457836,nominal,800.0,-0.00011870259507471004,-0.00010968796828755845
582.0,0.04193131469631514,0.9580686853036848,0.07967342312674792,0.1153083384761086,nominal,800.0,-0.00012674065746678953,-0.00011711653424517632
583.0,0.04193131469631514,0.9580686853036848,0.07983639155544037,0.11545893203489462,nominal,800.0,-0.00013071863148832186,-0.00012079411520558858
584.0,0.04193131469631514,0.9580686853036848,0.07999585677911447,0.1156062904005479,nominal,800.0,-0.0001347048617517388,-0.00012447939110825368
585.0,0.04193131469631514,0.9580686853036848,0.0800999015862211,0.11570243702333119,nominal,800.0,-0.00014076188572799408,-0.00013007779724788504
586.0,0.04193131469631514,0.9580686853036848,0.08013115849922542,0.11573132134552808,nominal,800.0,-0.00014428062278146192,-0.00013332982603865562
587.0,0.04193131469631514,0.9580686853036848,0.08010715531426198,0.11570914014229383,nominal,800.0,-0.00014188797822799193,-0.00013111850347902188
588.0,0.04193131469631514,0.9580686853036848,0.08004893367765978,0.11565533805359172,nominal,800.0,-0.00013802696301842832,-0.00012754989854682486
589.0,0.04193131469631514,0.9580686853036848,0.07997836707553273,0.11559012844704622,nominal,800.0,-0.00013719882271252815,-0.0001267838617559497
590.0,0.04193131469631514,0.9580686853036848,0.07994937809480923,0.11556334024905583,nominal,800.0,-0.00013687998222126907,-0.00012648891466848777
591.0,0.04193131469631514,0.9580686853036848,0.07999178732428829,0.11560252988073658,nominal,800.0,-0.00013274430664486636,-0.0001226676099746471
592.0,0.04193131469631514,0.9580686853036848,0.08006714335989715,0.11567216542820508,nominal,800.0,-0.0001247922365053139,-0.00011531987869534133
593.0,0.04193131469631514,0.9580686853036848,0.08012348451342656,0.11572422985513534,nominal,800.0,-0.00011452481670398695,-0.00010583226366561727
594.0,0.04193131469631514,0.9580686853036848,0.08011526639736191,0.11571663554186973,nominal,800.0,-0.00010126643855566664,-9.358009333439166e-05
595.0,0.04193131469631514,0.9580686853036848,0.08001670565544981,0.11562555654258587,nominal,800.0,-8.332661244477013e-05,-7.700124272264075e-05
596.0,0.04193131469631514,0.9580686853036848,0.07985594259876413,0.11547699862499855,nominal,800.0,-5.9152295767375684e-05,-5.466121691233283e-05
597.0,0.04193131469631514,0.9580686853036848,0.07968938820536259,0.11532309116872924,nominal,800.0,-2.8673664358491724e-05,-2.649623977643567e-05
598.0,0.04193131469631514,0.9580686853036848,0.07959164525615588,0.11523277111712608,nominal,800.0,1.5411623949662667e-06,1.424115874698595e-06
599.0,0.04193131469631514,0.9580686853036848,0.07958350832359866,0.11522525216153234,nominal,800.0,2.5838251599699658e-05,2.3875875501525035e-05
600.0,0.04193131469631514,0.9580686853036848,0.0795209049064679,0.1151674034686499,nominal,800.0,5.565887138640757e-05,5.143132890496338e-05
601.0,0.04193131469631514,0.9580686853036848,0.07928049029083868,0.1149452511548962,nominal,800.0,0.0001060032716617837,9.794965584304649e-05
602.0,0.04193131469631514,0.9580686853036848,0.07899676966056017,0.11468308820580991,nominal,800.0,0.00016436675078738971,0.00015187496151029822
603.0,0.04193131469631514,0.9580686853036848,0.07884234834502016,0.11454040277183693,nominal,800.0,0.00021218317057512814,0.000196054415994254
604.0,0.04193131469631514,0.9580686853036848,0.07879314968304095,0.11449494355349257,nominal,800.0,0.0002540896087026012,0.00023477401940194542
605.0,0.04193131469631514,0.9580686853036848,0.07876930714371845,0.11447291328220512,nominal,800.0,0.0002972556219353467,0.0002746575539715329
606.0,0.04193131469631514,0.9580686853036848,0.07870161985880059,0.1144103711390518,nominal,800.0,0.0003456395239718191,0.0003193607296671508
607.0,0.04193131469631514,0.9580686853036848,0.07848799837500348,0.1142129900899789,nominal,800.0,0.0004099680851897408,0.00037879059008547045
608.0,0.04193131469631514,0.9580686853036848,0.07815587834770232,0.11390612631771523,nominal,800.0,0.0004892443118098833,0.0004520238323156428
609.0,0.04193131469631514,0.9580686853036848,0.07790300789941616,0.11367249129532987,nominal,800.0,0.0005612082573904498,0.0005185003401692173
610.0,0.04193131469631514,0.9580686853036848,0.07782485688844021,0.11360028610465825,nominal,800.0,0.000611684227345366,0.000565130175671405
611.0,0.04193131469631514,0.9580686853036848,0.07783012734221413,0.11360515556121609,nominal,800.0,0.0006501650600434922,0.0006006816038626045
612.0,0.04193131469631514,0.9580686853036848,0.07780491972255071,0.11358186585767416,nominal,800.0,0.0006924812796353236,0.0006397746796915904
613.0,0.04193131469631514,0.9580686853036848,0.07763695826320507,0.11342668496956684,nominal,800.0,0.0007554440523551142,0.0006979334760378597
614.0,0.04193131469631514,0.9580686853036848,0.07728449079518121,0.11310104468605264,nominal,800.0,0.0008513673555514273,0.0007865278148772026
615.0,0.04193131469631514,0.9580686853036848,0.07692744626346261,0.11277118555627567,nominal,800.0,0.0009609902085154498,0.0008877711059038368
616.0,0.04193131469631514,0.9580686853036848,0.0767582957673737,0.11261491765289826,nominal,800.0,0.0010390557697126795,0.0009598719376415488
617.0,0.04193131469631514,0.9580686853036848,0.07673881885398523,0.11259692425448102,nominal,800.0,0.0010729200867783534,0.0009911525040841307
618.0,0.04193131469631514,0.9580686853036848,0.0767275903245972,0.11258655099163799,nominal,800.0,0.0011017051736712385,0.0010177416765519282
619.0,0.04193131469631514,0.9580686853036848,0.07661645722210773,0.11248388332172791,nominal,800.0,0.0011509557545705124,0.0010632266132059726
620.0,0.04193131469631514,0.9580686853036848,0.07636821345552655,0.11225455269729213,nominal,800.0,0.0012034486122751709,0.0011116926425559087
621.0,0.04193131469631514,0.9580686853036848,0.07607319767103496,0.11198201973948022,nominal,800.0,0.0012363082435764838,0.001142016994587297
622.0,0.04193131469631514,0.9580686853036848,0.07585589448396729,0.11178128131414242,nominal,800.0,0.001245091680941099,0.0011501090825659227
623.0,0.04193131469631514,0.9580686853036848,0.07571594558616779,0.11165200249603388,nominal,800.0,0.001231093906332567,0.001137166417900376
624.0,0.04193131469631514,0.9580686853036848,0.07556669837084426,0.11151413596624825,nominal,800.0,0.0012044073092881136,0.0011125031807207725
625.0,0.04193131469631514,0.9580686853036848,0.07538913539500305,0.11135011511857476,nominal,800.0,0.0011809320521083272,0.0010908040214527293
626.0,0.04193131469631514,0.9580686853036848,0.07524192044349569,0.11121412961175454,nominal,800.0,0.0011616798787686539,0.0010730087425211837
627.0,0.04193131469631514,0.9580686853036848,0.07515539865876873,0.11113420842883347,nominal,800.0,0.0011390842800951817,0.0010521312098263763
628.0,0.04193131469631514,0.9580686853036848,0.07510707392535693,0.11108957056145731,nominal,800.0,0.0011254110441399762,0.0010394981051102953
629.0,0.04193131469631514,0.9580686853036848,0.07504424553484233,0.11103153584398119,nominal,800.0,0.0011304495258837033,0.0010441462132664142
630.0,0.04193131469631514,0.9580686853036848,0.07488451387286311,0.11088399275053439,nominal,800.0,0.001085271214400621,0.001002405440754639
631.0,0.04193131469631514,0.9580686853036848,0.07460234612036853,0.11062336108413662,nominal,800.0,0.0009068143622686237,0.0008375610488545182
632.0,0.04193131469631514,0.9580686853036848,0.07433467582548023,0.11037612609384517,nominal,800.0,0.0006891110274432066,0.0006364751900934107
633.0,0.04193131469631514,0.9580686853036848,0.07421054344818687,0.11026147249981737,nominal,800.0,0.00056599277351016,0.0005227582312326701
634.0,0.04193131469631514,0.9580686853036848,0.07413403417774735,0.1101908060951884,nominal,800.0,0.0004877671137892836,0.0004505065849341877
635.0,0.04193131469631514,0.9580686853036848,0.07396629367005848,0.11003587719909722,nominal,800.0,0.0003336368936055212,0.0003081480214172233
636.0,0.04193131469631514,0.9580686853036848,0.07370044259369977,0.10979033565883921,nominal,800.0,9.544123918653336e-05,8.814872247804584e-05
637.0,0.04193131469631514,0.9580686853036848,0.07340523111904644,0.10951768312499334,nominal,800.0,-0.0001634067607871187,-0.00015091899944602583
638.0,0.04193131469631514,0.9580686853036848,0.0731520567423272,0.10928386076685849,nominal,800.0,-0.0004064496412161944,-0.00037538406334652885
639.0,0.04193131469631514,0.9580686853036848,0.07298393832352634,0.10912859565241428,nominal,800.0,-0.0006139960373157394,-0.0005670642964173828
640.0,0.04193131469631514,0.9580686853036848,0.07282518432729818,0.10898198102987301,nominal,800.0,-0.0008232557100689986,-0.0007603254193639664
641.0,0.04193131469631514,0.9580686853036848,0.0725463807624772,0.10872450135614584,nominal,800.0,-0.0011127302295119157,-0.0010276606975334612
642.0,0.04193131469631514,0.9580686853036848,0.07218435223861908,0.10839017107638492,nominal,800.0,-0.0014649180691106295,-0.0013529022032975346
643.0,0.04193131469631514,0.9580686853036848,0.0719065538316779,0.10813363350077382,nominal,800.0,-0.0017669546642082173,-0.001631825981112181
644.0,0.04193131469631514,0.9580686853036848,0.0716875293175892,0.10793137588382129,nominal,800.0,-0.0020075234997036784,-0.0018539818041921757
645.0,0.04193131469631514,0.9580686853036848,0.07129251977274761,0.10756661476868032,nominal,800.0,-0.002329900708119878,-0.0021516602728745143
646.0,0.04193131469631514,0.9580686853036848,0.07066339569591241,0.10698569180386196,nominal,800.0,-0.0027970602221122076,-0.0025829955356602152
647.0,0.04193131469631514,0.9580686853036848,0.07001805444628319,0.10638982610335794,nominal,800.0,-0.0032824270363319974,-0.003031113582484854
648.0,0.04193131469631514,0.9580686853036848,0.06949066524024718,0.10590289358418399,nominal,800.0,-0.003660990170387249,-0.003380596531729632
649.0,0.04193131469631514,0.9580686853036848,0.0689649795109391,0.10541755536000003,nominal,800.0,-0.003977842109312138,-0.003673067454557963
650.0,0.04193131469631514,0.9580686853036848,0.06835475645633204,0.10485419514255932,nominal,800.0,-0.004341170302390895,-0.004008413647801384
651.0,0.04193131469631514,0.9580686853036848,0.06776859606719669,0.10431307689274583,nominal,800.0,-0.004741833559687908,-0.004378223438422507
652.0,0.04193131469631514,0.9580686853036848,0.06730925768124227,0.10388905394484951,nominal,800.0,-0.005081857200089815,-0.004692059436367663
653.0,0.04193131469631514,0.9580686853036848,0.06685140054821151,0.10346641466700032,nominal,800.0,-0.005342816845042175,-0.004932866661312027
654.0,0.04193131469631514,0.9580686853036848,0.06623580299579071,0.10289819383401044,nominal,800.0,-0.005581689043194546,-0.00515319533677458
655.0,0.04193131469631514,0.9580686853036848,0.06550783203837673,0.10222628587392935,nominal,800.0,-0.005815177023679244,-0.005368482990813203
656.0,0.04193131469631514,0.9580686853036848,0.06476125664005308,0.10153724897244337,nominal,800.0,-0.006068135009666298,-0.005601717816369464
657.0,0.04193131469631514,0.9580686853036848,0.06399676473662619,0.100831721215345,nominal,800.0,-0.006372097467684926,-0.005882013705788058
658.0,0.04193131469631514,0.9580686853036848,0.06321482469125092,0.10011013798375243,nominal,800.0,-0.006654406960428572,-0.006142279520495383
659.0,0.04193131469631514,0.9580686853036848,0.06243231855911973,0.099388079854762,nominal,800.0,-0.006811812002784433,-0.006287198443426109
660.0,0.04193131469631514,0.9580686853036848,0.06163180196049618,0.0986494517132376,nominal,800.0,-0.0068403406945567735,-0.00631311256318319
661.0,0.04193131469631514,0.9580686853036848,0.06087203461208999,0.09794846845301891,nominal,800.0,-0.006803258649740095,-0.006278477733615673
662.0,0.04193131469631514,0.9580686853036848,0.06026113285887027,0.09738486535923885,nominal,800.0,-0.006819142729692758,-0.006292817503457254
663.0,0.04193131469631514,0.9580686853036848,0.05967297306685351,0.09684227079603733,nominal,800.0,-0.006945917502657231,-0.006409524528431396
664.0,0.04193131469631514,0.9580686853036848,0.05882329860914538,0.09605846870140163,nominal,800.0,-0.006994250606425417,-0.006453677171257444
665.0,0.04193131469631514,0.9580686853036848,0.057787994865523384,0.09510350419570321,nominal,800.0,-0.006744257713637278,-0.006222398707038307
666.0,0.04193131469631514,0.9580686853036848,0.0569713495768924,0.0943502889544284,nominal,800.0,-0.0063720546985427395,-0.005878500483233712
667.0,0.04193131469631514,0.9580686853036848,0.05644507301723842,0.09386491647145184,nominal,800.0,-0.0061602998151776694,-0.005682845254171842
668.0,0.04193131469631514,0.9580686853036848,0.05593888400247343,0.09339809051680963,nominal,800.0,-0.005973230224009661,-0.005509996683060223
669.0,0.04193131469631514,0.9580686853036848,0.05533472146541372,0.09284093581163955,nominal,800.0,-0.005565207939952972,-0.005133268390046464
670.0,0.04193131469631514,0.9580686853036848,0.05470606546857993,0.09226122343741887,nominal,800.0,-0.004966425893512184,-0.004580602982922108
671.0,0.04193131469631514,0.9580686853036848,0.0540332770105131,0.0916408484407445,nominal,800.0,-0.004362543663089247,-0.0040233044012749075
672.0,0.04193131469631514,0.9580686853036848,0.05333489988123465,0.09099691536150431,nominal,800.0,-0.0038993906383095536,-0.0035958858794621074
673.0,0.04193131469631514,0.9580686853036848,0.052833533926956465,0.0905346581772226,nominal,800.0,-0.00354309871458771,-0.0032671389245338134
674.0,0.04193131469631514,0.9580686853036848,0.052590266781259776,0.0903103739673749,nominal,800.0,-0.002943364079104005,-0.0027139916514898887
675.0,0.04193131469631514,0.9580686853036848,0.05231794218395539,0.09005930519449984,nominal,800.0,-0.001868813389000669,-0.0017230620007333552
676.0,0.04193131469631514,0.9580686853036848,0.051887623003290397,0.0896625855459152,nominal,800.0,-0.0006739050711519132,-0.0006212925933706814
677.0,0.04193131469631514,0.9580686853036848,0.05140177595619635,0.08921469091804302,nominal,800.0,0.00011853853386881857,0.00010927600449647801
678.0,0.04193131469631514,0.9580686853036848,0.050925907035673415,0.08877601269430281,nominal,800.0,0.000683749962925459,0.0006302819764106987
679.0,0.04193131469631514,0.9580686853036848,0.05061774670836488,0.08849194545324382,nominal,800.0,0.0017397061222945917,0.0016035516294770624
680.0,0.04193131469631514,0.9580686853036848,0.050671902902456996,0.08854186698784462,nominal,800.0,0.0032618380627479626,0.0030063784761841517
681.0,0.04193131469631514,0.9580686853036848,0.05085611205757243,0.08871167389498182,nominal,800.0,0.004509204978881798,0.004155901043560686
682.0,0.04193131469631514,0.9580686853036848,0.05080053966019087,0.0886604461048954,nominal,800.0,0.005351631722564441,0.004932124613427263
683.0,0.04193131469631514,0.9580686853036848,0.05057953382307618,0.08845672070189634,nominal,800.0,0.006108640875792763,0.005629509265524191
684.0,0.04193131469631514,0.9580686853036848,0.05056402980360452,0.08844242908288005,nominal,800.0,0.006900064986971634,0.006358638286776741
685.0,0.04193131469631514,0.9580686853036848,0.05087291015375345,0.08872715877601081,nominal,800.0,0.007922337515178152,0.0073005722330540535
686.0,0.04193131469631514,0.9580686853036848,0.051269252970289586,0.08909252326992817,nominal,800.0,0.009398308198313159,0.008660456443065595
687.0,0.04193131469631514,0.9580686853036848,0.05155406990520539,0.08935508630776476,nominal,800.0,0.010988629855136017,0.010125489474535954
688.0,0.04193131469631514,0.9580686853036848,0.05174390859056918,0.08953009562086657,nominal,800.0,0.01204892984426792,0.011102187145564033
689.0,0.04193131469631514,0.9580686853036848,0.05201318401807901,0.0897783412127781,nominal,800.0,0.012629874565543674,0.011637463576816151
690.0,0.04193131469631514,0.9580686853036848,0.052410237673451696,0.0901443960757784,nominal,800.0,0.013441418952900734,0.012385230711774484
691.0,0.04193131469631514,0.9580686853036848,0.05286355274058172,0.09056233484189827,nominal,800.0,0.01476147165579133,0.013601321436474356
692.0,0.04193131469631514,0.9580686853036848,0.05336491586412354,0.09102459058250273,nominal,800.0,0.01608062003997108,0.014816597127039283
693.0,0.04193131469631514,0.9580686853036848,0.05387129959022627,0.09149149508147783,nominal,800.0,0.016849635154705278,0.015525322689847076
694.0,0.04193131469631514,0.9580686853036848,0.05435159424663185,0.09193436285831787,nominal,800.0,0.01729316683904447,0.015934340831528795
695.0,0.04193131469631514,0.9580686853036848,0.05485065394163401,0.09239455235205737,nominal,800.0,0.017875041551388263,0.01647078239476965
696.0,0.04193131469631514,0.9580686853036848,0.05539280167039369,0.09289449576413908,nominal,800.0,0.018589513863553286,0.017129392262982462
697.0,0.04193131469631514,0.9580686853036848,0.05593595444882334,0.09339538883349473,nominal,800.0,0.01919395878777403,0.01768671902251391
698.0,0.04193131469631514,0.9580686853036848,0.05644508208713332,0.09386492483621738,nominal,800.0,0.019613431488178748,0.018073706683197646
699.0,0.04193131469631514,0.9580686853036848,0.05693537066365806,0.094317105765832,nominal,800.0,0.019899034286126743,0.018337424144793432
700.0,0.04193131469631514,0.9580686853036848,0.05743785814244619,0.09478055677734235,nominal,800.0,0.020072768655589823,0.01849817049565948
701.0,0.04193131469631514,0.9580686853036848,0.0579361372434832,0.09524014567711259,nominal,800.0,0.02016463535149656,0.01858353714759743
702.0,0.04193131469631514,0.9580686853036848,0.05833740787180242,0.09561027257874094,nominal,800.0,0.0202305599920991,0.01864486973779919
703.0,0.04193131469631514,0.9580686853036848,0.058560427874567465,0.09581598877859134,nominal,800.0,0.020137875797932574,0.01855987029074989
704.0,0.04193131469631514,0.9580686853036848,0.05867993084881941,0.09592622127514724,nominal,800.0,0.019576296688297398,0.018042903307872116
705.0,0.04193131469631514,0.9580686853036848,0.058814206137210126,0.09605008144058394,nominal,800.0,0.018561394152588104,0.01710841946634284
706.0,0.04193131469631514,0.9580686853036848,0.05897919944798025,0.09620227888581495,nominal,800.0,0.017637159981464992,0.016257390308824157
707.0,0.04193131469631514,0.9580686853036848,0.05919542147968802,0.09640173526389934,nominal,800.0,0.017242262339209197,0.01589393828285232
708.0,0.04193131469631514,0.9580686853036848,0.05940108503872806,0.09659145522789583,nominal,800.0,0.016946060659417485,0.015621363576336533
709.0,0.04193131469631514,0.9580686853036848,0.05941026012932467,0.09659991911710382,nominal,800.0,0.016068090301003077,0.014812583090775641
710.0,0.04193131469631514,0.9580686853036848,0.05910729619650535,0.09632044269482784,nominal,800.0,0.014598607213817852,0.013458408640569339
711.0,0.04193131469631514,0.9580686853036848,0.058687676037603456,0.09593336566689145,nominal,800.0,0.01304410887298673,0.012025682887283631
712.0,0.04193131469631514,0.9580686853036848,0.058372211103075985,0.0956423752231135,nominal,800.0,0.011643183532350325,0.010734482740820978
713.0,0.04193131469631514,0.9580686853036848,0.05811911909790642,0.09540892425353434,nominal,800.0,0.010245337965566724,0.009446086880171595
714.0,0.04193131469631514,0.9580686853036848,0.05779622686853619,0.09511109707011985,nominal,800.0,0.008701551209128217,0.008023035446672835
715.0,0.04193131469631514,0.9580686853036848,0.05730470010645945,0.09465774140963594,nominal,800.0,0.006970400881398733,0.006427075997340062
716.0,0.04193131469631514,0.9580686853036848,0.05657402801785725,0.09398384664691156,nominal,800.0,0.005071200608354885,0.00467599951542913
717.0,0.04193131469631514,0.9580686853036848,0.05564990107947595,0.09313158884179702,nominal,800.0,0.003099951909781483,0.0028583859271065354
718.0,0.04193131469631514,0.9580686853036848,0.0546285032025477,0.09218970185635855,nominal,800.0,0.0010871023088630041,0.0010023878141111192
719.0,0.04193131469631514,0.9580686853036848,0.05349502609697471,0.09114455512582803,nominal,800.0,-0.0010761160319477034,-0.0009922533376040682
720.0,0.04193131469631514,0.9580686853036848,0.05229137183801072,0.09003480905854418,nominal,800.0,-0.003274364008374178,-0.0030191633497677756
721.0,0.04193131469631514,0.9580686853036848,0.051287688197562756,0.08910951788822526,nominal,800.0,-0.0050041837162320135,-0.004614108846892867
722.0,0.04193131469631514,0.9580686853036848,0.050506014912670566,0.08838895106973621,nominal,800.0,-0.00622142442607268,-0.005736382543647528
723.0,0.04193131469631514,0.9580686853036848,0.049380914835559855,0.08735188757386914,nominal,800.0,-0.007910043748258176,-0.007293179724715326
724.0,0.04193131469631514,0.9580686853036848,0.047651374508377635,0.08575787114135913,nominal,800.0,-0.010652719232592762,-0.009821672433396239
725.0,0.04193131469631514,0.9580686853036848,0.046001732906492725,0.08423770854747495,nominal,800.0,-0.013452608171248055,-0.012402874702030636
726.0,0.04193131469631514,0.9580686853036848,0.04495683527220664,0.08327493306375039,nominal,800.0,-0.015175279611311217,-0.013990907152842444
727.0,0.04193131469631514,0.9580686853036848,0.04397303931601117,0.08236853431659952,nominal,800.0,-0.01618307384883426,-0.014919445344052831
728.0,0.04193131469631514,0.9580686853036848,0.042554251456731494,0.0810614972795412,nominal,800.0,-0.01748889539713678,-0.016122266502704596
729.0,0.04193131469631514,0.9580686853036848,0.04094523561916058,0.07957940408426153,nominal,800.0,-0.019239295840030382,-0.01773479272984778
730.0,0.04193131469631514,0.9580686853036848,0.0394414546436111,0.07819442569353137,nominal,800.0,-0.021003773248936063,-0.019360278217289625
731.0,0.04193131469631514,0.9580686853036848,0.037984223566070674,0.0768524865390663,nominal,800.0,-0.02258773604901615,-0.02081913640541648
732.0,0.04193131469631514,0.9580686853036848,0.03642109377302789,0.07541320965333853,nominal,800.0,-0.02412429629609697,-0.022233900890802127
733.0,0.04193131469631514,0.9580686853036848,0.034923305519088,0.07403427430653595,nominal,800.0,-0.025561470263705068,-0.023556915213977125
734.0,0.04193131469631514,0.9580686853036848,0.03383800551718067,0.07303520370721589,nominal,800.0,-0.026542681956117226,-0.024459957552209227
735.0,0.04193131469631514,0.9580686853036848,0.032978259590805956,0.07224383106819017,nominal,800.0,-0.027028653984731164,-0.024906506295038378
736.0,0.04193131469631514,0.9580686853036848,0.031688053478143935,0.07105633879174308,nominal,800.0,-0.027561404954076142,-0.025395244016338914
737.0,0.04193131469631514,0.9580686853036848,0.029960789288659966,0.06946678420996193,nominal,800.0,-0.028386324305500768,-0.02615244095775264
738.0,0.04193131469631514,0.9580686853036848,0.028502975804258344,0.06812537722374498,nominal,800.0,-0.02917671281646689,-0.026878230059172586
739.0,0.04193131469631514,0.9580686853036848,0.027600177736807972,0.06729474996046947,nominal,800.0,-0.02973320321282314,-0.027389444473992136
740.0,0.04193131469631514,0.9580686853036848,0.02688037840611758,0.06663253739585545,nominal,800.0,-0.03011729179186437,-0.027742027011668377
741.0,0.04193131469631514,0.9580686853036848,0.025804662980041807,0.06564295800776107,nominal,800.0,-0.030403116608482734,-0.028003115343610413
742.0,0.04193131469631514,0.9580686853036848,0.02475660998239901,0.06467891197484203,nominal,800.0,-0.030841487476624383,-0.02840490396141758
743.0,0.04193131469631514,0.9580686853036848,0.0237061862763083,0.06371277036294548,nominal,800.0,-0.03147138909713025,-0.028983250996520257
744.0,0.04193131469631514,0.9580686853036848,0.02262772951511668,0.06272093359415877,nominal,800.0,-0.032331939805177026,-0.0297741458381625
745.0,0.04193131469631514,0.9580686853036848,0.021498952262419314,0.06168291416513774,nominal,800.0,-0.03346457137285161,-0.030815719489292834
746.0,0.04193131469631514,0.9580686853036848,0.020300345496482356,0.06058078743038946,nominal,800.0,-0.03491500577448957,-0.03215006932309328
747.0,0.04193131469631514,0.9580686853036848,0.01901499093498864,0.059399018731219125,nominal,800.0,-0.036735097693298024,-0.03382496289777499
748.0,0.04193131469631514,0.9580686853036848,0.017628840387594824,0.05812471999527376,nominal,800.0,-0.03898456525215958,-0.035895443355863685
749.0,0.04193131469631514,0.9580686853036848,0.01613157458521668,0.056748438693380844,nominal,800.0,-0.04173257781907447,-0.03842531040843313
750.0,0.04193131469631514,0.9580686853036848,0.01451821650917398,0.055265639342434496,nominal,800.0,-0.045059100919729735,-0.04148838887418587
751.0,0.04193131469631514,0.9580686853036848,0.012791745664532348,0.05367910304838835,nominal,800.0,-0.049055807200427286,-0.04516941483313546
752.0,0.04193131469631514,0.9580686853036848,0.010967037897134263,0.05200254196820475,nominal,800.0,-0.053826239574309286,-0.04956425910523282
753.0,0.04193131469631514,0.9580686853036848,0.009076536421715931,0.05026579962415326,nominal,800.0,-0.05948475546155014,-0.054779066563904175
754.0,0.04193131469631514,0.9580686853036848,0.0071781228708580926,0.04852206587494391,nominal,800.0,-0.06615358857217658,-0.060927716721821984
755.0,0.04193131469631514,0.9580686853036848,0.005365672505888298,0.046857550263689006,nominal,800.0,-0.0739571346120432,-0.0681268029344694
756.0,0.04193131469631514,0.9580686853036848,0.0037827094672082204,0.045403997910240114,nominal,800.0,-0.08301235043338459,-0.0764871290877728
757.0,0.04193131469631514,0.9580686853036848,0.002639344436988923,0.04435422550351649,nominal,800.0,-0.09341400542682923,-0.08610057798255406
758.0,0.04193131469631514,0.9580686853036848,0.0022321881974892007,0.04398042222758579,nominal,800.0,-0.10521356352945734,-0.09702122151401456
759.0,0.04193131469631514,0.9580686853036848,0.002966072301494162,0.04465419807679766,nominal,800.0,-0.11839089133889208,-0.10923988037858326
760.0,0.04193131469631514,0.9580686853036848,0.005375054086052642,0.04686616545450757,nominal,800.0,-0.13281903718312596,-0.12265222205817607
761.0,0.04193131469631514,0.9580686853036848,0.010138262550761681,0.051241139047432924,nominal,800.0,-0.14822428974360868,-0.13702216212554402
762.0,0.04193131469631514,0.9580686853036848,0.018083705994215736,0.05854286506380227,nominal,800.0,-0.1641468092494792,-0.15194500729272345
763.0,0.04193131469631514,0.9580686853036848,0.030170522279924773,0.06965978351984284,nominal,800.0,-0.17991125475819122,-0.16681843584630054
764.0,0.04193131469631514,0.9580686853036848,0.04743806556775664,0.0855612927811904,nominal,800.0,-0.1946213353151756,-0.18083355778330346
765.0,0.04193131469631514,0.9580686853036848,0.07091001393419477,0.10721341142029542,nominal,800.0,-0.20719554825030811,-0.19300170992240526
766.0,0.04193131469631514,0.9580686853036848,0.10144532328760318,0.13544531501550486,nominal,800.0,-0.21646094788113718,-0.20223314588982708
767.0,0.04193131469631514,0.9580686853036848,0.13953757541309234,0.17076605328709252,nominal,800.0,-0.22131440597806365,-0.20747846384806598
768.0,0.04193131469631514,0.9580686853036848,0.18508156159510242,0.21314561184814512,nominal,800.0,-0.22094391646055983,-0.2079297005835748
769.0,0.04193131469631514,0.9580686853036848,0.2371497190368786,0.2617963373828329,nominal,800.0,-0.21507641220482865,-0.2032547374562741
770.0,0.04193131469631514,0.9580686853036848,0.2938453949247851,0.31501546974947936,nominal,800.0,-0.20418924166575142,-0.19380991358324062
771.0,0.04193131469631514,0.9580686853036848,0.35231298829697466,0.37016686482068206,nominal,800.0,-0.18960273957088303,-0.1807523692796199
772.0,0.04193131469631514,0.9580686853036848,0.4089714510980738,0.42387424126050166,nominal,800.0,-0.17337822779297768,-0.16597266437856562
773.0,0.04193131469631514,0.9580686853036848,0.4599867098635924,0.47245496897126993,nominal,800.0,-0.15799171518915928,-0.15180572259104586
774.0,0.04193131469631514,0.9580686853036848,0.5019163973544727,0.5125426635147766,nominal,800.0,-0.14583375042902258,-0.1405555797546021
775.0,0.04193131469631514,0.9580686853036848,0.5323769753112972,0.5417555096434861,nominal,800.0,-0.13867037171852992,-0.1339605873804276
776.0,0.04193131469631514,0.9580686853036848,0.5505448132234309,0.5592155204998004,nominal,800.0,-0.13724266138504038,-0.13278065694418362
777.0,0.04193131469631514,0.9580686853036848,0.5573432706059316,0.5657561104404375,nominal,800.0,-0.14114823357873063,-0.13666227245495144
