sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
818.015491177625,1.87459144037825,818.015491177625,0.0223811360858243,,
817.235311709216,1.87460115978937,817.235311709216,0.0224041571243907,,
816.455132240807,1.87461090742163,816.455132240807,0.0224272270762561,,
815.6749527724,1.87462068338469,815.6749527724,0.0224503461014288,,
814.894773303991,1.87463048778872,814.894773303991,0.0224735143606377,,
814.114593835587,1.87464032074445,814.114593835587,0.0224967320153146,,
813.334414367175,1.87465018236313,813.334414367175,0.022519999227622,,
812.55423489877,1.87466007275658,812.55423489877,0.0225433161604405,,
811.774055430362,1.87466999203714,811.774055430362,0.0225666829773813,,
810.993875961953,1.87467994031772,810.993875961953,0.022590099842784,,
810.213696493544,1.87468991771177,810.213696493544,0.0226135669217284,,
809.433517025136,1.87469992433331,809.433517025136,0.022637084380042,,
808.653337556729,1.87470996029691,808.653337556729,0.0226606523842827,,
807.873158088317,1.8747200257177,807.873158088317,0.0226842711017605,,
807.092978619911,1.87473012071138,807.092978619911,0.0227079407005495,,
806.312799151503,1.87474024539424,806.312799151503,0.0227316613494654,,
805.532619683094,1.8747503998831,805.532619683094,0.0227554332181022,,
804.752440214686,1.87476058429541,804.752440214686,0.0227792564768091,,
803.972260746278,1.87477079874915,803.972260746278,0.0228031312967075,,
803.192081277868,1.87478104336291,803.192081277868,0.0228270578496977,,
802.411901809462,1.87479131825587,802.411901809462,0.0228510363084554,,
801.631722341052,1.87480162354779,801.631722341052,0.0228750668464438,,
800.851542872645,1.87481195935903,800.851542872645,0.0228991496379146,,
800.071363404236,1.87482232581055,800.071363404236,0.0229232848579052,,
799.291183935827,1.8748327230239,799.291183935827,0.0229474726822641,,
798.51100446742,1.87484315112124,798.51100446742,0.0229717132876284,,
797.730824999012,1.87485361022534,797.730824999012,0.0229960068514445,,
796.950645530602,1.87486410045959,796.950645530602,0.0230203535519837,,
796.170466062194,1.87487462194798,796.170466062194,0.0230447535683147,,
795.390286593786,1.87488517481513,795.390286593786,0.0230692070803433,,
794.610107125379,1.87489575918628,794.610107125379,0.0230937142687895,,
793.829927656971,1.8749063751873,793.829927656971,0.0231182753152123,,
793.049748188564,1.87491702294469,793.049748188564,0.0231428904019966,,
792.269568720156,1.87492770258558,792.269568720156,0.0231675597123732,,
791.489389251745,1.87493841423774,791.489389251745,0.0231922834304196,,
790.709209783338,1.87494915802958,790.709209783338,0.0232170617410655,,
789.929030314933,1.87495993409017,789.929030314933,0.0232418948300887,,
789.148850846523,1.87497074254921,789.148850846523,0.0232667828841302,,
788.368671378115,1.87498158353707,788.368671378115,0.0232917260906994,,
787.588491909705,1.87499245718476,787.588491909705,0.0233167246381652,,
786.808312441298,1.87500336362398,786.808312441298,0.0233417787157845,,
786.02813297289,1.87501430298707,786.02813297289,0.023366888513689,,
785.247953504483,1.87502527540705,785.247953504483,0.0233920542229037,,
784.467774036072,1.87503628101762,784.467774036072,0.0234172760353239,,
783.687594567663,1.87504731995314,783.687594567663,0.023442554143772,,
782.907415099257,1.87505839234867,782.907415099257,0.0234678887419405,,
782.127235630848,1.87506949833995,782.127235630848,0.0234932800244536,,
781.347056162443,1.87508063806341,781.347056162443,0.0235187281868249,,
780.566876694031,1.87509181165618,780.566876694031,0.0235442334255131,,
779.786697225626,1.87510301925608,779.786697225626,0.0235697959378752,,
779.006517757214,1.87511426100165,779.006517757214,0.0235954159222128,,
778.226338288809,1.87512553703211,778.226338288809,0.0236210935777485,,
777.4461588204,1.87513684748742,777.4461588204,0.0236468291046533,,
776.665979351991,1.87514819250824,776.665979351991,0.0236726227040507,,
775.885799883583,1.87515957223596,775.885799883583,0.0236984745780021,,
775.105620415175,1.87517098681269,775.105620415175,0.02372438492952,,
774.325440946767,1.87518243638128,774.325440946767,0.0237503539626093,,
773.545261478359,1.87519392108529,773.545261478359,0.0237763818822053,,
772.76508200995,1.87520544106904,772.76508200995,0.0238024688942433,,
771.984902541541,1.8752169964776,771.984902541541,0.0238286152056336,,
771.204723073134,1.87522858745676,771.204723073134,0.0238548210242653,,
770.424543604728,1.8752402141531,770.424543604728,0.0238810865590236,,
769.64436413632,1.87525187671391,769.64436413632,0.0239074120197928,,
768.864184667912,1.87526357528729,768.864184667912,0.02393379761746,,
768.084005199502,1.87527531002208,768.084005199502,0.023960243563927,,
767.303825731095,1.8752870810679,767.303825731095,0.0239867500720951,,
766.523646262683,1.87529888857514,766.523646262683,0.024013317355914,,
765.743466794276,1.87531073269498,765.743466794276,0.0240399456303341,,
764.963287325867,1.87532261357938,764.963287325867,0.0240666351113597,,
764.183107857462,1.87533453138109,764.183107857462,0.0240933860160335,,
763.40292838905,1.87534648625366,763.40292838905,0.0241201985624386,,
762.622748920643,1.87535847835144,762.622748920643,0.02414707296972,,
761.842569452236,1.87537050782959,761.842569452236,0.0241740094580727,,
761.062389983829,1.87538257484408,761.062389983829,0.0242010082487716,,
760.282210515421,1.87539467955169,760.282210515421,0.0242280695641553,,
759.502031047012,1.87540682211002,759.502031047012,0.024255193627642,,
758.721851578605,1.87541900267751,758.721851578605,0.0242823806637447,,
757.941672110196,1.87543122141343,757.941672110196,0.02430963089806,,
757.161492641788,1.87544347847786,757.161492641788,0.0243369445572966,,
756.381313173379,1.87545577403177,756.381313173379,0.0243643218692591,,
755.601133704968,1.87546810823693,755.601133704968,0.024391763062863,,
754.820954236564,1.87548048125599,754.820954236564,0.0244192683681588,,
754.040774768152,1.87549289325246,754.040774768152,0.0244468380163155,,
753.260595299746,1.8755053443907,753.260595299746,0.0244744722396347,,
752.48041583134,1.87551783483595,752.48041583134,0.0245021712715707,,
751.700236362927,1.87553036475433,751.700236362927,0.0245299353467082,,
750.920056894519,1.87554293431281,750.920056894519,0.0245577647008041,,
750.139877426115,1.87555554367929,750.139877426115,0.0245856595707748,,
749.359697957704,1.87556819302253,749.359697957704,0.0246136201947013,,
748.579518489299,1.8755808825122,748.579518489299,0.0246416468118386,,
747.799339020889,1.87559361231887,747.799339020889,0.0246697396626527,,
747.01915955248,1.87560638261403,747.01915955248,0.024697898988766,,
746.238980084073,1.87561919357006,746.238980084073,0.024726125033026,,
745.458800615666,1.87563204536028,745.458800615666,0.0247544180394865,,
744.678621147256,1.87564493815895,744.678621147256,0.0247827782533993,,
743.898441678846,1.87565787214123,743.898441678846,0.0248112059212582,,
743.118262210439,1.87567084748323,743.118262210439,0.0248397012907726,,
742.338082742029,1.87568386436202,742.338082742029,0.0248682646109068,,
741.557903273624,1.87569692295561,741.557903273624,0.0248968961318529,,
740.777723805217,1.87571002344297,740.777723805217,0.0249255961050704,,
739.997544336808,1.87572316600402,739.997544336808,0.0249543647832808,,
739.217364868398,1.87573635081967,739.217364868398,0.0249832024204626,,
738.437185399989,1.87574957807178,738.437185399989,0.0250121092718897,,
737.657005931583,1.87576284794323,737.657005931583,0.0250410855941134,,
736.876826463175,1.87577616061786,736.876826463175,0.0250701316449782,,
736.096646994764,1.8757895162805,736.096646994764,0.0250992476836384,,
