sep=,
NKChart
X of n [Wavelength (nm)],n - n,X of k [Wavelength (nm)],k - k,X of nodes [Wavelength (nm)],nodes - k
652.617443875089,2.02316459504035,652.617443875089,0.043477525099507,,
651.837264406682,2.02350941184094,651.837264406682,0.043451017182335,,
651.057084938275,2.02385546807764,651.057084938275,0.0434245795249862,,
650.276905469864,2.02420276972598,650.276905469864,0.0433982141385124,,
649.496726001456,2.02455132279732,649.496726001456,0.0433719230617482,,
648.716546533049,2.02490113333912,648.716546533049,0.0433457083616385,,
647.936367064641,2.02525220743512,647.936367064641,0.0433195721336407,,
647.156187596233,2.02560455120567,647.156187596233,0.0432935165020817,,
646.376008127824,2.02595817080794,646.376008127824,0.043267543620545,,
645.595828659418,2.02631307243621,645.595828659418,0.0432416556722511,,
644.815649191007,2.02666926232208,644.815649191007,0.0432158548704697,,
644.035469722601,2.0270267467348,644.035469722601,0.0431901434588999,,
643.255290254192,2.02738553198146,643.255290254192,0.0431645237120695,,
642.475110785784,2.02774562440732,642.475110785784,0.0431389979357659,,
641.694931317376,2.02810703039603,641.694931317376,0.0431135684674342,,
640.914751848968,2.02846975636994,640.914751848968,0.043088237676601,,
640.134572380558,2.02883380879031,640.134572380558,0.0430630079652918,,
639.354392912149,2.02919919415766,639.354392912149,0.0430378817684989,,
638.574213443743,2.02956591901199,638.574213443743,0.0430128615545665,,
637.794033975335,2.02993398993307,637.794033975335,0.042987949825682,,
637.013854506926,2.03030341354075,637.013854506926,0.0429631491183103,,
636.233675038517,2.03067419649518,636.233675038517,0.0429384620036423,,
635.45349557011,2.03104634549715,635.45349557011,0.0429138910880674,,
634.673316101701,2.03141986728835,634.673316101701,0.0428894390136505,,
633.893136633294,2.03179476865165,633.893136633294,0.0428651084586017,,
633.112957164886,2.03217105641142,633.112957164886,0.0428409021377608,,
632.332777696476,2.03254873743379,632.332777696476,0.0428168228030798,,
631.552598228069,2.03292781862696,631.552598228069,0.0427928732441502,,
630.772418759661,2.03330830694149,630.772418759661,0.0427690562886716,,
629.992239291252,2.03369020937059,629.992239291252,0.0427453748029863,,
629.212059822846,2.03407353295046,629.212059822846,0.0427218316925957,,
628.431880354436,2.03445828476054,628.431880354436,0.0426984299026857,,
627.651700886029,2.03484447192384,627.651700886029,0.0426751724186541,,
626.871521417619,2.03523210160724,626.871521417619,0.042652062266663,,
626.091341949211,2.03562118102182,626.091341949211,0.0426291025141932,,
