wavelength_nm,reference_intensity_raw,sample_intensity_raw,reference_intensity_processed,sample_intensity_processed,reference_reflectance,sample_reference_ratio,calculated_reflectance,valid_mask,mask_reason
500.0677921108812,488.2000122070313,146.52000427246094,488.2000122070313,146.52000427246094,1.0,0.30012290169776995,0.30012290169776995,True,ok
500.4938016520687,496.6000061035156,152.36000061035156,496.6000061035156,152.36000061035156,1.0,0.3068062801807383,0.3068062801807383,True,ok
500.9198046272396,504.4500122070313,145.17999267578125,504.4500122070313,145.17999267578125,1.0,0.2877985710429479,0.2877985710429479,True,ok
501.3458010307017,531.75,158.6999969482422,531.75,158.6999969482422,1.0,0.2984485133018189,0.2984485133018189,True,ok
501.7717908567623,536.3499755859375,158.1199951171875,536.3499755859375,158.1199951171875,1.0,0.29480749942134093,0.29480749942134093,True,ok
502.19777409973136,554.6500244140625,165.39999389648438,554.6500244140625,165.39999389648438,1.0,0.2982060517733042,0.2982060517733042,True,ok
502.62375075391645,571.9000244140625,169.05999755859375,571.9000244140625,169.05999755859375,1.0,0.29561110393692214,0.29561110393692214,True,ok
503.04972081362587,581.75,168.0399932861328,581.75,168.0399932861328,1.0,0.28885258837324074,0.28885258837324074,True,ok
503.4756842731697,610.4000244140625,181.8999938964844,610.4000244140625,181.8999938964844,1.0,0.29800128869767745,0.29800128869767745,True,ok
503.9016411268569,631.9000244140625,192.27999877929688,631.9000244140625,192.27999877929688,1.0,0.3042886395796408,0.3042886395796408,True,ok
504.3275913689965,632.0499877929688,190.82000732421875,632.0499877929688,190.82000732421875,1.0,0.3019065121582169,0.3019065121582169,True,ok
504.7535349938983,644.3499755859375,189.75999450683597,644.3499755859375,189.75999450683597,1.0,0.29449833428530564,0.29449833428530564,True,ok
505.1794719958719,669.5999755859375,194.8800048828125,669.5999755859375,194.8800048828125,1.0,0.2910394444269231,0.2910394444269231,True,ok
505.6054023692274,690.5999755859375,209.25999450683597,690.5999755859375,209.25999450683597,1.0,0.3030118764908585,0.3030118764908585,True,ok
506.0313261082756,703.4000244140625,207.8999938964844,703.4000244140625,207.8999938964844,1.0,0.29556438254273115,0.29556438254273115,True,ok
506.45724320732575,730.4500122070312,218.6199951171875,730.4500122070312,218.6199951171875,1.0,0.299294943478246,0.299294943478246,True,ok
