Wavelength_nm,Absolute_Reflectance_Measured,Absolute_Reflectance_Theory,Absolute_Reflectance_Physical,Residual,Front_Scatter_Factor,Rear_ZScore_Measured,Rear_ZScore_Theory,window_label
524.7705642905038,0.024497364265005,0.01744588572074978,0.09472871826084633,-0.007051478544255221,0.2673031301730831,,,front
525.1938049066035,0.0245919822674317,0.01750404245837762,0.09484518863113081,-0.007087939809054079,0.2678719250272729,,,front
525.6170351991616,0.0245595778573333,0.017563774404059602,0.09498369203595296,-0.006995803453273698,0.26844053849869987,,,front
526.0402551628398,0.0246695920355636,0.017623637404978302,0.09512238090088386,-0.007045954630585299,0.2690089688355311,,,front
526.4634647923024,0.0246886561668796,0.017685135306399764,0.09528361773333517,-0.007003520860479836,0.269577214295384,,,front
526.8866640822129,0.0247805909435807,0.0177465990096464,0.0954423995810414,-0.007033991933934301,0.2701452731452934,,,front
527.3098530272356,0.0248505480796042,0.01780662487851565,0.09557805766011933,-0.007043923201088549,0.2707131436616854,,,front
527.7330316220365,0.0249452121990016,0.01786608391783149,0.09570367310656776,-0.007079128281170112,0.27128082413035043,,,front
528.1561998612799,0.0249444299939756,0.017923421072622042,0.09579663132595154,-0.007021008921353558,0.2718483128464097,,,front
528.5793577396331,0.0249876017583872,0.017977136847193584,0.09583550415401368,-0.007010464911193615,0.27241560811429394,,,front
529.0025052517612,0.0250339103378902,0.018030724742840024,0.09587163059997635,-0.007003185595050178,0.27298270824770726,,,front
529.4256423923318,0.0251387306608677,0.018081476261712616,0.09586593016393377,-0.007057254399155083,0.27354961156960494,,,front
529.8487691560126,0.0251624328266779,0.018132089990312593,0.09585773619879927,-0.007030342836365309,0.2741163164121625,,,front
530.2718855374709,0.0252651891154452,0.018184647543369212,0.095876898390129,-0.0070805415720759865,0.2746828211167458,,,front
530.6949915313766,0.0252925394734227,0.018238247155684603,0.09591021925099515,-0.0070542923177380965,0.2752491240338865,,,front
531.1180871323968,0.025279248551284,0.018292764030698787,0.09595575420849736,-0.0069864845205852115,0.2758152235232469,,,front
531.5411723352032,0.0253456195614588,0.018349847683663555,0.09603669232502497,-0.006995771877795244,0.27638111795360043,,,front
531.9642471344634,0.0254043689980537,0.018406847260073585,0.09611525136913582,-0.006997521737980114,0.2769468057027922,,,front
532.3873115248504,0.0254455685824949,0.018463507091740987,0.0961878740779092,-0.006982061490753914,0.27751228515772225,,,front
532.8103655010332,0.0255244863467495,0.018520052873959823,0.09625778837329867,-0.007004433472789676,0.2780775547143055,,,front
533.2334090576846,0.0254798220757191,0.018575379080765807,0.0963096412512896,-0.006904442994953294,0.27864261277745234,,,front
533.6564421894765,0.0255113100906069,0.018629681879663164,0.09634637278841288,-0.0068816282109437354,0.2792074577610344,,,front
534.0794648910813,0.0255311505273291,0.018683792376763025,0.096379642484047,-0.006847358150566075,0.27977208808785764,,,front
534.5024771571718,0.0255528272605178,0.018737443336519936,0.09640581957253261,-0.006815383923997862,0.2803365021896336,,,front
534.9254789824223,0.0255916267099236,0.018790975361176163,0.09642965644981898,-0.006800651348747435,0.2809006985069516,,,front
535.3484703615062,0.0256520087488093,0.018844796745556003,0.09645675302004768,-0.006807212003253297,0.28146467548924814,,,front
535.7714512890982,0.0256918795912291,0.01889859259664885,0.09648279435190484,-0.0067932869945802506,0.2820284315947797,,,front
536.1944217598741,0.025708461497513,0.0189516145205718,0.09649766801456641,-0.006756846976941202,0.2825919652905948,,,front
536.6173817685088,0.0256977971313844,0.019003739359878147,0.09649984956515914,-0.0066940577715062545,0.2831552750525023,,,front
537.0403313096789,0.0257494673139404,0.01905549968306851,0.09649664216673899,-0.006693967630871888,0.28371835936504575,,,front
537.4632703780611,0.0258571458234968,0.0191048445422897,0.096460687654456,-0.0067523012812071015,0.28428121672147333,,,front
537.8861989683325,0.025837498610507,0.019154037555366633,0.09642252559801176,-0.006683461055140366,0.28484384562370896,,,front
538.3091170751703,0.02590791283101,0.01920309015365991,0.09638233711161538,-0.006704822677350088,0.2854062445823239,,,front
538.7320246932532,0.0258855923064378,0.019251990353456275,0.0963399911187567,-0.006633601952981526,0.2859684121165087,,,front
539.15492181726,0.0258987945218647,0.019301438773166788,0.09630473855991087,-0.006597355748697912,0.28653034675404404,,,front
539.5778084418696,0.0258841254021588,0.019351960416046688,0.09628338332433552,-0.006532164986112112,0.2870920470312711,,,front
540.0006845617617,0.0259518691962548,0.019402337022711675,0.09625985533916272,-0.006549532173543125,0.2876535114930639,,,front
540.4235501716169,0.0259618178442691,0.019453305793930786,0.09624377364863063,-0.006508512050338314,0.28821473869280156,,,front
540.8464052661157,0.02599433978694,0.019504133552078744,0.0962255533541706,-0.006490206234861257,0.28877572719233724,,,front
541.2692498399398,0.0260509186911041,0.019554737129871956,0.09620414861558219,-0.006496181561232144,0.2893364755619718,,,front
541.6920838877705,0.0260651172200892,0.01960515836200454,0.0961801372224304,-0.006459958858084661,0.28989698238042294,,,front
542.1149074042906,0.0261096040135126,0.01965530260772514,0.09615233997868021,-0.006454301405787458,0.29045724623479896,,,front
542.5377203841829,0.0260913125675206,0.019704931419036655,0.09611776086923458,-0.006386381148483944,0.29101726572056824,,,front
542.96052282213,0.0260860055256883,0.0197544243260533,0.09608130530298097,-0.006331581199635002,0.2915770394415308,,,front
543.3833147128166,0.0260850346563172,0.01980188200634876,0.09601894719576491,-0.006283152649968437,0.2921365660097918,,,front
543.8060960509267,0.0261143278627229,0.019848977853875287,0.09595209513041882,-0.006265350008847613,0.2926958440457299,,,front
544.2288668311452,0.0261224979617683,0.019894811094299462,0.09586948430848109,-0.006227686867468836,0.29325487217797064,,,front
544.6516270481582,0.0260908928740803,0.01993953286820122,0.09577318980888364,-0.00615136000587908,0.2938136490433587,,,front
545.0743766966502,0.0261131809271842,0.01998412794562325,0.09567565244732083,-0.00612905298156095,0.2943721732869247,,,front
545.497115771309,0.0261518014350643,0.020028831468743596,0.09557981189176312,-0.006122969966320703,0.2949304435618643,,,front
545.919844266821,0.0261137010733862,0.020073345724872127,0.0954819680303249,-0.0060403553485140725,0.29548845852950234,,,front
546.3425621778741,0.0260754197965463,0.020118751542683694,0.09539547539942662,-0.005956668253862606,0.2960462168592693,,,front
546.7652694991556,0.0261442299363302,0.020164230334110442,0.09531015401417672,-0.005979999602219756,0.2966037172286694,,,front
547.1879662253544,0.0261609949202457,0.020209616364811552,0.09522396611341737,-0.005951378555434147,0.2971609583232554,,,front
547.6106523511598,0.0260964861227147,0.020254931894188068,0.09513719658327895,-0.005841554228526634,0.2977179388365978,,,front
548.0333278712616,0.0260989990497073,0.020300035883700298,0.09504814233964412,-0.0057989631660070005,0.2982746574702579,,,front
548.4559927803492,0.0261595831194125,0.02034458813220238,0.09495271515431501,-0.00581499498721012,0.2988311129337576,,,front
548.8786470731135,0.0261202416504014,0.020388954740759538,0.09485540407904047,-0.0057312869096418605,0.2993873039445528,,,front
549.3012907442454,0.0261292988254211,0.020433312120263007,0.09475835314380793,-0.005695986705158095,0.29994322922800476,,,front
549.7239237884368,0.026147035464407,0.020477555553445412,0.09466030991791297,-0.005669479910961589,0.3004988875173515,,,front
550.1465462003798,0.0261308857143508,0.02052191392159329,0.09456401861237476,-0.00560897179275751,0.30105427755367964,,,front
550.5691579747676,0.0261650977936858,0.020566658191286807,0.09447268321019085,-0.005598439602398992,0.30160939808589654,,,front
550.9917591062928,0.0261807853596983,0.020611223290814752,0.09437956373134349,-0.005569562068883548,0.30216424787070073,,,front
551.4143495896493,0.0261814907640175,0.020656646571547414,0.09429691862128337,-0.005524844192470086,0.3027188256725554,,,front
551.8369294195315,0.026146388177593,0.020701920916977024,0.09421280166064973,-0.005444467260615975,0.3032731302636595,,,front
552.2594985906343,0.0261145955086961,0.020747558412981593,0.09413322837720613,-0.005367037095714507,0.30382716042391955,,,front
552.6820570976528,0.0260902435485823,0.020793368406067436,0.09405592853139678,-0.005296875142514864,0.3043809149409217,,,front
553.1046049352823,0.0261043052400107,0.020838962421889096,0.09397636510299273,-0.005265342818121604,0.3049343926099033,,,front
553.5271420982203,0.0260753407533023,0.020884227804992724,0.09389326114956044,-0.005191112948309578,0.30548759223372696,,,front
553.9496685811631,0.0260596040734764,0.02092932761303927,0.09380854005872824,-0.005130276460437129,0.30604051262284887,,,front
554.372184378808,0.0260484095406253,0.02097331906197815,0.0937113815260805,-0.0050750904786471505,0.3065931525952936,,,front
554.7946894858537,0.0260465444473084,0.02101700452155658,0.09361111612031939,-0.0050295399257518185,0.3071455109766266,,,front
555.2171838969977,0.0260159112185905,0.021060290997627386,0.09350671900223001,-0.004955620220963113,0.3076975865999228,,,front
555.6396676069392,0.026034561217793,0.021103185532602247,0.09339831805746787,-0.004931375685190753,0.30824937830574267,,,front
556.0621406103782,0.0259734009950869,0.02114590139383256,0.09328837713510214,-0.0048274996012543404,0.30880088494210356,,,front
556.4846029020141,0.0260055556623498,0.021188479733331027,0.09317738107332985,-0.004817075929018772,0.30935210536444924,,,front
556.9070544765481,0.0259274885805125,0.021230869187798963,0.09306476657656822,-0.004696619392713538,0.3099030384356264,,,front
