d_PVK_nm,thickness_scan_cost
812.0,0.04253907828213168
813.0,0.042572748821205375
814.0,0.042606972281112314
815.0,0.04264171713043501
816.0,0.042676950186277623
817.0,0.04271263641718079
818.0,0.04274873874381187
819.0,0.042785217839742394
820.0,0.04282203193491936
821.0,0.04285913662473205
822.0,0.04289648468786443
823.0,0.04293402591639637
824.0,0.042971706961867064
825.0,0.04300947120123082
826.0,0.04304725862680767
827.0,0.0430850057644493
828.0,0.043122645624190416
829.0,0.043160107687628596
830.0,0.04319731793615699
831.0,0.04323419892395683
832.0,0.04327066989932947
833.0,0.043306646977505116
834.0,0.04334204336750207
835.0,0.043376769654926574
836.0,0.043410734141800626
837.0,0.043443843243591254
838.0,0.04347600194260128
839.0,0.04350711429578437
840.0,0.043537083993888705
841.0,0.04356581496763846
842.0,0.04359321203546131
843.0,0.043619181586097275
844.0,0.043643632288314055
845.0,0.04366647581894526
846.0,0.04368762759959619
847.0,0.04370700753166376
848.0,0.04372454071882269
849.0,0.043740158165868286
850.0,0.043753797442794805
851.0,0.0437654033032428
852.0,0.04377492824696963
853.0,0.04378233301678219
854.0,0.04378758702140177
855.0,0.0437906686769855
856.0,0.04379156566147311
857.0,0.04379027507752219
858.0,0.04378680352149347
859.0,0.04378116705770109
860.0,0.043773391098899106
861.0,0.04376351019568523
862.0,0.04375156773911558
863.0,0.04373761558229935
864.0,0.043721713588038835
865.0,0.04370392911067106
866.0,0.04368433642112809
867.0,0.04366301608485345
868.0,0.04364005430258496
869.0,0.04361554222414754
870.0,0.04358957524530118
871.0,0.04356225229738195
872.0,0.043533675138977754
873.0,0.04350394765822717
874.0,0.043473175193546015
875.0,0.04344146387970704
876.0,0.04340892002525304
877.0,0.043375649526242614
878.0,0.04334175732034107
879.0,0.04330734688429859
880.0,0.043272519776927615
881.0,0.043237375228818355
882.0,0.043202009779229375
883.0,0.04316651695986951
884.0,0.04313098702465467
885.0,0.043095506723980874
886.0,0.043060159121604685
887.0,0.04302502345186048
888.0,0.042990175014666836
889.0,0.04295568510557738
890.0,0.04292162097800475
891.0,0.042888045834685556
892.0,0.042855018845448505
893.0,0.04282259518839085
894.0,0.04279082611165066
895.0,0.04275975901307736
896.0,0.04272943753524307
897.0,0.04269990167339494
898.0,0.042671187894120506
899.0,0.04264332926267534
900.0,0.04261635557710413
901.0,0.042590293507466265
902.0,0.04256516673865325
903.0,0.042540996115455344
904.0,0.042517799788695805
905.0,0.042495593361403086
906.0,0.04247439003413178
907.0,0.04245420074867252
908.0,0.04243503432950849
909.0,0.04241689762248215
910.0,0.04239979563022959
911.0,0.04238373164402344
912.0,0.04236870737173685
913.0,0.042354723061703466
914.0,0.04234177762230054
915.0,0.04232986873712605
916.0,0.042318992975675866
917.0,0.04230914589945497
918.0,0.04230032216347778
919.0,0.04229251561312736
920.0,0.04228571937635268
921.0,0.04227992595118746
922.0,0.042275127288573994
923.0,0.04227131487047151
924.0,0.042268479783221444
925.0,0.0422666127861315
926.0,0.04226570437522829
927.0,0.042265744842112964
928.0,0.04226672432783855
929.0,0.04226863287170949
930.0,0.04227146045488581
931.0,0.04227519703865489
932.0,0.04227983259721489
933.0,0.04228535714479461
934.0,0.04229176075691639
935.0,0.04229903358559145
936.0,0.04230716586822097
937.0,0.042316147929962855
938.0,0.04232597017931306
939.0,0.04233662309664173
940.0,0.04234809721542101
941.0,0.042360383095880985
942.0,0.04237347129083601
943.0,0.04238735230343469
944.0,0.04240201653660535
945.0,0.04241745423399413
946.0,0.04243365541222766
947.0,0.04245060978437556
948.0,0.042468306674542385
949.0,0.042486734923583985
950.0,0.042505882786020445
951.0,0.04252573781830849
952.0,0.042546286758739546
953.0,0.04256751539934792
954.0,0.042589408450345596
955.0,0.04261194939774645
956.0,0.04263512035500381
957.0,0.04265890190965885
958.0,0.042683272966184314
959.0,0.04270821058640484
960.0,0.04273368982908162
961.0,0.0427596835904604
962.0,0.04278616244779659
963.0,0.04281309450808334
964.0,0.042840445264414724
965.0,0.04286817746260957
966.0,0.04289625098089707
967.0,0.042924622725614786
968.0,0.04295324654598687
969.0,0.042982073171126574
970.0,0.04301105017243448
971.0,0.04304012195453523
972.0,0.043069229777801685
973.0,0.0430983118153511
974.0,0.04312730324715571
975.0,0.04315613639358631
976.0,0.043184740890299
977.0,0.04321304390588129
978.0,0.043240970403096414
979.0,0.04326844344390914
980.0,0.043295384537749594
981.0,0.04332171403168511
982.0,0.043347351540338946
983.0,0.0433722164125348
984.0,0.04339622823077922
985.0,0.04341930733884188
986.0,0.04344137539188146
987.0,0.04346235592281695
988.0,0.043482174917987566
989.0,0.043500761394602065
990.0,0.043518047972073814
991.0,0.04353397142909075
992.0,0.043548473238194496
993.0,0.04356150006975149
994.0,0.043573004257495405
995.0,0.04358294421830388
996.0,0.0435912848195347
997.0,0.043597997688075124
998.0,0.043603061456230885
999.0,0.043606461940675294
1000.0,0.04360819225186309
