Wavelength_nm,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD
477.0536842158455,0.9700479462254121,0.977443587703497,0.14154435927542658,0.14154616492703526
477.48003986363346,0.9701130122922085,0.9774992474347115,0.1417584614459657,0.14176026793507815
477.90638925307275,0.9701778756767258,0.9775547026719744,0.14197285497839518,0.14197466205380854
478.332732378462,0.9702442958358477,0.9776112805764973,0.14217020638801836,0.14217201730919965
478.7590692340976,0.9703110015221138,0.9776680220221777,0.14236299174204672,0.14236480728564593
479.1853998142776,0.9703785313501104,0.9777253322672154,0.1425257801363885,0.1425276063217058
479.61172411330006,0.9704471888378711,0.9777834394943405,0.14264945607606422,0.1426513010447797
480.0380421254626,0.9705158444487025,0.9778414931094023,0.142780462549149,0.1427823249604515
480.4643538450635,0.9705864772794022,0.9779009810345868,0.14298381654204118,0.1429856812395956
480.89065926640177,0.9706568848902586,0.9779602471826757,0.14318724054915827,0.1431891075308941
481.31695838377567,0.9707286371687397,0.978020470436329,0.14340135050671704,0.14340321751217633
481.74325119148347,0.9708006999908056,0.9780808741307137,0.14361917039557237,0.1436210366355828
482.1695376838251,0.9708732198050201,0.9781415676496065,0.1437622764230887,0.14376415762748934
482.59581785509914,0.9709465466387894,0.9782028132331686,0.1437923399210823,0.14379426036215687
483.02209169960514,0.9710197077642665,0.9782638819385799,0.14382647368062462,0.14382843317954044
483.44835921164287,0.9710939131900203,0.9783256787478298,0.1439312590599521,0.14393324321460188
483.8746203855118,0.9711678795222517,0.9783872440750147,0.14403639143337352,0.14403840048260103
484.30087521551184,0.9712422963089461,0.9784490920879696,0.1441936564641862,0.14419567914603482
484.7271236959437,0.9713167597204245,0.9785109219966274,0.1443729752059251,0.14437500636543474
485.15336582110695,0.9713912008201687,0.9785726816780438,0.14451988760121548,0.14452193444891762
485.5796015853022,0.9714657886635854,0.9786344964987945,0.14460856437039404,0.14461064067003787
486.0058309828306,0.9715401395656607,0.9786960828141373,0.14469790668755184,0.14470001269086002
486.43205400799343,0.9716144846473594,0.9787576075541938,0.1448204031110194,0.1448225313044438
486.8582706550908,0.9716885907565497,0.9788189031225836,0.14494318670875211,0.14494533726034314
487.28448091842466,0.9717623737598202,0.9788799017855483,0.1451288907174741,0.14513104822784523
487.71068479229615,0.9718358779297682,0.9789406397637863,0.14534633052935758,0.14534848640668308
488.1368822710074,0.9719089897530426,0.9790010323379637,0.1455498154496222,0.14555197256993363
488.5630733488598,0.971981536845865,0.9790609480216411,0.1457230258346569,0.14572519195232408
488.98925802015594,0.9720538525714004,0.979120642551625,0.14589660451937458,0.14589877935098983
489.41543627919793,0.9721251139691724,0.9791794918354324,0.14602881373420412,0.14603100838638444
489.8416081202878,0.9721961280631207,0.9792381089805526,0.14616026014914002,0.1461624749890669
490.26777353772866,0.9722662025887502,0.9792959708399113,0.14618031709537443,0.14618258239255205
490.693932525824,0.9723356341593409,0.9793533025088816,0.1461347519143737,0.14613708705066641
491.12008507887606,0.9724045156395104,0.9794101746320903,0.1461235122028035,0.14612590928463678
491.5462311911877,0.9724723376462304,0.979466202613602,0.1461990089956547,0.14620144407598618
491.97237085706354,0.972539947653743,0.9795220279646928,0.14627498317253518,0.1462774567256057
492.39850407080667,0.9726062705887207,0.9795768375041185,0.14645186722291237,0.14645434900092857
