Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD
848.7682731836294,58.900001525878906,129.35000610351565,2.9450000762939452,6.467500305175783,True,True,ok,filename_inference,0.45123618435151586,0.9909575838355589,0.17538529471359326,0.15205429635688866,0.2758508896379226,0.2991818879946272
849.1869575711629,58.400001525878906,125.25,2.9200000762939453,6.2625,True,True,ok,filename_inference,0.4620536030866672,0.9909625389471958,0.17257400561168043,0.1538136014313609,0.28947959747498675,0.3082400016553063
849.6056308021318,69.80000305175781,139.5500030517578,3.4900001525878905,6.977500152587891,True,True,ok,filename_inference,0.49566128378258734,0.9909674876834597,0.16978452845118888,0.15557999222837054,0.3258767553313985,0.3400812915542168
850.0242928711409,59.459999084472656,125.90000152587892,2.9729999542236327,6.295000076293946,True,True,ok,filename_inference,0.4680160374578162,0.9909724308331185,0.16701677649196228,0.15735372531983244,0.30099926096585394,0.3106623121379838
850.442943772797,68.13999938964844,130.8000030517578,3.406999969482422,6.540000152587891,True,True,ok,filename_inference,0.5162476711148002,0.9909773636942077,0.1642743252454038,0.15913297857794756,0.3519733458693964,0.35711469253685263
850.8615835017058,62.939998626708984,126.84999847412108,3.1469999313354493,6.342499923706054,True,True,ok,filename_inference,0.49170220578731594,0.9909822913052124,0.1615559310584455,0.16091869726004487,0.3301462747288704,0.33078350852727106
851.2802120524741,52.459999084472656,118.65000152587892,2.6229999542236326,5.932500076293946,True,True,ok,filename_inference,0.43815581493450617,0.9909872096421612,0.15886456847742475,0.16270939841769672,0.2792912464570814,0.27544641651680946
851.6988294197098,59.41999816894531,124.90000152587892,2.970999908447266,6.245000076293946,True,True,ok,filename_inference,0.4714551583813531,0.9909921207636362,0.1562005918272747,0.16450512888353686,0.3152545665540784,0.30695002949781625
852.1174355980208,48.459999084472656,111.40000152587892,2.422999954223633,5.570000076293946,True,True,ok,filename_inference,0.4310925876582009,0.9909970249732469,0.15356510493396658,0.16630550983231107,0.27752748272423433,0.26478707782588984
852.5360305820153,67.5999984741211,131.10000610351565,3.3799999237060545,6.555000305175783,True,True,ok,filename_inference,0.5109971406253818,0.9910019196304073,0.15096041797692805,0.16810942526084044,0.36003672264845377,0.3428877153645414
852.9546143663024,62.779998779296875,121.4499969482422,3.1389999389648438,6.07249984741211,True,True,ok,filename_inference,0.5122717812187272,0.991006809101786,0.1483859699335442,0.16991752386578748,0.363885811285183,0.3423542573529397
853.3731869454916,56.63999938964844,118.15000152587892,2.831999969482422,5.907500076293946,True,True,ok,filename_inference,0.47508168156884356,0.9910116879791935,0.14584512966687063,0.17172802154684458,0.32923655190197293,0.303353660021999
853.7917483141928,63.5,128.14999389648438,3.175,6.407499694824219,True,True,ok,filename_inference,0.4910616825845945,0.9910165610395769,0.14333720438157294,0.17354167549593397,0.34772447820302155,0.3175200070886605
854.2102984670166,60.20000076293945,124.84999847412108,3.0100000381469725,6.242499923706054,True,True,ok,filename_inference,0.4778493498071036,0.9910214258835099,0.14086431630603702,0.17535747193047788,0.33698503350106657,0.3024918778766257
854.6288373985744,65.55999755859375,131.8000030517578,3.2779998779296875,6.590000152587891,True,True,ok,filename_inference,0.4929565945419125,0.9910262825580531,0.13842761770640663,0.1771750048942103,0.3545289768355059,0.3157815896477022
855.0473651034765,57.900001525878906,123.5,2.8950000762939454,6.175,True,True,ok,filename_inference,0.46462108612972747,0.9910311334167157,0.13602739722440693,0.1789944504273944,0.32859368890532054,0.28562663570233304
855.4658815763363,49.41999816894531,109.4499969482422,2.470999908447266,5.47249984741211,True,True,ok,filename_inference,0.4474828448856395,0.9910359737305756,0.13366652714794552,0.18081424697522464,0.313816317737694,0.26666859791041486
855.8843868117656,63.31999969482422,124.09999847412108,3.165999984741211,6.204999923706054,True,True,ok,filename_inference,0.5056624052528285,0.9910408089503798,0.13134417399378728,0.18263533783188254,0.3743182312590412,0.3230270674209459
856.3028808043777,63.900001525878906,126.4499969482422,3.1950000762939452,6.32249984741211,True,True,ok,filename_inference,0.5008131205492703,0.9910456346303483,0.12906302013702814,0.18445625683539713,0.37175010041224216,0.31635686371387317
856.721363548786,52.099998474121094,113.0,2.6049999237060546,5.65,True,True,ok,filename_inference,0.4569356382065505,0.9910504535424797,0.1268231987556464,0.18627729823961786,0.33011243945090407,0.2706583399669326
857.1398350396048,49.68000030517578,113.9499969482422,2.484000015258789,5.69749984741211,True,True,ok,filename_inference,0.43208097589001987,0.991055265330419,0.12462591430117416,0.188098009550289,0.3074550615888457,0.24398296633973088
857.5582952714489,59.040000915527344,116.75,2.952000045776367,5.8375,True,True,ok,filename_inference,0.5011750519888569,0.991060067959967,0.12247288532691791,0.18991753747687926,0.378702166661939,0.3112575145119777
857.9767442389328,53.79999923706055,115.5,2.6899999618530273,5.775,True,True,ok,filename_inference,0.4616388658954968,0.9910648655585943,0.12036382471600408,0.1917365176115768,0.3412750411794927,0.26990234828392
858.395181936673,45.68000030517578,102.5500030517578,2.284000015258789,5.12750015258789,True,True,ok,filename_inference,0.4414632927466274,0.9910696522757274,0.11830157064182052,0.193553210134238,0.32316172210480687,0.24791008261238937
858.8136083592848,60.220001220703125,119.40000152587892,3.011000061035156,5.970000076293946,True,True,ok,filename_inference,0.4998534576312007,0.9910744336445295,0.11628540507946869,0.19536858798908943,0.383568052551732,0.3044848696421113
859.2320235013852,55.0,114.4499969482422,2.75,5.72249984741211,True,True,ok,filename_inference,0.47627223953171194,0.9910792065624894,0.11431722410448383,0.19718158876777644,0.3619550154272281,0.27909065076393547
859.6504273575916,50.18000030517578,114.59999847412108,2.5090000152587892,5.729999923706054,True,True,ok,filename_inference,0.43396679464110366,0.9910839717264821,0.11239775153548652,0.1989920490574555,0.3215690431056171,0.23497474558364817
860.0688199225217,61.779998779296875,123.75,3.088999938964844,6.1875,True,True,ok,filename_inference,0.49478351992275266,0.9910887309852016,0.1105274102032562,0.20080006260632222,0.3842561097194965,0.29398345731643044
860.4872011907933,53.86000061035156,115.5500030517578,2.6930000305175783,5.77750015258789,True,True,ok,filename_inference,0.46196706236667234,0.9910934805303585,0.10870821109581505,0.20260434841048536,0.3532588512708573,0.259362713956187
860.905571157026,53.36000061035156,110.40000152587892,2.668000030517578,5.520000076293946,True,True,ok,filename_inference,0.4790308076730359,0.9910982251335799,0.10693961044229033,0.20440581244542455,0.3720911972307456,0.27462499522761136
861.3239298158378,55.099998474121094,114.5500030517578,2.7549999237060545,5.72750015258789,True,True,ok,filename_inference,0.47673304468665856,0.9911029625414453,0.10522367294883142,0.20620304786600277,0.37150937173782717,0.2705299968206558
861.7422771618498,52.380001068115234,112.0,2.619000053405762,5.6,True,True,ok,filename_inference,0.463519840085941,0.9911076943682352,0.10356031348665545,0.20799655287736296,0.35995952659928554,0.25552328720857803
862.160613189681,58.7400016784668,114.09999847412108,2.9370000839233397,5.704999923706054,True,True,ok,filename_inference,0.5102361619380472,0.9911124214338319,0.10195053555709654,0.20978582159584663,0.4082856263809507,0.3004503403422006
862.5789378939533,53.540000915527344,114.5,2.677000045776367,5.725,True,True,ok,filename_inference,0.4634446531742188,0.9911171438373777,0.10039538232645104,0.21157025214645073,0.3630492708477677,0.25187440102776804
862.997251269288,47.380001068115234,109.40000152587892,2.369000053405762,5.470000076293946,True,True,ok,filename_inference,0.4292445538753797,0.9911218613404262,0.09889468484486263,0.21335044488481614,0.33034986903051705,0.21589410899056355
863.4155533103064,55.20000076293945,110.09999847412108,2.7600000381469725,5.504999923706054,True,True,ok,filename_inference,0.49691361125600936,0.9911265776247654,0.0974504219860152,0.21512474951039567,0.39946318926999413,0.2817888617456137
863.8338440116305,51.18000030517578,110.0,2.559000015258789,5.5,True,True,ok,filename_inference,0.4611463606865958,0.9911312890397865,0.09606190747451526,0.21689428954517403,0.36508445321208055,0.24425207114142178
864.2521233678845,54.5,115.1999969482422,2.725,5.75999984741211,True,True,ok,filename_inference,0.4688968178726927,0.9911359997793519,0.09473047574020838,0.21865799108664763,0.37416634213248434,0.2502388267860451
