Wavelength_nm,Glass_PVK_Counts,Glass_Ag_Counts,Glass_PVK_CountsPerMs,Glass_Ag_CountsPerMs,Valid_Loose,Valid_Strict,Mask_Reason,Exposure_Source,R_Exp_GlassPVK_by_GlassAg,R_TMM_GlassAg,R_TMM_AgMirror,R_TMM_GlassPVK_Fixed,R_TMM_GlassPVK_BestD,Residual_Fixed,Residual_BestD,Ag_Mirror_Corrected_Counts,Ag_Mirror_Corrected_CountsPerMs,R_Exp_GlassPVK_by_AgMirror,Residual_Fixed_AgMirror,Residual_BestD_AgMirror
413.0327373120022,7.619999885559082,6.949999809265137,0.3809999942779541,0.34749999046325686,True,False,sample_ref_below_floor,filename_inference,1.049722930350535,0.9574244455755895,0.965841513086162,0.1421001785111733,0.14210016938186495,0.9076227518393618,0.9076227609686701,13.661717171717214,0.6830858585858607,0.5387106266861535,0.39661044817498026,0.39661045730428857
413.4599670299771,15.520000457763672,11.649999618530272,0.7760000228881836,0.5824999809265136,True,False,sample_ref_below_floor,filename_inference,1.2756868378582358,0.9575870319628853,0.9659929602359156,0.14203107270094778,0.1420310627811459,1.133655765157288,1.13365577507709,14.891212121212106,0.7445606060606054,1.0067824608919456,0.8647513881909978,0.8647513981107997
413.8871913469087,10.199999809265137,7.349999904632568,0.5099999904632568,0.3674999952316284,True,False,sample_ref_below_floor,filename_inference,1.3291208028255337,0.9577488192832279,0.9661435050141836,0.14196364799366637,0.14196363724564315,1.1871571548318673,1.1871571655798905,15.380808080808038,0.7690404040404019,0.6407116918105192,0.4987480438168529,0.4987480545648761
414.31441025706965,16.280000686645508,15.399999618530272,0.8140000343322754,0.7699999809265136,True,False,sample_ref_below_floor,filename_inference,1.012642208010908,0.9579047272318586,0.9662890168449916,0.14189745741345805,0.14189744580554775,0.87074475059745,0.8707447622053603,12.843030303030218,0.6421515151515109,1.2248811601746994,1.0829837027612412,1.0829837143691516
414.7416237547343,2.2799999713897705,3.75,0.11399999856948853,0.1875,True,False,sample_ref_below_floor,filename_inference,0.5824992910735903,0.9580580565509755,0.9664321906191877,0.1418327592908395,0.14183274678586272,0.44066653178275084,0.4406665442877276,14.355151515151533,0.7177575757575767,0.15349648971912236,0.011663730428282865,0.011663742933259641
415.1688318341764,11.579999923706056,11.649999618530272,0.5789999961853028,0.5824999809265136,True,False,sample_ref_below_floor,filename_inference,0.9524506400240349,0.9582080886057335,0.9665724472650555,0.14176946066125012,0.141769447222268,0.8106811793627848,0.8106811928017669,15.218282828282781,0.760914141414139,0.7354909217999281,0.5937214611386781,0.5937214745776601
415.5960344896694,10.880000114440918,9.100000381469727,0.5440000057220459,0.4550000190734863,True,False,sample_ref_below_floor,filename_inference,1.1458116213315481,0.9583535001410551,0.9667087186366544,0.14170741388294433,0.1417073994742181,1.0041042074486037,1.00410422185733,13.908383838383884,0.6954191919191942,0.7562194926179123,0.614512078734968,0.6145120931436943
416.0232317154875,3.140000104904175,0.050000000745058,0.15700000524520874,0.0025000000372529,True,False,sample_ref_below_floor,filename_inference,60.19366843672842,0.958497887303747,0.966843932744667,0.14164694143542428,0.14164692601439016,60.052021495293,60.052021510714034,14.884141414141482,0.744207070707074,0.20396810039441093,0.062321158958986655,0.06232117438002077
416.4504235059058,11.119999885559082,6.900000095367432,0.5559999942779541,0.34500000476837156,True,False,sample_ref_below_floor,filename_inference,1.5449320391835937,0.9586359107383247,0.9669737590708584,0.14158747284531903,0.14158745637785686,1.4033445663382746,1.4033445828057367,14.237474747474721,0.711873737373736,0.7552426452671165,0.6136551724217975,0.6136551888892596
416.877609855198,18.739999771118164,17.75,0.9369999885559082,0.8875,True,False,sample_ref_below_floor,filename_inference,1.0122485103599492,0.9587732805941774,0.9671028404925367,0.1415295808813174,0.14152956332205757,0.8707189294786318,0.8707189470378917,13.05232323232326,0.652616161616163,1.3885272902678456,1.246997709386528,1.246997726945788
