Wavelength,Intensity
512.8451990251742,1183.8644444444444
513.271009110665,1210.5743434343435
513.6968124594682,1246.4339393939395
514.1226090658996,1276.290606060606
514.5483989242733,1301.359393939394
514.9741820289036,1337.4205050505052
515.3999583741056,1375.0187878787879
515.825727954195,1404.1546464646465
516.2514907634869,1439.2804040404042
516.6772467962968,1465.5545454545454
517.102996046941,1505.119090909091
517.5287385097351,1538.958080808081
517.9544741789956,1584.6479797979796
518.3802030490394,1618.612828282828
518.8059251141825,1652.4373737373737
519.2316403687427,1696.8848484848486
519.6573488070368,1736.4108080808078
520.0830504233825,1768.1316161616162
520.508745212097,1811.9270707070707
520.9344331674984,1859.8108080808079
521.3601142839047,1903.5027272727275
521.7857885556346,1944.7574747474748
522.2114559770062,1987.250606060606
522.6371165423385,2036.9376767676767
523.062770245951,2084.912929292929
523.4884170821617,2124.8739393939395
523.9140570452911,2171.3850505050505
524.3396901296587,2222.8135353535354
524.7653163295846,2279.4652525252527
525.1909356393883,2328.253434343434
525.6165480533901,2381.2433333333333
526.0421535659119,2431.849393939394
526.467752171273,2483.287878787879
526.8933438637952,2538.2626262626263
527.3189286377998,2587.818181818182
527.7445064876083,2650.0561616161617
528.1700774075425,2706.7077777777777
528.5956413919245,2763.5355555555557
529.0211984350755,2818.278484848485
529.4467485313195,2877.7176767676765
529.8722916749782,2948.013737373737
530.2978278603748,3000.9044444444444
530.7233570818321,3074.1797979797984
531.1488793336744,3131.7811111111114
531.5743946102242,3203.0444444444443
531.9999029058059,3270.612828282828
532.4254042147438,3333.7240404040404
532.850898531362,3410.0158585858585
533.2763858499846,3472.774343434344
533.7018661649372,3548.6408080808083
534.1273394705443,3624.4488888888886
534.552805761131,3694.5853535353535
534.9782650310241,3767.1492929292936
535.4037172745473,3849.2622222222226
535.8291624860277,3920.0965656565654
536.2546006597922,4010.289090909091
536.680031790166,4089.792828282829
537.1054558714762,4165.583333333333
537.5308728980501,4251.945858585858
537.9562828642147,4341.507878787879
538.381685764297,4421.282626262626
538.8070815926251,4504.567171717172
539.2324703435264,4586.267474747474
539.6578520113299,4671.931515151515
540.0832265903634,4771.836868686868
540.5085940749552,4849.475555555556
540.9339544594351,4948.679696969697
541.3593077381313,5055.96303030303
541.7846539053737,5153.577070707071
542.2099929554915,5246.1762626262625
542.6353248828151,5336.658484848485
543.0606496816739,5439.465858585859
543.485967346399,5544.295555555555
543.9112778713197,5662.080505050505
544.3365812507682,5767.43292929293
544.7618774790747,5875.961313131313
545.1871665505709,5988.272323232323
545.612448459588,6096.700909090909
546.0377232004582,6201.909393939394
546.4629907675136,6321.304242424242
546.888251155086,6440.648585858586
547.3135043575082,6550.03303030303
547.7387503691132,6675.367979797979
548.163989184234,6783.44707070707
548.589220797203,6914.27
549.0144452023551,7046.576868686869
549.4396623940232,7174.006464646464
549.8648723665417,7283.695555555556
550.2900751142446,7425.787070707071
550.7152706314669,7548.136363636364
551.1404589125426,7675.354444444445
551.5656399518078,7811.924141414142
551.9908137435972,7935.487373737375
552.4159802822461,8063.487979797981
552.8411395620905,8212.848484848484
553.2662915774669,8349.212424242423
553.691436322711,8476.358585858587
554.11657379216,8630.284545454546
554.5417039801498,8779.72414141414
554.966826881018,8916.393434343434
555.391942489102,9071.794545454546
555.8170507987398,9211.764545454545
556.2421518042684,9351.151515151516
556.6672455000264,9516.197272727271
557.0923318803517,9657.965858585858
557.5174109395833,9801.766767676769
557.9424826720598,9954.48404040404
558.3675470721207,10120.067575757575
558.792604134105,10272.19101010101
559.2176538523524,10428.487777777777
559.642696221203,10580.751919191918
560.0677312349968,10739.835858585859
560.4927588880743,10904.551414141413
560.9177791747765,11074.297777777778
561.3427920894437,11236.454646464646
561.7677976264171,11406.097474747476
562.1927957800386,11595.443434343435
562.6177865446497,11762.525050505052
563.0427699145929,11930.646363636364
563.4677458842095,12098.853232323232
563.8927144478425,12283.482323232323
564.3176755998345,12470.731414141414
564.7426293345294,12658.270101010101
565.1675756462691,12841.934545454546
565.5925145293982,13028.233737373737
566.0174459782598,13201.533535353536
566.4423699871988,13403.192929292929
566.8672865505588,13597.170505050506
567.2921956626851,13778.537676767677
567.7170973179223,13960.054444444446
568.1419915106147,14168.034141414142
568.5668782351092,14344.500505050506
568.9917574857504,14557.165858585859
569.4166292568849,14727.87323232323
569.8414935428589,14909.473535353536
570.2663503380185,15132.782727272728
570.6911996367105,15320.217272727272
571.1160414332822,15520.621212121212
571.540875722081,15722.606767676769
571.965702497454,15918.606464646462
572.390521753749,16112.008686868685
572.815333485315,16329.683434343435
573.2401376864991,16542.52686868687
573.6649343516507,16733.65787878788
574.0897234751192,16923.543030303033
574.514505051253,17150.088383838385
574.9392790744018,17359.360808080808
575.3640455389151,17583.054848484848
575.7888044391433,17787.03373737374
576.2135557694369,18022.583838383838
576.6382995241457,18205.567575757577
577.0630356976212,18434.347171717174
577.4877642842141,18656.68505050505
577.9124852782763,18891.778585858585
578.337198674159,19082.449898989897
578.7619044662142,19312.817676767678
579.1866026487941,19522.66202020202
579.6112932162514,19731.93484848485
580.0359761629387,19929.559292929294
580.4606514832087,20153.759292929295
580.8853191714153,20366.782626262626
581.3099792219122,20577.354545454546
581.7346316290531,20819.553333333333
582.1592763871918,21045.30686868687
582.5839134906828,21245.98787878788
583.0085429338815,21476.075151515153
583.4331647111419,21683.281111111108
583.8577788168196,21931.78767676768
584.2823852452711,22139.305454545454
584.7069839908509,22356.872727272726
585.131575047916,22585.56111111111
585.5561584108225,22796.31686868687
585.9807340739267,23014.87292929293
586.4053020315861,23248.341515151515
586.8298622781582,23454.080505050504
587.2544148079996,23682.12212121212
587.6789596154691,23891.379090909093
588.1034966949242,24127.761414141412
588.5280260407235,24364.75333333333
588.9525476472252,24585.09595959596
589.3770615087892,24774.35585858586
589.8015676197741,25016.97202020202
590.2260659745393,25217.651717171717
590.6505565674453,25412.0597979798
591.0750393928512,25663.294242424243
591.4995144451184,25853.426666666666
591.9239817186068,26066.158686868686
592.3484412076783,26306.711616161614
592.7728929066928,26500.152020202022
593.1973368100132,26706.082626262625
593.6217729119999,26923.424444444445
594.0462012070168,27133.244141414143
594.4706216894245,27369.850202020203
594.8950343535873,27586.296464646464
595.3194391938667,27803.611313131314
595.7438362046273,28011.383838383837
596.1682253802317,28240.42383838384
596.5926067150442,28435.14212121212
597.0169802034288,28666.67393939394
597.4413458397504,28910.892525252526
597.865703618373,29115.849898989898
598.2900535336623,29319.067373737376
598.7143955799829,29539.8004040404
599.1387297517012,29715.93787878788
599.5630560431825,29981.023636363636
599.987374448794,30159.10595959596
600.4116849629006,30356.803535353538
600.8359875798707,30627.85898989899
601.26028229407,30806.209797979798
601.6845690998672,30996.778585858585
602.1088479916291,31258.111313131314
602.5331189637238,31429.158989898988
602.95738201052,31648.666666666668
603.3816371263858,31834.745252525252
603.8058843056903,32026.569494949494
604.2301235428025,32290.298686868686
604.654354832092,32475.95484848485
605.078578167929,32698.763535353533
605.5027935446827,32881.71464646464
605.9270009567243,33131.77797979798
606.3512003984246,33320.81252525252
606.7753918641533,33539.41
607.1995753482827,33750.5995959596
607.6237508451841,34004.460303030304
608.0479183492296,34191.91626262626
608.4720778547909,34439.292525252524
608.8962293562407,34648.80313131313
609.3203728479522,34878.75060606061
609.7445083242978,35073.88929292929
610.1686357796519,35342.11838383838
610.592755208387,35536.90545454546
611.0168666048775,35766.246262626264
611.4409699634983,35973.458787878786
611.8650652786234,36202.76727272727
612.2891525446274,36398.80565656565
612.7132317558865,36617.930808080804
613.1373029067753,36847.6704040404
613.5613659916704,37049.59909090909
613.9854210049476,37292.92686868687
614.4094679409831,37552.4005050505
614.8335067941541,37711.46282828283
615.257537558837,37966.217373737374
615.6815602294099,38165.00494949495
616.1055748002503,38378.63676767677
616.5295812657358,38591.74333333334
616.9535796202455,38832.80585858586
617.3775698581569,39029.55434343435
617.8015519738499,39262.73393939393
618.2255259617029,39477.71161616162
618.6494918160962,39695.677979797976
619.0734495314093,39933.54090909091
619.4973991020223,40156.07535353536
619.9213405223156,40342.32505050505
620.3452737866705,40560.13585858586
620.7691988894676,40738.25111111111
621.1931158250882,41006.36363636364
621.6170245879148,41199.12212121212
622.0409251723286,41403.729595959594
622.4648175727123,41639.17151515151
622.8887017834486,41866.669191919194
623.3125777989208,42061.00020202021
623.7364456135114,42306.00787878788
624.1603052216044,42481.651414141415
624.5841566175842,42727.951717171716
625.0079997958345,42896.73414141414
625.4318347507399,43149.665353535354
625.8556614766851,43301.37838383838
626.2794799680562,43576.856464646466
626.7032902192377,43723.414949494945
627.1270922246158,43968.56979797979
627.5508859785771,44193.05545454546
627.9746714755073,44397.78979797979
628.398448709794,44611.691414141416
628.8222176758235,44817.869292929296
629.245978367984,44977.060707070705
629.6697307806626,45198.42494949495
630.0934749082478,45373.978484848485
630.5172107451276,45600.68676767677
630.940938285691,45815.37484848485
631.3646575243276,45987.01737373737
631.7883684554258,46177.8594949495
632.2120710733757,46400.72727272727
632.6357653725673,46523.68282828283
633.059451347391,46761.71616161616
633.4831289922378,46963.31585858586
633.9067983014974,47131.21717171717
634.3304592695625,47307.452828282825
634.7541118908242,47477.68666666666
635.1777561596745,47694.200707070704
635.6013920705057,47872.045050505054
636.02501961771,48114.34353535353
636.4486387956808,48284.55323232323
636.8722495988117,48439.018787878784
637.2958520214958,48613.9198989899
637.7194460581266,48725.64383838384
638.1430317030992,48874.098585858585
638.5666089508078,49090.10484848485
638.9901777956474,49293.002929292925
639.413738232013,49411.713939393936
639.8372902543002,49557.01484848485
640.2608338569055,49747.133939393934
640.684369034224,49907.163232323226
641.1078957806532,50025.237272727274
641.5314140905895,50221.512525252525
641.9549239584309,50399.05090909091
642.3784253785738,50580.62323232323
642.8019183454164,50737.21888888889
643.2254028533578,50899.41848484849
643.6488788967952,51009.3595959596
644.0723464701291,51188.942727272726
644.4958055677569,51314.33696969697
644.9192561840795,51478.300202020204
645.342698313496,51637.401212121214
645.7661319504069,51759.168585858584
646.189557089213,51973.21141414141
646.6129737243152,52098.37888888889
647.0363818501145,52192.24232323233
647.4597814610123,52400.93232323232
647.8831725514102,52506.91838383838
648.3065551157114,52624.77757575757
648.7299291483179,52755.93
649.1532946436324,52904.25232323232
649.5766515960587,53042.8205050505
650.0,53152.43636363636
650.4233398498603,53368.65676767677
650.8466711400439,53513.5098989899
651.2699938649556,53642.065151515155
651.6933080189997,53815.98303030303
652.1166135965819,53972.76181818182
652.5399105921083,54118.652727272725
652.9631989999842,54295.08404040404
653.3864788146162,54403.98696969697
653.809750030411,54581.584242424244
654.2330126417748,54750.54515151515
654.656266643116,54853.81212121212
655.0795120288417,55031.722727272725
655.5027487933605,55180.13939393939
655.9259769310797,55276.86767676767
656.3491964364093,55401.644343434346
656.7724073037572,55573.72242424243
657.1956095275335,55685.27505050505
657.6188031021481,55798.926666666666
658.0419880220103,55953.68909090909
658.4651642815311,56054.05929292929
658.8883318751207,56203.26090909091
659.3114907971911,56287.6404040404
659.7346410421533,56388.046565656565
660.157782604419,56527.755656565656
660.5809154784009,56652.74101010101
661.0040396585106,56762.23212121212
661.4271551391618,56855.40242424243
661.8502619147672,56945.80848484849
662.2733599797409,57067.84323232323
662.6964493284966,57229.00494949495
663.1195299554477,57396.71141414141
663.5426018550104,57561.39878787878
663.9656650215984,57661.44575757576
664.3887194496273,57790.31676767677
664.8117651335131,57974.5405050505
665.2348020676715,58148.20636363636
665.657830246519,58297.51343434343
666.0808496644723,58409.53494949495
666.5038603159485,58612.90777777778
666.9268621953652,58757.59909090909
