Wavelength_nm,n_Glass,k_Glass,n_ITO,k_ITO,n_NiOx,k_NiOx,n_PVK,k_PVK,n_C60,k_C60,n_SnOx,k_SnOx,n_Ag,k_Ag
643,1.515,0.0,2.0275032171960916,0.0431561607129758,2.048244413629822,0.2475050983938515,2.678541909231955,0.3149077694068616,2.100112573765228,0.0447904764581065,1.87775599853553,0.02916500553436,0.0491709775420294,4.3539607588972835
644,1.515,0.0,2.0270430301094606,0.0431889766881537,2.048322823783441,0.247665522300633,2.6789996234023654,0.3133793431096378,2.099464544312514,0.0445284288759058,1.8777301574430223,0.0291140161255162,0.0492220744806917,4.362198352931965
645,1.515,0.0,2.02658498063792,0.043221943433033,2.0484031486460927,0.247825074006935,2.6776989549405377,0.3121965562072849,2.0988210259960267,0.0442693552372145,1.8777044387400603,0.0290632127776922,0.0492733366656917,4.370431010397208
646,1.515,0.0,2.026129055507714,0.0432550561641812,2.0484853683527655,0.2479837509642867,2.6740628791741248,0.3099233658368473,2.0981819756914053,0.0440132089632617,1.8776788416523216,0.0290125944421978,0.0493243319174364,4.3786566670306755
647,1.515,0.0,2.025675241547104,0.0432883101811039,2.048569463206821,0.2481415507338081,2.6707052837844896,0.3069601919677854,2.0975473514393084,0.0437599428197263,1.87765336541161,0.0289621600783495,0.0493746280563327,4.386873258570027
648,1.515,0.0,2.0252235256852855,0.0433217008647214,2.048655413678374,0.2482984709840453,2.6689965077413738,0.3049310195916742,2.0969171128804853,0.0435095107832729,1.8776280092557915,0.0289119086533968,0.0494237929027874,4.395078720752923
649,1.515,0.0,2.024773894951756,0.0433552236762213,2.048743200403517,0.2484545094893309,2.6675981358607523,0.3038187857865814,2.0962912161408167,0.043261867756357,1.877602772428747,0.0288618391424588,0.0494713942772075,4.403270989317027
650,1.515,0.0,2.024326336475642,0.0433888741558696,2.0488328041834563,0.2486096641281073,2.665651469331794,0.3020104805542214,2.0956696217923434,0.0430169708615965,1.877577654180325,0.0288119505284725,0.049517,4.411448000000001
651,1.515,0.0,2.023880837484367,0.0434226479213637,2.0489242059824715,0.2487639328805959,2.6642597593881807,0.2991287636423423,2.0950522895718353,0.0427747769378417,1.8775526537662623,0.0287622418020749,0.0495602896746937,4.419608300753849
652,1.515,0.0,2.0234373853027696,0.0434565406665341,2.0490173869267583,0.2489173138269782,2.664244261062006,0.2965457957022877,2.09443917892301,0.0425352427062299,1.877527770448144,0.0287127119615388,0.049601390037306,4.427752888387972
653,1.515,0.0,2.0229959673527333,0.0434905481604328,2.049112328303873,0.2490698051460329,2.6643258041365914,0.2950509647166869,2.093830250376943,0.0422983273080609,1.8775030034933455,0.0286633600127175,0.0496405396069763,4.435883371926112
654,1.515,0.0,2.0225565711520104,0.0435246662458725,2.049209011561178,0.2492214051131143,2.6631240318084037,0.2941075557514276,2.0932254656261837,0.0420639907044886,1.8774783521750056,0.0286141849689805,0.049677976902844,4.44400136039201
655,1.515,0.0,2.0221191843131896,0.0435588908380364,2.049307418304156,0.2493721120981576,2.6611073185284835,0.2930578679033671,2.092624784867231,0.0418321929492216,1.8774538157719003,0.0285651858510889,0.0497139404440484,4.452108462809411
656,1.515,0.0,2.0216837945430393,0.0435932179234295,2.0494075302955936,0.2495219245641743,2.6592166878832044,0.2913107993977999,2.0920281706207677,0.0416028944122086,1.877429393568437,0.0285163616871867,0.0497486687497289,4.4602062882020626
657,1.515,0.0,2.021250389641972,0.0436276435589019,2.0495093294548075,0.2496708410658282,2.657609375224278,0.2885963338731999,2.0914355851235946,0.0413760580836481,1.8774050848546475,0.0284677115127008,0.0497824003390249,4.468296445593702
658,1.515,0.0,2.020818957502751,0.0436621638701631,2.0496127978557377,0.2498188602473485,2.656092613402606,0.2858289547873302,2.090846990196258,0.0411516445730181,1.8773808889260553,0.0284192343702795,0.0498153737310759,4.476380544008075
659,1.515,0.0,2.020389486109709,0.0436967750506216,2.0497179177257183,0.2499659808408717,2.654407264572772,0.2839939866384039,2.090262349575097,0.0409296189851548,1.8773568050836236,0.0283709293097021,0.0498478274450211,4.484460192468927
660,1.515,0.0,2.0199619635382526,0.0437314733605595,2.0498246714449437,0.2501122016652009,2.6523089689335277,0.2829020173566913,2.0896816268819776,0.040709944238453,1.8773328326338004,0.0283227953878511,0.04988,4.492537
661,1.515,0.0,2.019536377954012,0.0437662551259172,2.0499330415450348,0.2502575216240854,2.6504374198963325,0.2819565008340644,2.08910478463913,0.0404925853416271,1.8773089708883677,0.0282748316686251,0.0499120901791346,4.500612325815642
662,1.515,0.0,2.019112717611665,0.043801116736992,2.050043010707398,0.2504019397043953,2.6500843669291867,0.2805416444454791,2.0885317886355903,0.0402775074350479,1.877285219164428,0.028227037222862,0.0499441378214778,4.5086865298926115
