Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_front_nm,ensemble_id,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
1066.0,0.04193131469631514,0.9580686853036848,0.5371783143950889,0.5463671406370549,0.0,nominal,0.0,0.0
1067.0,0.04193131469631514,0.9580686853036848,0.5375733882001751,0.5467466890740863,0.0,nominal,0.0,0.0
1068.0,0.04193131469631514,0.9580686853036848,0.5380351775183032,0.5471903475865586,0.0,nominal,0.0,0.0
1069.0,0.04193131469631514,0.9580686853036848,0.5385641369514559,0.5476985605759126,0.0,nominal,0.0,0.0
1070.0,0.04193131469631514,0.9580686853036848,0.5391607147555323,0.5482717675370321,0.0,nominal,0.0,0.0
1071.0,0.04193131469631514,0.9580686853036848,0.5398253512587016,0.5489104015623474,0.0,nominal,0.0,0.0
1072.0,0.04193131469631514,0.9580686853036848,0.5405584769525611,0.5496148875306344,0.0,nominal,0.0,0.0
1073.0,0.04193131469631514,0.9580686853036848,0.5413605113277677,0.5503856410100689,0.0,nominal,0.0,0.0
1074.0,0.04193131469631514,0.9580686853036848,0.5422318614027233,0.551223066865154,0.0,nominal,0.0,0.0
1075.0,0.04193131469631514,0.9580686853036848,0.5431729200708855,0.5521275576878942,0.0,nominal,0.0,0.0
1076.0,0.04193131469631514,0.9580686853036848,0.544184064399752,0.5530994921808212,0.0,nominal,0.0,0.0
1077.0,0.04193131469631514,0.9580686853036848,0.5452656538829019,0.5541392334929501,0.0,nominal,0.0,0.0
1078.0,0.04193131469631514,0.9580686853036848,0.5464180286467653,0.5552471275100227,0.0,nominal,0.0,0.0
1079.0,0.04193131469631514,0.9580686853036848,0.5476415076139504,0.5564235011005312,0.0,nominal,0.0,0.0
1080.0,0.04193131469631514,0.9580686853036848,0.5489363866252704,0.55766866031931,0.0,nominal,0.0,0.0
1081.0,0.04193131469631514,0.9580686853036848,0.5503029365589167,0.5589828886053951,0.0,nominal,0.0,0.0
1082.0,0.04193131469631514,0.9580686853036848,0.5517414014877777,0.5603664450133307,0.0,nominal,0.0,0.0
1083.0,0.04193131469631514,0.9580686853036848,0.553251996588958,0.5618195622026169,0.0,nominal,0.0,0.0
1084.0,0.04193131469631514,0.9580686853036848,0.5548349060920372,0.5633424444605167,0.0,nominal,0.0,0.0
1085.0,0.04193131469631514,0.9580686853036848,0.5564902812363193,0.564935265729345,0.0,nominal,0.0,0.0
1086.0,0.04193131469631514,0.9580686853036848,0.5582182382054987,0.5665981676075866,0.0,nominal,0.0,0.0
1087.0,0.04193131469631514,0.9580686853036848,0.5600188560439315,0.5683312573285759,0.0,nominal,0.0,0.0
1088.0,0.04193131469631514,0.9580686853036848,0.561892174559086,0.5701346057208413,0.0,nominal,0.0,0.0
1089.0,0.04193131469631514,0.9580686853036848,0.5638381922150493,0.5720082451545231,0.0,nominal,0.0,0.0
1090.0,0.04193131469631514,0.9580686853036848,0.5658568640223359,0.5739521674786245,0.0,nominal,0.0,0.0
1091.0,0.04193131469631514,0.9580686853036848,0.5679480994295747,0.5759663219541931,0.0,nominal,0.0,0.0
1092.0,0.04193131469631514,0.9580686853036848,0.5701117602229829,0.578050613188856,0.0,nominal,0.0,0.0
1093.0,0.04193131469631514,0.9580686853036848,0.5723476584399151,0.5802048990785162,0.0,nominal,0.0,0.0
1094.0,0.04193131469631514,0.9580686853036848,0.5746555543030286,0.5824289887622761,0.0,nominal,0.0,0.0
1095.0,0.04193131469631514,0.9580686853036848,0.5770351541820293,0.5847226405970831,0.0,nominal,0.0,0.0
1096.0,0.04193131469631514,0.9580686853036848,0.579486108590179,0.5870855601588283,0.0,nominal,0.0,0.0
1097.0,0.04193131469631514,0.9580686853036848,0.58200801022311,0.5895173982769998,0.0,nominal,0.0,0.0
1098.0,0.04193131469631514,0.9580686853036848,0.5846003920477136,0.5920177491102436,0.0,nominal,0.0,0.0
1099.0,0.04193131469631514,0.9580686853036848,0.5872627254491916,0.5945861482705221,0.0,nominal,0.0,0.0
1100.0,0.04193131469631514,0.9580686853036848,0.5899944184445061,0.5972220710037426,0.0,nominal,0.0,0.0
400.0,0.04193131469631514,0.9580686853036848,0.08420717477203173,0.1194985940606174,2.0,nominal,0.008641568780058728,0.00798546716868559
401.0,0.04193131469631514,0.9580686853036848,0.08277876334847892,0.11817823258218539,2.0,nominal,0.00867635262005352,0.008016634781476864
402.0,0.04193131469631514,0.9580686853036848,0.08130602377734968,0.11681706226132874,2.0,nominal,0.0087025967644489,0.008039878246842491
403.0,0.04193131469631514,0.9580686853036848,0.07979173526199211,0.11541766647394587,2.0,nominal,0.008720312072816691,0.008055212206565146
404.0,0.04193131469631514,0.9580686853036848,0.07823869379098798,0.11398264321132359,2.0,nominal,0.008729518048479462,0.008062659454445203
405.0,0.04193131469631514,0.9580686853036848,0.07664970752219594,0.11251460071891321,2.0,nominal,0.008730242897441148,0.008062250963323109
406.0,0.04193131469631514,0.9580686853036848,0.07502759230569325,0.11101615327235004,2.0,nominal,0.008722523596849802,0.008054025920628913
407.0,0.04193131469631514,0.9580686853036848,0.07337516729769904,0.10948991704668737,2.0,nominal,0.008706405964390332,0.008038031764607906
408.0,0.04193131469631514,0.9580686853036848,0.07169525065880225,0.10793850607288345,2.0,nominal,0.008681944724746302,0.00801432421778163
409.0,0.04193131469631514,0.9580686853036848,0.06999065536256083,0.10636452830575706,2.0,nominal,0.008649203573960422,0.00798296731855326
410.0,0.04193131469631514,0.9580686853036848,0.06826418509658073,0.10477058178696219,2.0,nominal,0.008608255236872038,0.007944033446622423
411.0,0.04193131469631514,0.9580686853036848,0.06651863023349432,0.10315925088216295,2.0,nominal,0.00855918151179351,0.007897603336933387
412.0,0.04193131469631514,0.9580686853036848,0.06475676387977232,0.10153310259972409,2.0,nominal,0.008502073300779234,0.00784376608077332
413.0,0.04193131469631514,0.9580686853036848,0.0629813380278794,0.09989468301438849,2.0,nominal,0.008437030626942975,0.007782619115505249
414.0,0.04193131469631514,0.9580686853036848,0.0611950797789881,0.09824651376555102,2.0,nominal,0.008364162631670696,0.007714268196440638
415.0,0.04193131469631514,0.9580686853036848,0.05940068763637389,0.09659108863008323,2.0,nominal,0.008283587549167998,0.007638827348614388
416.0,0.04193131469631514,0.9580686853036848,0.05760082789416632,0.0949308701922639,2.0,nominal,0.008195432660007558,0.007556418800134662
417.0,0.04193131469631514,0.9580686853036848,0.0557981311196008,0.0932682866088339,2.0,nominal,0.008099834221546767,0.007467172895256918
418.0,0.04193131469631514,0.9580686853036848,0.05399518871360723,0.09160572845488452,2.0,nominal,0.007996937370710076,0.007371227983130196
419.0,0.04193131469631514,0.9580686853036848,0.052194549559987154,0.08994554565969938,2.0,nominal,0.007886895998816257,0.007268730282034855
420.0,0.04193131469631514,0.9580686853036848,0.050398716790471185,0.08829004455733169,2.0,nominal,0.007769872601702907,0.007159833722223979
421.0,0.04193131469631514,0.9580686853036848,0.04861014464635839,0.08664148503369716,2.0,nominal,0.007646038100407357,0.007044699763077547
422.0,0.04193131469631514,0.9580686853036848,0.04683123544013007,0.0850020777728662,2.0,nominal,0.007515571631461125,0.006923497183787347
423.0,0.04193131469631514,0.9580686853036848,0.04506433663753314,0.08337398162096822,2.0,nominal,0.007378660309463936,0.006796401850114597
424.0,0.04193131469631514,0.9580686853036848,0.04331173806722322,0.0817593010737281,2.0,nominal,0.007235498962602886,0.006663596457899476
425.0,0.04193131469631514,0.9580686853036848,0.0415756692476136,0.08016008387756106,2.0,nominal,0.0070862898383346265,0.006525270250807097
426.0,0.04193131469631514,0.9580686853036848,0.039858296840732325,0.0785783187527129,2.0,nominal,0.006931242280428428,0.006381618713461518
427.0,0.04193131469631514,0.9580686853036848,0.03816172225573569,0.07701593325874001,2.0,nominal,0.00677057238193636,0.006232843244214137
428.0,0.04193131469631514,0.9580686853036848,0.036487979391978086,0.07547479179244099,2.0,nominal,0.006604502612015794,0.006079150805647221
429.0,0.04193131469631514,0.9580686853036848,0.03483903252426253,0.0739566937200732,2.0,nominal,0.006433261417097123,0.0059207535532747185
430.0,0.04193131469631514,0.9580686853036848,0.03321677434427859,0.07246337165616186,2.0,nominal,0.006257082799850416,0.005757868445620304
431.0,0.04193131469631514,0.9580686853036848,0.0316230241668378,0.07099648989623247,2.0,nominal,0.006076205878782395,0.005590716838262844
432.0,0.04193131469631514,0.9580686853036848,0.030059526292591645,0.06955764299522163,2.0,nominal,0.005890874427277735,0.0054195240607223805
433.0,0.04193131469631514,0.9580686853036848,0.02852794853337086,0.06814835449663956,2.0,nominal,0.005701336394379444,0.005244518978260199
434.0,0.04193131469631514,0.9580686853036848,0.02702988091446671,0.0667700758250927,2.0,nominal,0.005507843412390731,0.005065933543220352
435.0,0.04193131469631514,0.9580686853036848,0.02556683454770851,0.06542418533595235,2.0,nominal,0.005310650291334405,0.004884002335877949
436.0,0.04193131469631514,0.9580686853036848,0.024140240674551634,0.06411198752091186,2.0,nominal,0.0051100145015717385,0.004698962095917317
437.0,0.04193131469631514,0.9580686853036848,0.022751449885513402,0.0628347123747486,2.0,nominal,0.004906195648207306,0.004511051247794259
438.0,0.04193131469631514,0.9580686853036848,0.021401731520898384,0.06159351492734393,2.0,nominal,0.004699454941139703,0.00432050942344115
439.0,0.04193131469631514,0.9580686853036848,0.020092273244290165,0.06038947493265797,2.0,nominal,0.004490054660530601,0.004127576982001786
440.0,0.04193131469631514,0.9580686853036848,0.01882418078969607,0.05922359671504339,2.0,nominal,0.004278257620282748,0.003932494528873204
441.0,0.04193131469631514,0.9580686853036848,0.017598477887330943,0.05809680917708176,2.0,nominal,0.004064326634128666,0.003735502438174318
442.0,0.04193131469631514,0.9580686853036848,0.016416106361984092,0.057009965963005345,2.0,nominal,0.0038485239854444027,0.003536840379547296
443.0,0.04193131469631514,0.9580686853036848,0.015277926399085302,0.05596384577288296,2.0,nominal,0.003631110902056204,0.0033367468503363445
444.0,0.04193131469631514,0.9580686853036848,0.014184716977764905,0.05495915282662712,2.0,nominal,0.0034123470390789758,0.003135458715815921
445.0,0.04193131469631514,0.9580686853036848,0.012782762812460177,0.05367084887877047,2.0,nominal,0.0030729075877963773,0.0028232705092132923
446.0,0.04193131469631514,0.9580686853036848,0.01148294532508878,0.052476537223249124,2.0,nominal,0.0027315107127342496,0.002509370322596953
447.0,0.04193131469631514,0.9580686853036848,0.01028585775155404,0.051376732132113336,2.0,nominal,0.0023886395524006596,0.0021941943776906184
448.0,0.04193131469631514,0.9580686853036848,0.009191928570014555,0.05037179875199849,2.0,nominal,0.0020447720328474854,0.0018781738199535741
449.0,0.04193131469631514,0.9580686853036848,0.00827446364264284,0.049529044615744776,2.0,nominal,0.0017339591250637295,0.0015925826399227558
450.0,0.04193131469631514,0.9580686853036848,0.007512881996504277,0.048829529177646235,2.0,nominal,0.0014563249895755996,0.0013375152268049473
451.0,0.04193131469631514,0.9580686853036848,0.006884706150833265,0.04825258107250502,2.0,nominal,0.0012119428583286752,0.0011130230112675749
452.0,0.04193131469631514,0.9580686853036848,0.006365986949720179,0.04777618633993462,2.0,nominal,0.0010007821979046375,0.0009190656189087543
453.0,0.04193131469631514,0.9580686853036848,0.00594462769530095,0.047389222806929636,2.0,nominal,0.0008260897676268253,0.0007586160438147541
454.0,0.04193131469631514,0.9580686853036848,0.005546233604002417,0.04702336236096261,2.0,nominal,0.000646975003070544,0.0005941157026206415
455.0,0.04193131469631514,0.9580686853036848,0.005150734798181184,0.04666017285898429,2.0,nominal,0.00046660089111237157,0.00042846758472768476
456.0,0.04193131469631514,0.9580686853036848,0.004775184815389535,0.046315313662187135,2.0,nominal,0.00029159408383450883,0.00026775687009197857
457.0,0.04193131469631514,0.9580686853036848,0.0044425617839355305,0.04600988240171481,2.0,nominal,0.0001307710219486764,0.00012007822085799424
458.0,0.04193131469631514,0.9580686853036848,0.0041419102695013765,0.045733816334437814,2.0,nominal,-2.389856524614379e-05,-2.1944031639742345e-05
459.0,0.04193131469631514,0.9580686853036848,0.0038530958367712707,0.04546862594047226,2.0,nominal,-0.00019120224242030618,-0.00017556183028701045
460.0,0.04193131469631514,0.9580686853036848,0.003581354166173986,0.04521911768041043,2.0,nominal,-0.0003687705812206324,-0.00033859981906603914
461.0,0.04193131469631514,0.9580686853036848,0.003336434229900793,0.04499424152159816,2.0,nominal,-0.0005346106673274997,-0.0004908651199880196
462.0,0.04193131469631514,0.9580686853036848,0.0031161502851641725,0.04479198913791486,2.0,nominal,-0.000683308433333008,-0.0006273877255294352
463.0,0.04193131469631514,0.9580686853036848,0.002924260962554003,0.04461581015168771,2.0,nominal,-0.0008313736232062933,-0.0007633279864739523
464.0,0.04193131469631514,0.9580686853036848,0.0027670194455828682,0.04447144440441457,2.0,nominal,-0.0009888411178237285,-0.0009079012229827182
465.0,0.04193131469631514,0.9580686853036848,0.0026388979782356937,0.0443538156102747,2.0,nominal,-0.001152099535353706,-0.001057792277869625
466.0,0.04193131469631514,0.9580686853036848,0.0025377942512746308,0.0442609927960326,2.0,nominal,-0.0013159404233763759,-0.0012082197204634076
467.0,0.04193131469631514,0.9580686853036848,0.0024743643444913497,0.04420275852507839,2.0,nominal,-0.001474709863103074,-0.0013539943690580175
468.0,0.04193131469631514,0.9580686853036848,0.002451219426621549,0.044181509518207436,2.0,nominal,-0.0016249272385953526,-0.001491921886350847
469.0,0.04193131469631514,0.9580686853036848,0.002454270980827305,0.04418431110264216,2.0,nominal,-0.0017702500414679963,-0.001625359887426188
470.0,0.04193131469631514,0.9580686853036848,0.00247526893370417,0.04420358901589682,2.0,nominal,-0.0019151975566343428,-0.0017584576289540396
471.0,0.04193131469631514,0.9580686853036848,0.002527767412727448,0.04425178724978418,2.0,nominal,-0.0020616676922667445,-0.0018929605998139476
472.0,0.04193131469631514,0.9580686853036848,0.002627473557737027,0.04434332686884291,2.0,nominal,-0.0022098303004301997,-0.0020290285789338613
473.0,0.04193131469631514,0.9580686853036848,0.0027686348746815293,0.044472927543927954,2.0,nominal,-0.002353097003360469,-0.0021606121914424445
474.0,0.04193131469631514,0.9580686853036848,0.002933228878004711,0.04462404378402953,2.0,nominal,-0.0024838160910756434,-0.0022806823652687866
475.0,0.04193131469631514,0.9580686853036848,0.003123203113809236,0.04479846459236171,2.0,nominal,-0.0026113403445656644,-0.002397828346023728
476.0,0.04193131469631514,0.9580686853036848,0.0033635830475594528,0.04501916830448043,2.0,nominal,-0.0027529224784098184,-0.0025279002266220055
477.0,0.04193131469631514,0.9580686853036848,0.003663013265185583,0.04529409498237798,2.0,nominal,-0.002904250555549754,-0.002666942745839812
478.0,0.04193131469631514,0.9580686853036848,0.003998630730194772,0.04560225577138963,2.0,nominal,-0.0030458260145102643,-0.002797045351239348
479.0,0.04193131469631514,0.9580686853036848,0.00435071119542163,0.04592554205557375,2.0,nominal,-0.0031730120819420784,-0.0029139445633573624
480.0,0.04193131469631514,0.9580686853036848,0.004720075159195952,0.04626470860459795,2.0,nominal,-0.0032955097482331355,-0.00302654996251088
481.0,0.04193131469631514,0.9580686853036848,0.005117314745387489,0.04662948352742481,2.0,nominal,-0.0034182389506314786,-0.0031393835139448337
482.0,0.04193131469631514,0.9580686853036848,0.00555775547429336,0.047033943160971266,2.0,nominal,-0.0035401503988444953,-0.003251486345396057
483.0,0.04193131469631514,0.9580686853036848,0.006049260980905338,0.04748531355984192,2.0,nominal,-0.003661429816089224,-0.0033630324028320682
484.0,0.04193131469631514,0.9580686853036848,0.0065878534781526445,0.04797994731358897,2.0,nominal,-0.0037837575045531454,-0.003475565557269328
485.0,0.04193131469631514,0.9580686853036848,0.007166065836190651,0.048510992116264424,2.0,nominal,-0.0039061984678695275,-0.0035882260298518223
486.0,0.04193131469631514,0.9580686853036848,0.007767004241327167,0.049062936390884125,2.0,nominal,-0.0040225388450370525,-0.00369530039852798
487.0,0.04193131469631514,0.9580686853036848,0.008378375242585952,0.04962449125312734,2.0,nominal,-0.00412937292008737,-0.0037936549759649343
488.0,0.04193131469631514,0.9580686853036848,0.009027933379410963,0.050221153218566586,2.0,nominal,-0.004234520314841249,-0.0038904830697486237
489.0,0.04193131469631514,0.9580686853036848,0.00974691197037806,0.05088162036103223,2.0,nominal,-0.00434511902813923,-0.003992355449676001
490.0,0.04193131469631514,0.9580686853036848,0.01050597474001812,0.05157895281198267,2.0,nominal,-0.004454091926870393,-0.004092760626785888
491.0,0.04193131469631514,0.9580686853036848,0.011257368420141821,0.05226928359773371,2.0,nominal,-0.004551967147929142,-0.004182976771769015
492.0,0.04193131469631514,0.9580686853036848,0.012014714926635547,0.05296512748728607,2.0,nominal,-0.004642521468346492,-0.0042664779384087165
493.0,0.04193131469631514,0.9580686853036848,0.01282235033164312,0.0537072251337749,2.0,nominal,-0.00473440785071977,-0.004351233197092651
494.0,0.04193131469631514,0.9580686853036848,0.01368411780123412,0.05449911761272923,2.0,nominal,-0.004827797748784085,-0.004437402954348302
495.0,0.04193131469631514,0.9580686853036848,0.014574983038353348,0.05531780871296832,2.0,nominal,-0.004918041073224064,-0.0045207039311999375
496.0,0.04193131469631514,0.9580686853036848,0.015478895738283729,0.056148552781249084,2.0,nominal,-0.00500267713313788,-0.004598867286809187
497.0,0.04193131469631514,0.9580686853036848,0.016389421856955917,0.05698543864543967,2.0,nominal,-0.005081062352630311,-0.00467129767401854
498.0,0.04193131469631514,0.9580686853036848,0.01732423150610245,0.057844710602156006,2.0,nominal,-0.005156229605314748,-0.004740789928217616
499.0,0.04193131469631514,0.9580686853036848,0.018331718427875794,0.05877086259399929,2.0,nominal,-0.005235356246350811,-0.004813964353089256
500.0,0.04193131469631514,0.9580686853036848,0.019409767397750695,0.05976196685837269,2.0,nominal,-0.0053176952026760885,-0.004890135262864984
501.0,0.04193131469631514,0.9580686853036848,0.02046340769889668,0.06073071767237129,2.0,nominal,-0.005389960773937313,-0.00495704388913891
502.0,0.04193131469631514,0.9580686853036848,0.021440017948876004,0.06162872108767088,2.0,nominal,-0.0054459823692488835,-0.005008988290147273
503.0,0.04193131469631514,0.9580686853036848,0.022414364761599734,0.06252471660949624,2.0,nominal,-0.005496477596340216,-0.005055855949430227
504.0,0.04193131469631514,0.9580686853036848,0.02345929862459987,0.06348570442359464,2.0,nominal,-0.005550757661904503,-0.005106244250583952
505.0,0.04193131469631514,0.9580686853036848,0.024573467375771797,0.064510457918171,2.0,nominal,-0.005608108268095907,-0.005159497160160231
506.0,0.04193131469631514,0.9580686853036848,0.02573627106325874,0.06558004547608744,2.0,nominal,-0.0056655867647292975,-0.0052128992528527734
507.0,0.04193131469631514,0.9580686853036848,0.026911990612177368,0.06666161966141071,2.0,nominal,-0.0057190423110460575,-0.00526261494241459
508.0,0.04193131469631514,0.9580686853036848,0.02806356334758523,0.06772108408256455,2.0,nominal,-0.005764753740152742,-0.005305201371691409
509.0,0.04193131469631514,0.9580686853036848,0.029179030238631373,0.06874742825252447,2.0,nominal,-0.005802257243781243,-0.005340223789069357
510.0,0.04193131469631514,0.9580686853036848,0.03026115535864587,0.06974318643193964,2.0,nominal,-0.005832786339079795,-0.005368816601112797
511.0,0.04193131469631514,0.9580686853036848,0.031348440756551514,0.07074378416749041,2.0,nominal,-0.005860381369055784,-0.005394715410553669
512.0,0.04193131469631514,0.9580686853036848,0.03249059585749244,0.07179497531926281,2.0,nominal,-0.0058892227686818885,-0.005421791695769521
513.0,0.04193131469631514,0.9580686853036848,0.03366668392775661,0.0728775023056499,2.0,nominal,-0.005917060759173726,-0.005447964656018711
514.0,0.04193131469631514,0.9580686853036848,0.03481119080800082,0.07393106313092612,2.0,nominal,-0.0059385470440454086,-0.005468278120990253
515.0,0.04193131469631514,0.9580686853036848,0.03591242460155661,0.07494488508615293,2.0,nominal,-0.0059532426423167875,-0.005482320467000257
516.0,0.04193131469631514,0.9580686853036848,0.037007407229625394,0.07595304504754614,2.0,nominal,-0.005964237878680938,-0.005492953698683148
517.0,0.04193131469631514,0.9580686853036848,0.03811189344111369,0.07697004897655138,2.0,nominal,-0.0059727599934711745,-0.0055013147833915255
518.0,0.04193131469631514,0.9580686853036848,0.03921576308536499,0.07798657945060736,2.0,nominal,-0.005978469480203627,-0.00550708560449753
519.0,0.04193131469631514,0.9580686853036848,0.04031937514051129,0.07900296694630915,2.0,nominal,-0.005981815536797559,-0.0055106795251737145
520.0,0.04193131469631514,0.9580686853036848,0.041439902657934964,0.08003502939163555,2.0,nominal,-0.005983865234055599,-0.005513087257459165
521.0,0.04193131469631514,0.9580686853036848,0.0425675681837235,0.08107376439028849,2.0,nominal,-0.005983570252330719,-0.005513337766626963
522.0,0.04193131469631514,0.9580686853036848,0.043629741208325024,0.08205226179517255,2.0,nominal,-0.005976052747359226,-0.005506900766609452
523.0,0.04193131469631514,0.9580686853036848,0.044580394561120694,0.08292809885226861,2.0,nominal,-0.005958888222239493,-0.00549151844379879
524.0,0.04193131469631514,0.9580686853036848,0.04548998039038861,0.08376616588556529,2.0,nominal,-0.0059373344683413334,-0.005472068483148129
525.0,0.04193131469631514,0.9580686853036848,0.04644269355601462,0.08464403792486397,2.0,nominal,-0.005916911263414967,-0.005453677627986431
526.0,0.04193131469631514,0.9580686853036848,0.04747472778267563,0.08559507919717005,2.0,nominal,-0.005899957570699013,-0.005438519027265651
527.0,0.04193131469631514,0.9580686853036848,0.04859047438623589,0.0866233559741455,2.0,nominal,-0.005886838124190989,-0.005426931526023943
528.0,0.04193131469631514,0.9580686853036848,0.04966522611822668,0.0876139428718945,2.0,nominal,-0.005869482072467548,-0.005411416245321071
529.0,0.04193131469631514,0.9580686853036848,0.050543303892879934,0.08842332394892183,2.0,nominal,-0.005838362878131657,-0.005383115883516823
530.0,0.04193131469631514,0.9580686853036848,0.05130799739815447,0.08912824006988307,2.0,nominal,-0.0057992041500484065,-0.005347345446850338
531.0,0.04193131469631514,0.9580686853036848,0.05216672956333197,0.0899198976941615,2.0,nominal,-0.005764712449371344,-0.005315917235959505
532.0,0.04193131469631514,0.9580686853036848,0.05314702796537183,0.0908236960069803,2.0,nominal,-0.005736258532058731,-0.005290108089408871
533.0,0.04193131469631514,0.9580686853036848,0.05413981736616964,0.09173908645166029,2.0,nominal,-0.005707482106645685,-0.005264002740834134
534.0,0.04193131469631514,0.9580686853036848,0.055087672207247106,0.09261311676642131,2.0,nominal,-0.005675229426650753,-0.005234666132439586
535.0,0.04193131469631514,0.9580686853036848,0.05598864877792875,0.09344398452570843,2.0,nominal,-0.005639167425757742,-0.005201789696543335
536.0,0.04193131469631514,0.9580686853036848,0.056832854510812256,0.09422255613312261,2.0,nominal,-0.0055986743335197445,-0.005164795035714986
537.0,0.04193131469631514,0.9580686853036848,0.05759863022326252,0.09492884318021244,2.0,nominal,-0.005553168932959138,-0.0051231361839437495
538.0,0.04193131469631514,0.9580686853036848,0.05830124634220512,0.09557691713387806,2.0,nominal,-0.00550408734639881,-0.005078144931512513
539.0,0.04193131469631514,0.9580686853036848,0.05902680196922911,0.09624619004095145,2.0,nominal,-0.005455966176464815,-0.005034044597102327
540.0,0.04193131469631514,0.9580686853036848,0.0598204687402454,0.09697833733624453,2.0,nominal,-0.0054108425474006724,-0.004992734171640617
541.0,0.04193131469631514,0.9580686853036848,0.060598376997118564,0.0976959950164665,2.0,nominal,-0.005364176722751843,-0.004949988379612247
542.0,0.04193131469631514,0.9580686853036848,0.06128633217096758,0.0983307057738659,2.0,nominal,-0.005312196056574341,-0.004902294202538585
543.0,0.04193131469631514,0.9580686853036848,0.06192315364790105,0.09891827305846027,2.0,nominal,-0.005257332626341468,-0.004851912786163634
544.0,0.04193131469631514,0.9580686853036848,0.0625614255638594,0.09950721016905585,2.0,nominal,-0.005202905270064118,-0.00480192934016152
545.0,0.04193131469631514,0.9580686853036848,0.06319968363039985,0.10009616610758038,2.0,nominal,-0.005148843056739447,-0.004752277837738572
546.0,0.04193131469631514,0.9580686853036848,0.06382264555571375,0.10067103793435561,2.0,nominal,-0.00509380516230741,-0.004701714403374815
547.0,0.04193131469631514,0.9580686853036848,0.06442918467252083,0.10123078366003865,2.0,nominal,-0.00503755723858601,-0.004650022295670436
548.0,0.04193131469631514,0.9580686853036848,0.06502357399211314,0.10177934462103108,2.0,nominal,-0.0049806303967911,-0.004597693604034003
549.0,0.04193131469631514,0.9580686853036848,0.065606252004966,0.10231712385011822,2.0,nominal,-0.0049232267957344394,-0.004544915233717389
550.0,0.04193131469631514,0.9580686853036848,0.06617617418015848,0.10284315564685197,2.0,nominal,-0.0048651818147986275,-0.004491534878080988
551.0,0.04193131469631514,0.9580686853036848,0.06673401337219148,0.1033580594014039,2.0,nominal,-0.0048064186868730235,-0.004437481993870299
552.0,0.04193131469631514,0.9580686853036848,0.0672815187438327,0.10386344819216611,2.0,nominal,-0.0047470050844785755,-0.004382819799596496
553.0,0.04193131469631514,0.9580686853036848,0.06781819644164531,0.10435886480801676,2.0,nominal,-0.004686984251154311,-0.004327588118839959
554.0,0.04193131469631514,0.9580686853036848,0.06833992911075443,0.1048405068411955,2.0,nominal,-0.004626450038085803,-0.004271872230102308
555.0,0.04193131469631514,0.9580686853036848,0.06884771820642246,0.10530929703877243,2.0,nominal,-0.00456569072996095,-0.00421593889459998
556.0,0.04193131469631514,0.9580686853036848,0.06935325186517284,0.10577602490831407,2.0,nominal,-0.004505115857508804,-0.004160170620330375
557.0,0.04193131469631514,0.9580686853036848,0.06985210872287957,0.10623660795541204,2.0,nominal,-0.004444429300333841,-0.004104292422065101
558.0,0.04193131469631514,0.9580686853036848,0.07030313863413355,0.10665305011966417,2.0,nominal,-0.0043820263702272905,-0.004046808163590529
559.0,0.04193131469631514,0.9580686853036848,0.07067964823005025,0.10700069874337016,2.0,nominal,-0.0043169302924049024,-0.0039868071848887104
560.0,0.04193131469631514,0.9580686853036848,0.0710076907533103,0.10730360446527364,2.0,nominal,-0.004250281047546184,-0.003925352036689228
561.0,0.04193131469631514,0.9580686853036848,0.07132202722005937,0.1075938622214976,2.0,nominal,-0.004183594296710821,-0.0038638547395053735
562.0,0.04193131469631514,0.9580686853036848,0.07166001624968893,0.10790596927638212,2.0,nominal,-0.004118343414816511,-0.0038036884930497117
563.0,0.04193131469631514,0.9580686853036848,0.07204933342503031,0.10826548495063773,2.0,nominal,-0.004055533887131896,-0.0037457905975490924
564.0,0.04193131469631514,0.9580686853036848,0.0724589661218538,0.10864377374248524,2.0,nominal,-0.003993789957831312,-0.0036888799260581667
565.0,0.04193131469631514,0.9580686853036848,0.07284854160860575,0.10900355213713366,2.0,nominal,-0.003931049627470928,-0.003631038987758045
566.0,0.04193131469631514,0.9580686853036848,0.07323630109666114,0.1093616651398124,2.0,nominal,-0.003867766165934594,-0.0035726922387678967
567.0,0.04193131469631514,0.9580686853036848,0.07365171838412872,0.10974533430194601,2.0,nominal,-0.0038057012152050707,-0.0035154759358290294
568.0,0.04193131469631514,0.9580686853036848,0.07402302058347915,0.1100882712043259,2.0,nominal,-0.0037431954196818495,-0.003457835793961875
569.0,0.04193131469631514,0.9580686853036848,0.07422916120811493,0.1102786685260382,2.0,nominal,-0.003676378070729569,-0.0033961615663512523
570.0,0.04193131469631514,0.9580686853036848,0.07431957146278982,0.11036217504056178,2.0,nominal,-0.0036065532353332652,-0.0033316743913865687
571.0,0.04193131469631514,0.9580686853036848,0.0744939705860231,0.1105232588156945,2.0,nominal,-0.003539390688237859,-0.0032696694736991244
572.0,0.04193131469631514,0.9580686853036848,0.07482022935074722,0.11082461411662489,2.0,nominal,-0.003476524681753912,-0.003211673867651102
573.0,0.04193131469631514,0.9580686853036848,0.07519127542117897,0.11116734814262846,2.0,nominal,-0.003415043156675429,-0.003154966495217626
574.0,0.04193131469631514,0.9580686853036848,0.07551446444318516,0.11146588548937847,2.0,nominal,-0.003352759371322289,-0.003097502113292405
