Wavelength_nm,R_glass_1mm_pvk_700nm,T_glass_1mm_pvk_700nm,A_glass_1mm_pvk_700nm,R_pvk_700nm_glass_1mm,T_pvk_700nm_glass_1mm,A_pvk_700nm_glass_1mm
617.0,0.12169102833465319,0.003160796874529408,0.8751481747908174,0.22008567123004893,0.0031607968745294077,0.7767535318954216
618.0,0.12167487526046245,0.0032349114306607116,0.8750902133088769,0.22010243694464254,0.0032349114306607116,0.7766626516246968
619.0,0.12146929291517468,0.0033826273243480875,0.8751480797604771,0.21986663050133387,0.0033826273243480883,0.7767507421743179
620.0,0.12100887058057215,0.0035762082763096995,0.8754149211431181,0.2192679168190151,0.0035762082763097004,0.7771558749046752
621.0,0.12046030938390405,0.0037715401638390503,0.8757681504522569,0.21853057331583198,0.0037715401638390485,0.7776978865203289
622.0,0.12006110207877653,0.003932616014350705,0.8760062819068728,0.2179941720065254,0.003932616014350707,0.7780732119791239
623.0,0.119826884287884,0.004041688008788263,0.8761314277033277,0.21767948887716732,0.004041688008788265,0.7782788231140444
624.0,0.11958570921006381,0.004154977344080054,0.8762593134458561,0.21734950657968014,0.004154977344080057,0.7784955160762398
625.0,0.1192706710616902,0.004336848463303891,0.876392480475006,0.21692571202436367,0.0043368484633038926,0.7787374395123324
626.0,0.11899342974479318,0.004557256973109746,0.8764493132820971,0.21656696220692112,0.004557256973109746,0.7788757808199692
627.0,0.11883953594475587,0.004754009370630615,0.8764064546846135,0.21638388939514003,0.00475400937063061,0.7788621012342294
628.0,0.1187423468567079,0.0049720514122544,0.8762856017310376,0.21629273595365073,0.004972051412254398,0.7787352126340948
629.0,0.1185475738088626,0.005316432985670211,0.8761359932054672,0.21608930475256855,0.005316432985670214,0.7785942622617613
630.0,0.11818427354932708,0.00570733167718161,0.8761083947734913,0.21562037779987864,0.005707331677181608,0.7786722905229397
631.0,0.11781760160146253,0.005888227122263343,0.8762941712762742,0.2150444454736118,0.00588822712226334,0.7790673274041249
632.0,0.1176518653106155,0.005883232657310705,0.8764649020320737,0.2147105126141475,0.005883232657310711,0.7794062547285417
633.0,0.11758656954242024,0.006043351775479723,0.8763700786821,0.21460116628356854,0.0060433517754797175,0.7793554819409517
634.0,0.11740727274088072,0.006479124967312873,0.8761136022918065,0.21439536910912102,0.0064791249673128715,0.7791255059235661
635.0,0.117169210673195,0.006889531390648247,0.8759412579361567,0.21405793599483264,0.006889531390648252,0.779052532614519
636.0,0.11701670714325058,0.007074755226507614,0.8759085376302418,0.2137630437537025,0.0070747552265076185,0.77916220101979
637.0,0.1168946945551221,0.007233365473418312,0.8758719399714595,0.21349511429269455,0.00723336547341831,0.7792715202338871
638.0,0.1167593094602927,0.0075420121954057244,0.8756986783443016,0.21324068406083882,0.007542012195405723,0.7792173037437554
639.0,0.11668732261811113,0.007926721189114682,0.8753859561927743,0.21311266140833832,0.007926721189114685,0.7789606174025471
640.0,0.11666548432509541,0.008289653599168967,0.8750448620757356,0.21305338268150326,0.008289653599168969,0.7786569637193277
641.0,0.11658837137042415,0.008661181339670294,0.8747504472899056,0.21286649483567224,0.008661181339670292,0.7784723238246575
642.0,0.11647756177722624,0.009087691693360572,0.8744347465294132,0.212600254264247,0.009087691693360567,0.7783120540423925
643.0,0.11647189090647334,0.00948842002495397,0.8740396890685727,0.2125124192426403,0.009488420024953974,0.7779991607324057
644.0,0.11658119448190692,0.009751728797720913,0.8736670767203721,0.21260481175696244,0.009751728797720917,0.7776434594453167
645.0,0.11664025755888131,0.009978277709891214,0.8733814647312275,0.21256070531860238,0.00997827770989122,0.7774610169715064
646.0,0.1165768083009995,0.010367677349665304,0.8730555143493353,0.21226490735748788,0.010367677349665306,0.7773674152928469
647.0,0.11652993263415949,0.01087149311921764,0.8725985742466229,0.211993274812488,0.010871493119217633,0.7771352320682944
648.0,0.11660126011022937,0.011249786137252107,0.8721489537525186,0.21193459424918798,0.011249786137252108,0.7768156196135599
649.0,0.11672358341025271,0.011495080686990452,0.8717813359027569,0.2119549956607031,0.011495080686990452,0.7765499236523065
650.0,0.11681998590051429,0.011857344522032652,0.871322669577453,0.21191589923958043,0.01185734452203266,0.7762267562383869
651.0,0.11693136782293825,0.012406743256413263,0.8706618889206486,0.21190706259265363,0.01240674325641327,0.7756861941509332
652.0,0.11711357401925598,0.012923433697457092,0.869962992283287,0.2120407073573938,0.012923433697457097,0.7750358589451491
653.0,0.11732414671107125,0.01326364538550826,0.8694122079034204,0.21222294416732546,0.01326364538550826,0.7745134104471663
654.0,0.1175008318431614,0.013514678651999705,0.8689844895048389,0.21231967453983716,0.013514678651999694,0.7741656468081631
655.0,0.11764839121339274,0.013791526997948568,0.8685600817886586,0.21235095308724716,0.013791526997948575,0.7738575199148042
656.0,0.11780068563787502,0.014204661766506942,0.867994652595618,0.21238692632313932,0.01420466176650695,0.7734084119103538
657.0,0.11797507448284703,0.014818064242660071,0.8672068612744929,0.21244747184283752,0.01481806424266008,0.7727344639145024
658.0,0.11816411605854611,0.015466215024559651,0.8663696689168942,0.21252929675005017,0.015466215024559641,0.7720044882253901
659.0,0.11833560721780931,0.015941770422431202,0.8657226223597595,0.2126040985382326,0.015941770422431212,0.7714541310393362
660.0,0.11846534373270722,0.016270354489480547,0.8652643017778122,0.212635406066917,0.016270354489480544,0.7710942394436024
661.0,0.11858594268156288,0.01657175486954235,0.8648423024488948,0.21267464455554022,0.016571754869542352,0.7707536005749175
662.0,0.11878588464685429,0.01697754081119871,0.864236574541947,0.21285337642702112,0.016977540811198722,0.7701690827617802
663.0,0.1190646502437786,0.0176220389105836,0.8633133108456378,0.21313253869521454,0.017622038910583598,0.7692454223942019
664.0,0.11925455227047523,0.01841084575190317,0.8623346019776216,0.2132389588025578,0.01841084575190317,0.768350195445539
665.0,0.1192532729247763,0.019053983574939783,0.8616927435002839,0.21307951603516628,0.019053983574939783,0.7678665003898939
666.0,0.11923876955880398,0.01948082451240762,0.8612804059287884,0.21296909989680163,0.019480824512407614,0.7675500755907907
667.0,0.11939658400905274,0.01988915697281845,0.8607142590181288,0.21314027977995048,0.019889156972818442,0.7669705632472311
668.0,0.11958700390533936,0.020368419083176218,0.8600445770114844,0.21335668405488542,0.0203684190831762,0.7662748968619384
669.0,0.11962040329108711,0.020807677491954904,0.859571919216958,0.2133638467904542,0.020807677491954904,0.7658284757175909
670.0,0.11952251670314389,0.021214173444060628,0.8592633098527955,0.21320987711324138,0.021214173444060645,0.765575949442698
671.0,0.11943808746690103,0.02187836299298637,0.8586835495401126,0.21306217128527474,0.021878362992986376,0.7650594657217389
672.0,0.11950172926108663,0.022900490886078154,0.8575977798528353,0.2130876023424701,0.022900490886078158,0.7640119067714517
673.0,0.11967088169505537,0.023710719042774383,0.8566183992621703,0.2132874705969792,0.023710719042774372,0.7630018103602465
674.0,0.11962523758604252,0.023857073116793213,0.8565176892971643,0.21329024247202727,0.023857073116793217,0.7628526844111795
675.0,0.11919149450552033,0.023935021633808402,0.8568734838606712,0.21281745264088728,0.023935021633808402,0.7632475257253043
676.0,0.11870608679804316,0.024626388867731577,0.8566675243342252,0.21224336800123947,0.024626388867731577,0.763130243131029
677.0,0.11863309354999275,0.025828166646390215,0.855538739803617,0.21215596290399966,0.025828166646390205,0.7620158704496102
678.0,0.11880167446455502,0.02717678144109652,0.8540215440943485,0.2123632487637321,0.02717678144109651,0.7604599697951714
679.0,0.11853949604684767,0.02824218416000648,0.8532183197931459,0.21208482216539234,0.028242184160006494,0.7596729936746012
680.0,0.1177120335916781,0.028569891177018292,0.8537180752313036,0.2111967833358275,0.028569891177018292,0.7602333254871543
681.0,0.11698617726775835,0.028590308552375016,0.8544235141798666,0.2104554039593471,0.028590308552375005,0.7609542874882779
682.0,0.11679390091369207,0.029326574464496553,0.8538795246218114,0.210312016098456,0.029326574464496553,0.7603614094370474
683.0,0.1168736796752684,0.03069580852523456,0.852430511799497,0.2104640878433983,0.03069580852523454,0.7588401036313671
684.0,0.11674675353276569,0.03146453598099361,0.8517887104862407,0.21040718891494786,0.03146453598099361,0.7581282751040584
685.0,0.11609159804907561,0.031438445201746275,0.852469956749178,0.20977320101870675,0.031438445201746296,0.7587883537795469
686.0,0.11502846909654833,0.03193733190190043,0.8530341990015513,0.20865039696966534,0.03193733190190043,0.7594122711284342
687.0,0.11413239980245085,0.03342157613256097,0.8524460240649883,0.20770209399709574,0.03342157613256096,0.7588763298703434
688.0,0.11372014360376029,0.03458730358060224,0.8516925528156375,0.20732990929978923,0.0345873035806022,0.7580827871196085
689.0,0.11335206065004749,0.034653282234011255,0.8519946571159412,0.20703365161998133,0.034653282234011255,0.7583130661460075
690.0,0.1126484695583245,0.03487584125954804,0.8524756891821275,0.20634691944611622,0.034875841259548054,0.7587772392943357
691.0,0.11175011223623452,0.036270402889117516,0.8519794848746479,0.20542270224391404,0.03627040288911751,0.7583068948669685
692.0,0.11084714523831757,0.03784283400162971,0.8513100207600528,0.20449882467835745,0.03784283400162972,0.7576583413200129
693.0,0.10996259697217839,0.03834354044620349,0.8516938625816182,0.20360386779427583,0.03834354044620351,0.7580525917595207
694.0,0.10906980471055933,0.03833152521840302,0.8525986700710376,0.20269442526698864,0.03833152521840302,0.7589740495146083
695.0,0.10813830025986267,0.038858078249649465,0.8530036214904878,0.20173574184488155,0.038858078249649465,0.759406179905469
696.0,0.1071598645207397,0.03989845988558048,0.8529416755936798,0.20072353229701848,0.0398984598855805,0.7593780078174011
697.0,0.10616924877392145,0.04094230252487223,0.8528884487012064,0.1996949888747897,0.04094230252487222,0.7593627086003382
698.0,0.10519944359752069,0.041844667114785156,0.8529558892876942,0.19868507834933072,0.041844667114785135,0.7594702545358841
699.0,0.10421492181589405,0.04272504781649445,0.8530600303676115,0.1976517967121939,0.04272504781649445,0.7596231554713117
700.0,0.1031315741614228,0.043691782596321886,0.8531766432422553,0.19649472706400584,0.043691782596321914,0.7598134903396723
701.0,0.10202378918951005,0.04481467769750433,0.8531615331129856,0.19530395316179122,0.04481467769750431,0.7598813691407044
702.0,0.10120179197693954,0.04591773993749207,0.8528804680855684,0.1944549787277897,0.04591773993749208,0.7596272813347182
703.0,0.10072211163260866,0.04655123785687497,0.8527266505105163,0.1940050330858326,0.046551237856875,0.7594437290572924
704.0,0.1000275283929716,0.04670548266598795,0.8532669889410405,0.19325992100893657,0.04670548266598799,0.7600345963250755
705.0,0.09878490853035929,0.047068675924600706,0.85414641554504,0.19181299150760683,0.04706867592460073,0.7611183325677925
706.0,0.09755728164832637,0.04803571351203729,0.8544070048396364,0.1903868375390136,0.048035713512037274,0.7615774489489491
707.0,0.09682309401982019,0.04931811037423521,0.8538587956059447,0.18960899582418317,0.04931811037423522,0.7610728938015817
708.0,0.0962534221272017,0.05059208078435077,0.8531544970884476,0.1890421679533434,0.05059208078435078,0.7603657512623059
709.0,0.09550468482072987,0.05151611955293232,0.8529791956263378,0.18819716683659857,0.051516119552932324,0.7602867136104691
710.0,0.09476536551899144,0.05182422115430395,0.8534104133267046,0.1872865395562462,0.05182422115430398,0.7608892392894498
711.0,0.09414555025233179,0.052024857803824,0.8538295919438441,0.1864980955521995,0.05202485780382395,0.7614770466439765
712.0,0.09348539267026663,0.052807100582306477,0.8537075067474269,0.18568201160008962,0.05280710058230644,0.7615108878176039
713.0,0.09273801345372343,0.054120840387265536,0.853141146159011,0.1847680948076049,0.0541208403872656,0.7611110648051295
714.0,0.09199697524688392,0.05556382319140548,0.8524392015617106,0.18384309405369822,0.055563823191405466,0.7605930827548962
715.0,0.09137040199447004,0.056777197885661705,0.8518524001198683,0.18302079858678363,0.05677719788566166,0.7602020035275547
716.0,0.09095266312969132,0.057449987281445826,0.8515973495888629,0.18240363934011586,0.05744998728144585,0.7601463733784384
717.0,0.09073474553974385,0.057645868214548285,0.8516193862457079,0.18198982283915446,0.05764586821454832,0.7603643089462973
718.0,0.09060063895846199,0.057764270240399075,0.851635090801139,0.18165268532638953,0.05776427024039905,0.7605830444332113
719.0,0.09047955691326334,0.0580142062466552,0.8515062368400814,0.18129369432784154,0.058014206246655216,0.7606920994255032
720.0,0.09041068204157708,0.05834320666112865,0.8512461112972942,0.18097605855393534,0.05834320666112865,0.760680734784936
721.0,0.09045660260994388,0.058628223423655985,0.8509151739664,0.18086749484723533,0.058628223423656,0.7605042817291087
722.0,0.0906214584362453,0.05870116159951446,0.8506773799642403,0.18098260435503236,0.0587011615995145,0.7603162340454531
723.0,0.09081869839198509,0.0586860633744435,0.8504952382335714,0.1810248942250653,0.058686063374443515,0.7602890424004912
724.0,0.09092478981166957,0.05928245948551548,0.8497927507028149,0.1807438295154096,0.05928245948551547,0.759973710999075
725.0,0.09093840765533064,0.06076658082767047,0.8482950115169988,0.18036565025818843,0.06076658082767047,0.7588677689141411
726.0,0.09106121430216634,0.06184338743257077,0.8470953982652629,0.18033009987918458,0.06184338743257077,0.7578265126882446
727.0,0.09153548658071396,0.06132853874187089,0.8471359746774151,0.18075661242087848,0.06132853874187087,0.7579148488372507
728.0,0.09221171944453767,0.060261299221072234,0.8475269813343901,0.18127544061504625,0.060261299221072234,0.7584632601638814
729.0,0.09279607001478007,0.06003312478045689,0.8471708052047631,0.181600691370142,0.06003312478045689,0.7583661838494011
730.0,0.09328662661578016,0.06045352050750511,0.8462598528767148,0.18183979342202292,0.060453520507505125,0.757706686070472
731.0,0.09383499738803465,0.06076530141002622,0.8453997012019391,0.18215765417867538,0.06076530141002625,0.7570770444112984
732.0,0.09448993984395399,0.06091533088781425,0.8445947292682318,0.1825545484198788,0.06091533088781428,0.7565301206923069
733.0,0.09514537479107102,0.061236066242798134,0.8436185589661309,0.18296555275240547,0.061236066242798176,0.7557983810047963
734.0,0.09570213882518532,0.061517731253950526,0.8427801299208642,0.18340448336779627,0.06151773125395054,0.7550777853782532
735.0,0.0963018124647802,0.061133509249381976,0.8425646782858378,0.18396499120763382,0.06113350924938203,0.7549014995429842
736.0,0.09717798608605134,0.06019650250379264,0.8426255114101561,0.18466220261922175,0.06019650250379265,0.7551412948769857
737.0,0.09822926580755785,0.059610281226392475,0.8421604529660497,0.18536578265630443,0.05961028122639246,0.7550239361173031
738.0,0.09911219926673114,0.05974989922747131,0.8411379015057976,0.18596963162196498,0.05974989922747127,0.7542804691505637
739.0,0.0997199562561708,0.06018602495918966,0.8400940187846395,0.18648505556496375,0.06018602495918965,0.7533289194758466
740.0,0.10027118780703047,0.060503322962668665,0.8392254892303008,0.18700398681350136,0.06050332296266868,0.7524926902238299
741.0,0.10092272097422571,0.06043011158605308,0.8386471674397212,0.1875950252062117,0.060430111586053034,0.7519748632077352
742.0,0.10161363181072128,0.05981025160979516,0.8385761165794836,0.18824355267013917,0.05981025160979519,0.7519461957200657
743.0,0.10227563786533196,0.05881102588965306,0.838913336245015,0.18890555818662907,0.05881102588965308,0.752283415923718
744.0,0.10296249117662287,0.057727342346736425,0.8393101664766407,0.1895740072793365,0.05772734234673646,0.752698650373927
745.0,0.1002243334493297,0.08862161842881659,0.8111540481218538,0.18669655259844917,0.08862161842881656,0.7246818289727343
746.0,0.09485474475798283,0.13658356333394486,0.7685616919080723,0.1805798724576099,0.13658356333394486,0.6828365642084453
747.0,0.08618250053862964,0.21203959244427126,0.7017779070170991,0.16945230185903207,0.2120395924442712,0.6185081056966968
748.0,0.07535593999530994,0.3334393452106594,0.5912047147940307,0.15142340509559643,0.33343934521065977,0.5151372496937437
749.0,0.07100519276574505,0.4860114805530282,0.4429833266812268,0.13261359991456376,0.4860114805530283,0.38137491953240793
750.0,0.07908404631873442,0.6525033695160006,0.2684125841652649,0.1188750119722018,0.6525033695160004,0.22862161851179785
751.0,0.09805168114092926,0.798955397263571,0.10299292159549978,0.11400541315842887,0.7989553972635716,0.08703918957799961
752.0,0.11711603989924799,0.882883960100752,0.0,0.11711603989924789,0.8828839601007515,0.0
753.0,0.12494384344506623,0.8750561565549343,0.0,0.12494384344506616,0.875056156554934,0.0
754.0,0.13326745000149068,0.8667325499985091,0.0,0.1332674500014907,0.8667325499985092,0.0
755.0,0.14202454519177282,0.857975454808227,0.0,0.14202454519177282,0.8579754548082277,0.0
756.0,0.1511453673937416,0.8488546326062584,0.0,0.1511453673937416,0.8488546326062586,0.0
757.0,0.16056229813292683,0.839437701867073,0.0,0.1605622981329268,0.8394377018670737,0.0
758.0,0.17021051947120724,0.8297894805287926,0.0,0.1702105194712073,0.8297894805287928,0.0
759.0,0.1800285357903626,0.8199714642096375,0.0,0.1800285357903625,0.8199714642096378,0.0
760.0,0.18995856597915756,0.8100414340208423,0.0,0.18995856597915764,0.8100414340208426,0.0
761.0,0.19994681543332862,0.8000531845666712,0.0,0.1999468154333286,0.8000531845666716,0.0
762.0,0.20994363964160756,0.7900563603583922,0.0,0.20994363964160756,0.7900563603583926,0.0
763.0,0.21990361255150376,0.7800963874484962,0.0,0.21990361255150367,0.7800963874484962,0.0
764.0,0.22978551351640442,0.7702144864835958,0.0,0.22978551351640436,0.7702144864835955,0.0
765.0,0.23955224656888746,0.7604477534311127,0.0,0.23955224656888738,0.7604477534311125,0.0
766.0,0.24917070519583726,0.7508292948041626,0.0,0.24917070519583728,0.7508292948041625,0.0
767.0,0.25861159485192914,0.7413884051480709,0.0,0.258611594851929,0.7413884051480711,0.0
768.0,0.2678492242679711,0.7321507757320289,0.0,0.2678492242679711,0.7321507757320292,0.0
769.0,0.2768612752973736,0.7231387247026263,0.0,0.2768612752973735,0.7231387247026267,0.0
770.0,0.2856285596858143,0.7143714403141859,0.0,0.28562855968581413,0.7143714403141855,0.0
771.0,0.2941347698128299,0.7058652301871703,0.0,0.2941347698128299,0.7058652301871704,0.0
772.0,0.3023662291882154,0.6976337708117846,0.0,0.3023662291882153,0.6976337708117848,0.0
773.0,0.31031164732312366,0.6896883526768767,0.0,0.3103116473231236,0.6896883526768766,0.0
774.0,0.3179618825544042,0.6820381174455957,0.0,0.31796188255440405,0.6820381174455958,0.0
775.0,0.3253097154896684,0.6746902845103312,0.0,0.3253097154896685,0.6746902845103318,0.0
776.0,0.33234963495994113,0.6676503650400591,0.0,0.33234963495994096,0.6676503650400585,0.0
777.0,0.33907763771157345,0.6609223622884266,0.0,0.3390776377115735,0.6609223622884262,0.0
778.0,0.34549104253016905,0.6545089574698312,0.0,0.34549104253016905,0.6545089574698312,0.0
779.0,0.3515883190553925,0.6484116809446074,0.0,0.35158831905539245,0.6484116809446074,0.0
780.0,0.357368931204487,0.6426310687955129,0.0,0.357368931204487,0.6426310687955128,0.0
781.0,0.36283319486134336,0.637166805138657,0.0,0.3628331948613432,0.637166805138657,0.0
782.0,0.3679821492953475,0.6320178507046524,0.0,0.3679821492953476,0.6320178507046524,0.0
783.0,0.3728174416383325,0.6271825583616679,0.0,0.3728174416383324,0.6271825583616681,0.0
784.0,0.37734122365882283,0.6226587763411767,0.0,0.3773412236588228,0.6226587763411768,0.0
785.0,0.3815560600212493,0.6184439399787508,0.0,0.38155606002124925,0.6184439399787511,0.0
786.0,0.38546484719600366,0.6145351528039962,0.0,0.3854648471960037,0.6145351528039966,0.0
787.0,0.38907074218755894,0.6109292578124412,0.0,0.38907074218755894,0.6109292578124415,0.0
788.0,0.3923771002664954,0.6076228997335047,0.0,0.3923771002664955,0.6076228997335048,0.0
789.0,0.3953874209227447,0.6046125790772556,0.0,0.39538742092274454,0.6046125790772554,0.0
790.0,0.3981053012976583,0.6018946987023415,0.0,0.39810530129765825,0.6018946987023415,0.0
791.0,0.4005343963986371,0.5994656036013625,0.0,0.40053439639863714,0.5994656036013625,0.0
792.0,0.4026783854496451,0.5973216145503547,0.0,0.4026783854496454,0.597321614550355,0.0
793.0,0.40454094378190875,0.5954590562180914,0.0,0.4045409437819087,0.5954590562180914,0.0
794.0,0.40612571972022293,0.5938742802797773,0.0,0.4061257197202227,0.593874280279777,0.0
795.0,0.4074363159703084,0.5925636840296922,0.0,0.40743631597030816,0.5925636840296924,0.0
796.0,0.408476275060869,0.5915237249391313,0.0,0.40847627506086887,0.5915237249391313,0.0
797.0,0.40924906843984066,0.5907509315601591,0.0,0.40924906843984077,0.5907509315601591,0.0
798.0,0.40975808886740706,0.5902419111325932,0.0,0.4097580888674069,0.5902419111325925,0.0
799.0,0.41000664578849066,0.5899933542115102,0.0,0.41000664578849016,0.5899933542115094,0.0
800.0,0.4099979634044845,0.5900020365955159,0.0,0.40999796340448447,0.5900020365955156,0.0
801.0,0.40973518119796404,0.5902648188020365,0.0,0.4097351811979638,0.5902648188020362,0.0
802.0,0.40922135669498516,0.5907786433050144,0.0,0.4092213566949854,0.5907786433050147,0.0
803.0,0.4084594702775,0.5915405297225,0.0,0.40845947027749985,0.5915405297225002,0.0
804.0,0.40745243188337055,0.5925475681166298,0.0,0.4074524318833706,0.5925475681166297,0.0
805.0,0.4062030894536826,0.593796910546318,0.0,0.4062030894536823,0.5937969105463178,0.0
806.0,0.4047142390065129,0.5952857609934876,0.0,0.40471423900651265,0.5952857609934872,0.0
807.0,0.4029886362332561,0.597011363766744,0.0,0.40298863623325604,0.5970113637667439,0.0
808.0,0.40102900952802606,0.5989709904719742,0.0,0.401029009528026,0.5989709904719742,0.0
809.0,0.39883807437270113,0.601161925627299,0.0,0.3988380743727009,0.601161925627299,0.0
810.0,0.39641854900993806,0.6035814509900622,0.0,0.3964185490099377,0.6035814509900618,0.0
811.0,0.3937731713439544,0.6062268286560449,0.0,0.39377317134395434,0.6062268286560456,0.0
812.0,0.3909047170142275,0.6090952829857722,0.0,0.3909047170142273,0.6090952829857723,0.0
813.0,0.38781601859038345,0.6121839814096162,0.0,0.3878160185903835,0.6121839814096163,0.0
814.0,0.3845099858376317,0.6154900141623685,0.0,0.38450998583763146,0.6154900141623685,0.0
815.0,0.3809896270010214,0.6190103729989788,0.0,0.38098962700102146,0.6190103729989784,0.0
816.0,0.377258071053646,0.6227419289463537,0.0,0.377258071053646,0.6227419289463537,0.0
817.0,0.37331859084868657,0.6266814091513134,0.0,0.37331859084868646,0.6266814091513133,0.0
818.0,0.36917462710786,0.6308253728921404,0.0,0.3691746271078599,0.6308253728921402,0.0
819.0,0.36482981316943885,0.6351701868305615,0.0,0.3648298131694386,0.6351701868305615,0.0
820.0,0.36028800040754067,0.6397119995924594,0.0,0.36028800040754067,0.6397119995924596,0.0
821.0,0.3555532842208954,0.6444467157791046,0.0,0.35555328422089527,0.6444467157791046,0.0
822.0,0.3506300304738062,0.6493699695261944,0.0,0.35063003047380614,0.6493699695261944,0.0
823.0,0.34552290225465426,0.6544770977453456,0.0,0.3455229022546542,0.6544770977453458,0.0
824.0,0.34023688679804276,0.6597631132019579,0.0,0.34023688679804276,0.6597631132019578,0.0
825.0,0.3347773223958495,0.6652226776041509,0.0,0.33477732239584945,0.6652226776041504,0.0
826.0,0.3291499251001084,0.6708500748998918,0.0,0.3291499251001083,0.6708500748998918,0.0
827.0,0.3233608149970517,0.6766391850029484,0.0,0.32336081499705166,0.6766391850029486,0.0
828.0,0.31741654180718615,0.6825834581928136,0.0,0.3174165418071862,0.6825834581928139,0.0
829.0,0.3113241095411891,0.6886758904588106,0.0,0.31132410954118905,0.6886758904588111,0.0
830.0,0.30509099991635785,0.6949090000836422,0.0,0.3050909999163578,0.694909000083642,0.0
831.0,0.29872519421353555,0.7012748057864645,0.0,0.29872519421353544,0.7012748057864647,0.0
832.0,0.29223519323085456,0.7077648067691452,0.0,0.2922351932308547,0.7077648067691453,0.0
833.0,0.28563003496862327,0.714369965031377,0.0,0.28563003496862327,0.7143699650313768,0.0
834.0,0.27891930966023554,0.7210806903397644,0.0,0.27891930966023537,0.7210806903397643,0.0
835.0,0.27211317174782956,0.7278868282521711,0.0,0.2721131717478293,0.7278868282521707,0.0
836.0,0.26522234838949227,0.7347776516105079,0.0,0.2652223483894922,0.7347776516105076,0.0
837.0,0.2582581440780418,0.7417418559219582,0.0,0.2582581440780418,0.7417418559219584,0.0
838.0,0.2512324409507616,0.7487675590492388,0.0,0.2512324409507616,0.7487675590492386,0.0
839.0,0.24415769437595433,0.7558423056240455,0.0,0.24415769437595417,0.7558423056240454,0.0
840.0,0.23704692341669958,0.7629530765833008,0.0,0.23704692341669953,0.7629530765833015,0.0
841.0,0.2299136957956376,0.7700863042043626,0.0,0.2299136957956376,0.7700863042043626,0.0
842.0,0.22277210701774777,0.777227892982253,0.0,0.22277210701774774,0.7772278929822529,0.0
843.0,0.21563675335163374,0.7843632466483661,0.0,0.21563675335163374,0.7843632466483662,0.0
844.0,0.2085226984240255,0.7914773015759752,0.0,0.2085226984240254,0.7914773015759746,0.0
845.0,0.2014454332475154,0.7985545667524845,0.0,0.2014454332475153,0.7985545667524847,0.0
846.0,0.1944208295776377,0.8055791704223622,0.0,0.19442082957763762,0.8055791704223625,0.0
847.0,0.18746508658199762,0.8125349134180022,0.0,0.18746508658199748,0.8125349134180025,0.0
848.0,0.18059467090046422,0.8194053290995361,0.0,0.18059467090046408,0.819405329099536,0.0
849.0,0.17382625028024332,0.8261737497197564,0.0,0.17382625028024334,0.8261737497197562,0.0
850.0,0.16717662108142095,0.8328233789185792,0.0,0.16717662108142103,0.8328233789185799,0.0
851.0,0.16066263006535178,0.839337369934648,0.0,0.1606626300653518,0.8393373699346485,0.0
852.0,0.154301090997641,0.8456989090023591,0.0,0.154301090997641,0.8456989090023594,0.0
853.0,0.1481086967168168,0.8518913032831837,0.0,0.14810869671681678,0.8518913032831834,0.0
854.0,0.1421019274360545,0.8578980725639456,0.0,0.14210192743605454,0.8578980725639461,0.0
855.0,0.13629695615535814,0.8637030438446419,0.0,0.13629695615535817,0.8637030438446417,0.0
856.0,0.13070955216201732,0.8692904478379824,0.0,0.13070955216201732,0.8692904478379824,0.0
857.0,0.12535498368473288,0.8746450163152665,0.0,0.12535498368473286,0.8746450163152668,0.0
858.0,0.12024792083822121,0.879752079161779,0.0,0.12024792083822114,0.8797520791617787,0.0
859.0,0.11540234004755556,0.8845976599524448,0.0,0.11540234004755556,0.8845976599524448,0.0
860.0,0.11083143117218792,0.8891685688278124,0.0,0.11083143117218794,0.8891685688278124,0.0
861.0,0.1065475085568061,0.8934524914431947,0.0,0.10654750855680604,0.8934524914431945,0.0
862.0,0.10256192721807675,0.8974380727819238,0.0,0.1025619272180768,0.897438072781924,0.0
863.0,0.09888500533256472,0.9011149946674356,0.0,0.09888500533256467,0.9011149946674349,0.0
864.0,0.09552595412150285,0.904474045878497,0.0,0.09552595412150283,0.9044740458784972,0.0
865.0,0.09249281613370441,0.9075071838662955,0.0,0.09249281613370441,0.907507183866296,0.0
866.0,0.08979241281031435,0.9102075871896861,0.0,0.0897924128103143,0.9102075871896858,0.0
867.0,0.08743030207698235,0.9125696979230175,0.0,0.08743030207698235,0.9125696979230175,0.0
868.0,0.08541074655342375,0.9145892534465767,0.0,0.08541074655342377,0.914589253446577,0.0
869.0,0.08373669280123582,0.9162633071987644,0.0,0.08373669280123586,0.9162633071987644,0.0
870.0,0.08240976185241747,0.9175902381475827,0.0,0.0824097618524175,0.9175902381475832,0.0
871.0,0.08143025107798832,0.9185697489220118,0.0,0.08143025107798832,0.9185697489220118,0.0
872.0,0.08079714727312534,0.9192028527268751,0.0,0.08079714727312537,0.9192028527268749,0.0
873.0,0.08050815065705048,0.9194918493429494,0.0,0.08050815065705054,0.9194918493429499,0.0
874.0,0.08055970931700113,0.9194402906829982,0.0,0.08055970931700114,0.9194402906829987,0.0
875.0,0.08094706347006574,0.9190529365299341,0.0,0.08094706347006571,0.9190529365299347,0.0
876.0,0.08166429877809059,0.91833570122191,0.0,0.08166429877809063,0.91833570122191,0.0
877.0,0.08270440783215245,0.9172955921678475,0.0,0.08270440783215247,0.9172955921678475,0.0
878.0,0.0840593588264821,0.9159406411735186,0.0,0.08405935882648209,0.9159406411735185,0.0
