start_nm,end_nm,score,delta_n,delta_k,delta_eps2,delta_r_stack,delta_r_total,max_abs_dn,max_abs_dk,max_abs_d2n,max_abs_d2k,fringe_rmse,fringe_corr,fringe_peak_shift_nm
744.0,760.0,0.2722869906466394,0.009195384301995624,-0.017821374210431395,-0.08870341268712467,0.012241179508558853,0.01130991708227172,0.009331568012393099,0.020347918330607624,0.002136445816182886,0.004016905093978009,4.205755100761877e-16,0.9999999999999999,0.0
740.0,770.0,0.13805395788369762,0.0034468750546547966,-0.009569432983481979,-0.047686556305543415,0.005492305772665018,0.005071810847503175,0.00470938783181829,0.011393170269351487,0.0007177824350186324,0.0012695081669656036,4.205755100761877e-16,0.9999999999999999,0.0
740.0,780.0,0.07549439636028706,0.0014081674984374182,-0.006186864609991766,-0.030894573890203447,0.0017131650246125993,0.0015802791148064183,0.003422045263285378,0.009411323306883108,0.0003785574971387762,0.0007559176778684437,4.205755100761877e-16,0.9999999999999999,0.0
