Wavelength,R_measured_raw,R_measured_smooth,R_fit,Residual
850.2128906482149,0.09737826180196625,0.10139119900823118,0.09761775927564259,-0.0037734397325885904
850.6312442732617,0.09301368236182518,0.10192658689129236,0.0978365912281349,-0.0040899956631574585
851.0495858151403,0.10853154334472465,0.10243597273960221,0.09805895088578295,-0.00437702185381926
851.4679152686883,0.10523721498561404,0.10292045306079797,0.09828483826695238,-0.004635614793845597
851.8862326287436,0.11354308936161552,0.10338112436251688,0.09851421484914363,-0.004866909513373249
852.3045378901445,0.10532269116856757,0.10381908315239616,0.09874707868557042,-0.005072004466825736
852.722831047731,0.10308872932229297,0.10423542593807304,0.09898340010970118,-0.005252025828371865
853.1411120963425,0.10257221904514763,0.10463124922718475,0.09922316048916034,-0.005408088738024411
853.5593810308197,0.10663659827538714,0.10500764952736852,0.09946634644892197,-0.005541303078446552
853.9776378460035,0.10321606093888856,0.10536572334626157,0.0997129233065718,-0.005652800039689765
854.3958825367362,0.10486039962861407,0.10570656719150115,0.09996289271047146,-0.0057436744810296925
854.8141150978596,0.10580212587405897,0.10603127757072449,0.10021621148741587,-0.005815066083308618
855.2323355242166,0.1054238817709165,0.10634095099156879,0.10047286876880758,-0.005868082222761209
855.6505438106507,0.10667347049173585,0.10663668396167131,0.10073283940306138,-0.0059038445586099275
856.0687399520069,0.10672317866883081,0.10691957298866928,0.10099609407349634,-0.005923478915172933
856.486923943129,0.10714094125654428,0.1071907145801999,0.10126262436582711,-0.00592809021437278
856.9050957788621,0.10668636980714613,0.10745120524390042,0.10153238746721366,-0.005918817776686763
857.3232554540532,0.10751105325032786,0.10770214148740809,0.10180537643714208,-0.005896765050266012
857.7414029635479,0.10825015617432264,0.1079446198183601,0.10208155405552423,-0.0058630657628358646
858.1595383021939,0.10792298348546978,0.1081797367443937,0.10236089862066339,-0.0058188381237303105
858.5776614648387,0.10802444379299186,0.10840858877314612,0.10264338981947725,-0.005765198953668865
858.9957724463308,0.1084212998284022,0.1086322724122546,0.10292898739703062,-0.005703285015223977
