Wavelength,R_measured_raw,R_measured_smooth,R_fit,Residual
850.2128906482149,0.09194890080766396,0.09406168357200712,0.10008383979528758,0.006022156223280464
850.6312442732617,0.08497114203062503,0.0955867620546326,0.10039741704999455,0.004810654995361957
851.0495858151403,0.10258959107662248,0.09701987378073414,0.10071769250244877,0.003697818721714638
851.4679152686883,0.09500013181580723,0.09836447115704944,0.10104459762826148,0.0026801264712120465
851.8862326287436,0.10899596732786847,0.09962400659031616,0.10137813159071672,0.0017541250004005637
852.3045378901445,0.10320593272162887,0.10080193248727196,0.10171822140575106,0.0009162889184790995
852.722831047731,0.10241547169472723,0.10190170125465453,0.10206484816839116,0.00016314691373663093
853.1411120963425,0.10337976150090439,0.10292676529920153,0.10241796723940394,-0.0005087980597975883
853.5593810308197,0.10653115320511862,0.10388057702765063,0.10277751551158175,-0.0011030615160688845
853.9776378460035,0.10492183577676882,0.10476658884673953,0.10314349120935455,-0.001623097637384982
854.3958825367362,0.1070104885839199,0.10558825316320587,0.10351579032954739,-0.0020724628336584866
854.8141150978596,0.1066223869373587,0.10634902238378732,0.1038944239982868,-0.0024545983855005227
855.2323355242166,0.10771392122446338,0.10705234891522158,0.10427931109129339,-0.0027730378239281955
855.6505438106507,0.10778280941936451,0.10770168516424632,0.1046704107078754,-0.0030312744563709138
856.0687399520069,0.10779152831424689,0.10830048353759918,0.10506769646048776,-0.0032327870771114153
856.486923943129,0.10740695732920089,0.10885219644201785,0.10547106414348924,-0.0033811322985286135
856.9050957788621,0.10821661775460599,0.10936027628424,0.10588053171968591,-0.003479744564554091
857.3232554540532,0.10969438069610173,0.10982817547100332,0.10629598164360207,-0.0035321938274012477
857.7414029635479,0.10927824406903486,0.11025934640904546,0.10671740844092138,-0.003541937968124076
858.1595383021939,0.10978828330138227,0.11065724150510409,0.10714474553933524,-0.0035124959657688443
858.5776614648387,0.10990307063102199,0.1110253131659169,0.10757791519043854,-0.0034473979754783696
858.9957724463308,0.11031907017092636,0.11136701379822156,0.1080169227358655,-0.0033500910623560642
859.4138712415192,0.11134361678330863,0.11168579580875573,0.10846161494308969,-0.003224180865666046
859.8319578452531,0.1107858751006365,0.11198511160425709,0.10891203182991731,-0.003073079774339779
860.2500322523836,0.11086862479970529,0.1122684135914633,0.10936805499598977,-0.0029003585954735372
860.6680944577603,0.11120877035697878,0.11253915417710124,0.109829645796678,-0.002709508380423234
861.0861444562352,0.11227130086573059,0.11279684827331876,0.1102967672443035,-0.0025000810290152636
861.5041822426604,0.11335164596575117,0.11278244519150486,0.11076929238457314,-0.00201315280693172
861.922207811888,0.11335402258303473,0.1132105630189011,0.11124725116456238,-0.00196331185433872
862.3402211587721,0.11310200351945228,0.11338136721744438,0.11173048873937574,-0.0016508784780686347
862.7582222781655,0.11449070151144687,0.11396337806095258,0.11221901515998073,-0.001744362900971852
863.1762111649239,0.11400887395869974,0.11436453404574383,0.11271273930047249,-0.0016517947452713427
863.594187813901,0.1144661401334061,0.11472740695583884,0.11321157708663089,-0.001515829869207952
864.0121522199531,0.11473000793388193,0.11510935012900407,0.11371553384893227,-0.0013938162800718051
864.4301043779367,0.11484896296985438,0.11555983905014006,0.11422442582086119,-0.0013354132292788673
864.8480442827084,0.11556435430194496,0.11597333185814171,0.11473831026197724,-0.0012350215961644678
865.2659719291254,0.11639656429432715,0.1164370542209787,0.11525703778407416,-0.0011800164369045463
865.6838873120463,0.11667394362867806,0.11688032803970082,0.1157805769667117,-0.0010997510729891108
866.1017904263293,0.11741867232561157,0.11738032214817401,0.11630887792483717,-0.0010714442233368399
866.5196812668339,0.11804634757795891,0.117864212379631,0.11684180269276435,-0.0010224096868666488
