Wavelength,R_measured_raw,R_measured_smooth,R_fit,Residual
850.2128906482149,0.09370030844209566,0.09928397021345745,0.10922408983990584,0.00994011962644839
850.6312442732617,0.09581108363470218,0.09948546871427362,0.10932849508605556,0.009843026371781943
851.0495858151403,0.11083556678562934,0.09968797562701272,0.10943559258274503,0.009747616955732313
851.4679152686883,0.09581909846939177,0.09989156711399629,0.10954546180092324,0.009653894686926956
851.8862326287436,0.10692499623193052,0.10009631933754583,0.1096580082178226,0.009561688880276767
852.3045378901445,0.1019187189939116,0.1003023084599829,0.1097733054218109,0.009470996961827988
852.722831047731,0.09946498253654384,0.10050961064362902,0.10989130354603292,0.009381692902403899
853.1411120963425,0.09842497705925746,0.10071830205080572,0.11001200583915285,0.009293703788347138
853.5593810308197,0.10056296480226269,0.10092845884383453,0.11013544054691625,0.00920698170308172
853.9776378460035,0.09890193799063927,0.10114015718503697,0.11026153908978222,0.009121381904745249
854.3958825367362,0.10230298854642111,0.10135347323673459,0.11039039164756943,0.009036918410834843
854.8141150978596,0.10078281779601428,0.1015684831612489,0.11052190442125921,0.008953421260010308
855.2323355242166,0.10105864541320962,0.10178526312090144,0.1106561205925174,0.008870857471615964
855.6505438106507,0.10244338368370284,0.10200388927801375,0.11079302346334899,0.008789134185335237
856.0687399520069,0.10206726406161008,0.10222443779490734,0.11093258070193354,0.008708142907026206
856.486923943129,0.1027930603705989,0.10244698483390376,0.11107484788827196,0.008627863054368204
856.9050957788621,0.10114107528860905,0.10267160655732452,0.11121974081627559,0.008548134258951068
857.3232554540532,0.10345914862818,0.10289837912749115,0.11136732246584231,0.00846894333835116
857.7414029635479,0.1027631099256394,0.10312737870672521,0.11151753532936017,0.008390156622634953
858.1595383021939,0.10347413231116429,0.10335868145734821,0.11167038512597073,0.008311703668622522
858.5776614648387,0.10334716512510567,0.10359236354168166,0.11182588367462723,0.008233520132945565
858.9957724463308,0.10331475658830908,0.10382850112204714,0.11198396800913601,0.008155466887088875
859.4138712415192,0.10474835112497619,0.10406717036076613,0.11214471562791523,0.0080775452671491
859.8319578452531,0.1040825613632263,0.10430844742016018,0.11230803064971488,0.0079995832295547
860.2500322523836,0.10430956384768565,0.10455240846255083,0.11247395260571545,0.007921544143164622
860.6680944577603,0.10467389372600285,0.10479912965024948,0.11264245397439976,0.007843324324150275
861.0861444562352,0.10481061394557968,0.10487942698896213,0.11281350760582447,0.007934080616862335
861.5041822426604,0.1061710872155726,0.10500590789150793,0.11298714975533312,0.007981241863825192
861.922207811888,0.1060311801730946,0.1055837292729474,0.1131633040940302,0.0075795748210828046
862.3402211587721,0.1063769192311797,0.1057183692485705,0.11334202508158554,0.007623655833015039
862.7582222781655,0.10638493216653656,0.10619967530233236,0.11352324865913882,0.007323573356806459
863.1762111649239,0.10679087211118969,0.10654135609005583,0.11370698010308959,0.007165624013033764
