Wavelength,R_measured_raw,R_measured_smooth,R_fit,Residual
850.2128906482149,0.10123135993393396,0.10459296179231199,0.09560285905402709,-0.008990102738284905
850.6312442732617,0.09965751538705611,0.104574664827659,0.09588864358037766,-0.008686021247281336
851.0495858151403,0.11459475805672042,0.10457219490790658,0.09617799471570583,-0.008394200192200746
851.4679152686883,0.10368117709415946,0.10458515725313278,0.0964708992599786,-0.00811425799315417
851.8862326287436,0.10931111331125022,0.10461315708341563,0.09676731545830435,-0.007845841625111288
852.3045378901445,0.10412128819757406,0.1046557996188332,0.09706722900953078,-0.007588570609302417
852.722831047731,0.10336596087172487,0.10471269007946349,0.0973706042116236,-0.007342085867839895
853.1411120963425,0.10299652030545782,0.10478343368538455,0.09767741365507877,-0.007106020030305776
853.5593810308197,0.10358923960614061,0.10486763565667444,0.09798763460853319,-0.006880001048141252
853.9776378460035,0.10353072284936951,0.10496490121341116,0.09830122616978604,-0.006663675043625125
854.3958825367362,0.1056416410552855,0.10507483557567279,0.09861817941420897,-0.00645665616146382
854.8141150978596,0.1052371868154584,0.10519704396353734,0.09893844506702892,-0.006258598896508413
855.2323355242166,0.10455540542749839,0.10533113159708286,0.09926200318694713,-0.006069128410135738
855.6505438106507,0.10584818095752488,0.1054767036963874,0.09958882085736842,-0.005887882839018976
856.0687399520069,0.10549325230927753,0.10563336548152896,0.09991886079059618,-0.0057145046909327785
856.486923943129,0.10615980621255218,0.10580072217258563,0.10025210671901968,-0.0055486154535659415
856.9050957788621,0.10508882585143596,0.10597837898963541,0.10058850763804116,-0.005389871351594258
857.3232554540532,0.10680456312774009,0.10616594115275635,0.1009280494526717,-0.0052378917000846514
857.7414029635479,0.10638896953567728,0.1063630138820265,0.10127068656754487,-0.005092327314481629
858.1595383021939,0.1066629778673029,0.10656920239752389,0.10161638972112054,-0.004952812676403351
858.5776614648387,0.10680847966706958,0.10678411191932656,0.10196513167007185,-0.004818980249254715
858.9957724463308,0.10708073696516582,0.10700734766751255,0.10231686266965859,-0.004690484997853961
859.4138712415192,0.10749878384989787,0.10723851486215989,0.10267157666566012,-0.004566938196499767
859.8319578452531,0.10706408732372254,0.10747721872334663,0.10302921138938483,-0.0044480073339618065
860.2500322523836,0.10796527811555136,0.1077230644711508,0.10338974816794941,-0.004333316303201398
860.6680944577603,0.10762930644055434,0.10797565732564006,0.10375314661738592,-0.004222510708254135
861.0861444562352,0.10831878790590178,0.10812659744813881,0.1041193656907417,-0.004007231757397103
861.5041822426604,0.10902370258938406,0.10821149556327539,0.10448838717452001,-0.003723108388755378
861.922207811888,0.10871997414328632,0.10874626358935198,0.10486015138492281,-0.003886112204429165
862.3402211587721,0.10916124656619078,0.10900101871617657,0.1052346486096414,-0.0037663701065351607
862.7582222781655,0.10958999799549413,0.1094471314991761,0.10561182178131549,-0.0038353097178606133
863.1762111649239,0.109798152720353,0.10973519154859994,0.10599164122222307,-0.0037435503263768682
863.594187813901,0.11024487037296016,0.11000965096058794,0.10637407519623726,-0.003635575764350682
864.0121522199531,0.11009450557098631,0.11026361456957412,0.10675906814499277,-0.0035045464245813535
864.4301043779367,0.11036593162878315,0.11052701414090459,0.10714661655595023,-0.003380397584954356
864.8480442827084,0.11063809065834151,0.11078619065628328,0.10753664746979459,-0.003249543186488693
865.2659719291254,0.1112141805663745,0.11109320791506488,0.10792914522277253,-0.0031640626922923576
865.6838873120463,0.11114461191591234,0.11139529747971467,0.1083240620486879,-0.0030712354310267753
866.1017904263293,0.11180678869465832,0.11167215037786571,0.10872135560833339,-0.0029507947695323195
866.5196812668339,0.11204606131115993,0.11197667567266113,0.10912100770668996,-0.0028556679659711703
866.9375598284208,0.11191574622187896,0.11227639147160132,0.10952294936452331,-0.002753442107078008
867.3554261059496,0.11274741997897815,0.11259189132067503,0.10992717463642042,-0.002664716684254609
867.7732800942816,0.112780508298217,0.11286470629620718,0.110333617023261,-0.00253108927294618
868.1911217882789,0.11311934581192583,0.11318427381209957,0.11074225050457578,-0.0024420233075237857
868.6089511828035,0.11332930503862665,0.11348227470473252,0.11115303953266673,-0.002329235172065791
869.0267682727188,0.11386721449864157,0.11378429019295488,0.11156592338565044,-0.002218366807304445
869.4445730528876,0.11399911032284853,0.1140916255560923,0.11198089925615547,-0.0021107262999368326
869.8623655181754,0.11457655494882911,0.11439153870423562,0.11239788746247358,-0.00199365124176204
870.2801456634464,0.11475992394883296,0.11470171694502276,0.11281688017177186,-0.0018848367732509086
870.6979134835656,0.1153677339233771,0.11498202745325285,0.11323782096871499,-0.0017442064845378663
871.1156689733992,0.11521822626478728,0.11528223411334147,0.11366066586797358,-0.0016215682453678965
871.5334121278146,0.11558217625453898,0.11557515764305686,0.11408539535678604,-0.0014897622862708182
871.9511429416784,0.11591288145095907,0.11587250788154159,0.11451193527755686,-0.0013605726039847277
872.3688614098588,0.11655890665650821,0.11618528110543097,0.11494028946456317,-0.0012449916408678041
872.7865675272242,0.11651204018828148,0.11649607468767097,0.11537037886714009,-0.0011256958205308754
873.2042612886438,0.11641416326660482,0.11681316644071105,0.11580218035927903,-0.0010109860814320193
873.6219426889875,0.1174070052680168,0.1171359563141879,0.11623565460328251,-0.0009003017109053824
874.039611723126,0.11734990073675035,0.11744637605229731,0.11667074077559529,-0.0007756352767020191
874.4572683859288,0.11772613727293127,0.11774310123870167,0.11710744410294315,-0.0006356571357585272
874.8749126722695,0.11802569869346084,0.11803223803794687,0.11754567244354558,-0.00048656559440128644
875.2925445770186,0.11811631470036121,0.11832897940013094,0.11798542175045687,-0.00034355764967407276
875.7101640950502,0.11877515021761074,0.11862651808782199,0.11842663018598582,-0.000199887901836171
876.127771221237,0.11884310808744829,0.11891603113722651,0.11886925886407021,-4.677227315630361e-05
876.5453659504534,0.1191473753832911,0.11920452963583228,0.11931329052812041,0.00010876089228813168
876.9629482775741,0.11966212135930888,0.11948904091024216,0.11975864240256308,0.00026960149232091446
877.3805181974748,0.1196657763258704,0.11978799910256677,0.12020532519071964,0.00041732608815286953
877.7980757050307,0.11994260904785037,0.1200653120246062,0.1206532516002575,0.0005879395756513001
878.2156207951189,0.12038752726309469,0.12035316335729178,0.12110240837053839,0.0007492450132466077
878.633153462616,0.12059995201871421,0.12063255817013772,0.12155275306329236,0.0009201948931546328
879.0506737024001,0.12108449897777362,0.12091418523514119,0.12200422100694754,0.0010900357718063441
879.46818150935,0.12133780693683203,0.12117168497371518,0.12245681742111408,0.001285132447398904
879.8856768783446,0.12137529664707734,0.12147138851827761,0.12291044861705619,0.0014390600987785745
880.3031598042635,0.1219611981862005,0.12177017885836454,0.12336512263602187,0.0015949437776573289
880.7206302819864,0.12212003666822216,0.12206905090289125,0.12382076900491824,0.0017517181020269973
881.1380883063952,0.12274863834677938,0.1223781448571557,0.12427735063402776,0.0018992057768720538
881.5555338723703,0.12304325135410037,0.12269056956919501,0.12473485023436275,0.002044280665167736
881.9729669747945,0.1229838753117785,0.12298803953486831,0.12519318266812418,0.0022051431332558713
882.3903876085514,0.12351640947260152,0.12329374771695369,0.12565237161417134,0.0023586238972176515
882.8077957685231,0.12379065119038545,0.12360983513913637,0.12611231797560227,0.002502482836465897
883.2251914495943,0.1235776103058666,0.12394566668413924,0.12657301522289635,0.00262734853875711
883.642574646649,0.1237219559526209,0.1242646067067322,0.1270344184914323,0.0027698117847000936
884.0599453545734,0.12387676043912717,0.12456796532742677,0.12749646575393428,0.0029285004265075104
884.4773035682528,0.12444649747285257,0.1249139289764155,0.1279591694356926,0.003045240459277107
884.8946492825736,0.12540036219145576,0.12523323756918145,0.12842242820872718,0.0031891906395457303
885.3119824924237,0.12557326392998247,0.12554206218791655,0.12888625967382483,0.003344197485908279
885.7293031926896,0.12556231235361284,0.12586212206167857,0.1293505875480627,0.0034884654863841236
886.1466113782615,0.1257350672342937,0.12617137586361973,0.1298153790955657,0.003644003231945969
886.5639070440267,0.12657698316681548,0.12650700626750047,0.13028061777077077,0.0037736115032702966
886.9811901848756,0.12654686981756436,0.12683452193897632,0.13074621751550236,0.003911695576526042
887.3984607956985,0.12736618400067903,0.12715380352882827,0.13121221981408007,0.0040584162852518035
887.8157188713863,0.12716777832495135,0.12748694249960046,0.13167851090286212,0.004191568403261653
888.2329644068301,0.12775488107577446,0.12781213536274197,0.13214509126594196,0.0043329559031999865
888.6501973969224,0.12826869999571705,0.12812736915837855,0.13261191475166953,0.004484545593290978
889.0674178365563,0.12868364073276625,0.12845721559619427,0.13307892357755252,0.004621707981358247
889.4846257206248,0.12903127244549062,0.1287980085193382,0.13354613763036044,0.004748129111022237
889.9018210440228,0.13022520908400725,0.12912114590598997,0.13401344943037866,0.004892303524388686
890.3190038016432,0.1294887698925335,0.12945115166853446,0.13448088764716937,0.005029735978634903
890.7361739883829,0.12970107793462352,0.12977655721165748,0.13494837065435994,0.005171813442702455
891.153331599137,0.13035931149663252,0.13012833378242478,0.13541587257980842,0.00528753879738364
891.5704766288027,0.13029107246339122,0.1304502474893049,0.1358833800376256,0.005433132548320702
891.9876090722762,0.13089091094626934,0.13077937871154907,0.13635080364248847,0.0055714249309394
892.4047289244562,0.13138554855815895,0.13110813716895722,0.13681819073247214,0.005710053563514922
892.8218361802411,0.13157163744235936,0.13143059642812624,0.13728542579183473,0.005854829363708486
