Wavelength_nm,n_v1,k_v1,n_v2,k_v2,eps1_v1,eps2_v1,eps1_v2,eps2_v2,dn_v1_dlambda,dk_v1_dlambda,dn_v2_dlambda,dk_v2_dlambda
806.0,2.5677773564332655,0.0,2.567777356433265,0.0,6.5934805522114095,0.0,6.593480552211408,0.0,-0.0012132363196546425,0.0,-0.0012132363196544205,0.0
807.0,2.5665663779964216,0.0,2.5665663779964216,0.0,6.58726297266167,0.0,6.58726297266167,0.0,-0.0012087317247506668,0.0,-0.0012087317247504448,0.0
808.0,2.565359892983764,0.0,2.565359892983764,0.0,6.5810713805296706,0.0,6.5810713805296706,0.0,-0.0012042494022848071,0.0,-0.0012042494022848071,0.0
809.0,2.564157879191852,0.0,2.564157879191852,0.0,6.574905629421656,0.0,6.574905629421656,0.0,-0.0011997892147725953,0.0,-0.0011997892147728173,0.0
810.0,2.562960314554219,0.0,2.5629603145542186,0.0,6.568765573979861,0.0,6.568765573979859,0.0,-0.0011953510257476374,0.0,-0.0011953510257476374,0.0
811.0,2.5617671771403567,0.0,2.5617671771403567,0.0,6.562651069873672,0.0,6.562651069873672,0.0,-0.00119093469975029,0.0,-0.00119093469975029,0.0
812.0,2.5605784451547184,0.0,2.560578445154718,0.0,6.556561973790956,0.0,6.556561973790953,0.0,-0.0011865401023212208,0.0,-0.0011865401023214428,0.0
813.0,2.5593940969357143,0.0,2.559394096935714,0.0,6.5504981434293805,0.0,6.550498143429378,0.0,-0.0011821670999936362,0.0,-0.0011821670999936362,0.0
814.0,2.558214110954731,0.0,2.5582141109547307,0.0,6.544459437487905,0.0,6.5444594374879035,0.0,-0.0011778155602808482,0.0,-0.0011778155602806262,0.0
815.0,2.5570384658151526,0.0,2.5570384658151526,0.0,6.538445715658309,0.0,6.538445715658309,0.0,-0.0011734853516716104,0.0,-0.0011734853516713883,0.0
816.0,2.555867140251388,0.0,2.555867140251388,0.0,6.532456838616808,0.0,6.532456838616808,0.0,-0.0011691763436203484,0.0,-0.0011691763436205704,0.0
817.0,2.554700113127912,0.0,2.5547001131279115,0.0,6.5264926680157656,0.0,6.526492668015764,0.0,-0.0011648884065398324,0.0,-0.0011648884065398324,0.0
818.0,2.5535373634383083,0.0,2.5535373634383083,0.0,6.5205530664754665,0.0,6.5205530664754665,0.0,-0.001160621411791185,0.0,-0.001160621411790963,0.0
819.0,2.5523788703043295,0.0,2.5523788703043295,0.0,6.514637897576005,0.0,6.514637897576005,0.0,-0.001156375231676554,0.0,-0.001156375231676554,0.0
820.0,2.551224612974955,0.0,2.551224612974955,0.0,6.5087470258492095,0.0,6.5087470258492095,0.0,-0.0011521497394322289,0.0,-0.001152149739432451,0.0
