Wavelength,R_measured_raw,R_measured_smooth
850.2128906482149,0.0945760122593115,0.09375798646167241
850.6312442732617,0.07955117456335181,0.09448449645149623
851.0495858151403,0.10064936421913011,0.09517617256637086
851.4679152686883,0.10237083169806813,0.09583461810017761
851.8862326287436,0.1043137738973857,0.09646143634679781
852.3045378901445,0.09556846984152584,0.09705823060011276
852.722831047731,0.09758380125631132,0.09762660415400377
853.1411120963425,0.09675513982523803,0.09816816030235218
853.5593810308197,0.09882312114283204,0.09868450233903926
853.9776378460035,0.09795796236719227,0.09917723355794636
854.3958825367362,0.1008406571173371,0.09964795725295476
854.8141150978596,0.09917489391830064,0.1000982767179458
855.2323355242166,0.0999067737580483,0.10052979524680078
855.6505438106507,0.10152980548781625,0.10094411613340103
856.0687399520069,0.1014869290635813,0.10134284267162783
856.486923943129,0.10172324864671092,0.10172757815536251
856.9050957788621,0.10211306451446325,0.10209992587848639
857.3232554540532,0.10206155770237695,0.10246148913488078
857.7414029635479,0.10224709454526347,0.10281387121842697
858.1595383021939,0.10328883711388157,0.1031586754230063
858.5776614648387,0.10310751270015608,0.10349750504250008
858.9957724463308,0.10340934813114767,0.10383196337078962
859.4138712415192,0.10331890253040407,0.10416365370175622
859.8319578452531,0.10388728460617866,0.1044941793292812
860.2500322523836,0.10444701946714559,0.10482514354724587
860.6680944577603,0.10423058181882013,0.10515814964952139
861.0861444562352,0.1052754875366239,0.10556586175418606
861.5041822426604,0.10603377588714054,0.10546234281782046
861.922207811888,0.10638764172886093,0.10594447543870629
862.3402211587721,0.10659611466780874,0.10648534943598026
862.7582222781655,0.10711331791961207,0.10714354520034443
863.1762111649239,0.10760072518582613,0.10751857148661673
863.594187813901,0.10756791444668798,0.10795895254212068
864.0121522199531,0.10807023611826745,0.10838071572856225
864.4301043779367,0.10887346771411885,0.10883146427029076
864.8480442827084,0.10900815237921466,0.10928418651647188
865.2659719291254,0.1100810205139124,0.10979843982919286
865.6838873120463,0.10969804375772725,0.11027634349649755
866.1017904263293,0.11045787553423779,0.11076816253727638
866.5196812668339,0.11140544738261177,0.11133124533325883
866.9375598284208,0.11150707714746509,0.11189796557572469
867.3554261059496,0.11218202928053671,0.11245442766506486
867.7732800942816,0.1129262141682011,0.11303107761860652
868.1911217882789,0.1138824155974079,0.11361782753367304
868.6089511828035,0.11434081932798142,0.11419441809564251
869.0267682727188,0.11503221013523275,0.11480472021761114
869.4445730528876,0.11612319510920377,0.11542311112040116
869.8623655181754,0.11590484700643054,0.11603477522571902
870.2801456634464,0.11675275256498564,0.1166455089769347
870.6979134835656,0.11736041145653948,0.11727573377876258
871.1156689733992,0.11810088693531473,0.1179019956983627
871.5334121278146,0.11811306252700804,0.1185333254763702
871.9511429416784,0.11916585813791312,0.11919852042565295
872.3688614098588,0.11962916798466727,0.11988292254742758
872.7865675272242,0.12080918912000169,0.1205844751961699
873.2042612886438,0.12053186389323801,0.1212786244148683
873.6219426889875,0.12250705484031345,0.12199107226051692
874.039611723126,0.12279492237809637,0.12271095589289434
874.4572683859288,0.12305962560236933,0.12340686202905195
874.8749126722695,0.12471600129350771,0.1240947363064659
875.2925445770186,0.12440468662324529,0.12480974405121735
875.7101640950502,0.12593802539289578,0.1255147823320023
876.127771221237,0.12635538379831993,0.12626292736207484
876.5453659504534,0.12730142311219012,0.1269768506963667
876.9629482775741,0.12730978176302954,0.12769115474917248
877.3805181974748,0.12796433439313323,0.12843084340068742
877.7980757050307,0.12938777281650043,0.129161307320026
878.2156207951189,0.129979650877862,0.12989730924249837
878.633153462616,0.13038913450785283,0.1306514980875248
879.0506737024001,0.13168437177051356,0.13143071221387692
879.46818150935,0.13244525365554,0.1322036456952957
879.8856768783446,0.13282273103074207,0.13299835040720212
880.3031598042635,0.13413418929518017,0.13381580660552497
880.7206302819864,0.13483925312589465,0.1346042926088956
881.1380883063952,0.13544459072451048,0.13541079957336316
881.5555338723703,0.1369060669050521,0.13622658731010678
881.9729669747945,0.13724629930337304,0.13704552700632575
882.3903876085514,0.13778637887646608,0.13786518920576088
882.8077957685231,0.1385952074899312,0.13871498104142935
883.2251914495943,0.13905205544263893,0.13956588510361864
883.642574646649,0.14015181435170515,0.1404395797064388
884.0599453545734,0.14066068473004714,0.14129028727930495
884.4773035682528,0.141478331116159,0.1421983270765238
884.8946492825736,0.14283717281288497,0.14308326771159652
885.3119824924237,0.14423618104134847,0.1439606147801296
885.7293031926896,0.14478592719137157,0.14487587009886663
886.1466113782615,0.1459030639763103,0.1457688949803198
886.5639070440267,0.1461269559991976,0.14669919107906346
886.9811901848756,0.14745703336885327,0.1476189946154559
887.3984607956985,0.1487629761993228,0.14854495214828264
887.8157188713863,0.1494808928854286,0.14946176794217775
888.2329644068301,0.15050609643293655,0.1503819353622836
888.6501973969224,0.15158743655315912,0.15132185222887187
889.0674178365563,0.1523239087994025,0.15226091794066635
889.4846257206248,0.15304769362419018,0.15319862802263642
889.9018210440228,0.15437226122633518,0.15414980547124366
890.3190038016432,0.154973432169996,0.15510901432584373
890.7361739883829,0.15596468216102807,0.15606138285874158
891.153331599137,0.15741712256318793,0.1570585824706996
891.5704766288027,0.1583174942763325,0.15802162306004425
891.9876090722762,0.15927929532871624,0.1589789228953386
892.4047289244562,0.1606166618059593,0.1599623378265157
892.8218361802411,0.16124803583086447,0.1609439027072805
893.2389308345296,0.1618144329434514,0.1619034465845565
893.656012882222,0.16274132656056928,0.16285499385701305
894.0730823182176,0.16366134795136408,0.1638195098383959
894.4901391374189,0.1646175603076699,0.1647738873291256
894.907183334726,0.16507172771522113,0.1656962588791279
895.324214905042,0.1666570559522953,0.1666199116604884
895.7412338432695,0.16766529142898007,0.16757229150148517
896.1582401443119,0.16855547104099647,0.16855636060644522
896.5752338030736,0.1694884014281539,0.16953160374008366
896.9922148144592,0.17018360680210765,0.17051645347259198
897.4091831733742,0.17142097046578803,0.17150358876883035
897.826138874725,0.1726523066780329,0.17248206756414908
898.2430819134178,0.17340336424689026,0.17345121646187467
898.66001228436,0.17424442973907947,0.1743890682029328
899.0769299824592,0.17533626893085233,0.17531320592035018
899.4938350026248,0.1763443019138118,0.17624794194024213
899.9107273397652,0.1771019917358637,0.1771535047092615
900.327606988791,0.17823688703033025,0.17806957503780843
900.7444739446125,0.1790567213813991,0.17897332226697804
901.1613282021405,0.17991472581358398,0.17985928878626112
901.5781697562865,0.17983685770605481,0.18076031042368104
901.994998601964,0.18186538617167766,0.18166302085179528
902.4118147340848,0.18289855607283234,0.1825850504977373
902.8286181475632,0.18372935365341098,0.18348839267218453
903.2454088373138,0.18434453076886986,0.18443702050051422
903.6621867982515,0.18576681317840749,0.18536273644314247
904.0789520252911,0.1870071352669152,0.1862749785663466
904.4957045133493,0.18706474663189138,0.18719301658936158
904.9124442573434,0.18847544094491445,0.18811337277086132
905.3291712521903,0.19012150419633725,0.18902003238118242
905.7458854928086,0.1909403250903123,0.18990332815848468
906.1625869741166,0.19132158121687012,0.19080838514459905
906.5792756910342,0.19160554211297387,0.19169406569422226
906.9959516384816,0.19233922801280842,0.19257704943952264
907.4126148113791,0.19294527668618255,0.19345674448314204
907.829265204648,0.1927128672733879,0.19434004790325815
908.2459028132106,0.19383930258531437,0.1952441928092764
908.6625276319896,0.1950999056742862,0.19613953979629917
909.0791396559076,0.19663216439505568,0.19703858714901243
909.4957388798892,0.1979652154392325,0.19795696873045812
909.912325298859,0.1985616425724464,0.1988763086021266
910.3288989077421,0.20019587325199528,0.19977306491216418
910.7454597014645,0.20043196260764673,0.2006900025645662
911.1620076749518,0.2020614160283996,0.20162180258171572
911.578542823132,0.2032505218648912,0.20252804530984272
