mode,d_air_nm,wavelength_nm,reflectance,delta_r
case_a,11.0,406,0.06813551228286344,-6.482147874020683e-10
case_a,11.0,407,0.06718774276242434,-7.80377609754801e-10
case_a,11.0,408,0.0662602635714573,-9.231910652607311e-10
case_a,11.0,409,0.06535299584858088,-1.0769739960947433e-09
case_a,11.0,410,0.06446585327260117,-1.2420301176430115e-09
case_a,11.0,411,0.06359874232119092,-1.4186467556243088e-09
case_a,11.0,412,0.06275156252777098,-1.6070930142220163e-09
case_a,11.0,413,0.06192420674560162,-1.807618180138526e-09
case_a,11.0,414,0.061116561406730247,-2.0204498352160982e-09
case_a,11.0,415,0.06032850677549144,-2.2457920939578102e-09
case_a,11.0,416,0.05955991720425623,-2.4838233345092497e-09
case_a,11.0,417,0.05881066138935148,-2.7346940545402987e-09
case_a,11.0,418,0.05808060262051669,-2.9985245258989934e-09
case_a,11.0,419,0.057369599025921356,-3.2754019774206e-09
case_a,11.0,420,0.056677503820125624,-3.565377854064522e-09
case_a,11.0,421,0.05600416554648257,-3.868464874823285e-09
case_a,11.0,422,0.05534942831318801,-4.184633611847843e-09
case_a,11.0,423,0.05471313202779168,-4.513807598527375e-09
case_a,11.0,424,0.05409511263037699,-4.855858340424568e-09
case_a,11.0,425,0.05349520231983666,-5.210600700911172e-09
case_a,11.0,426,0.052913229774402756,-5.577787398625134e-09
case_a,11.0,427,0.052349020371939635,-5.957103116349671e-09
case_a,11.0,428,0.05180239640465214,-6.348158186619823e-09
case_a,11.0,429,0.051273177287125,-6.750481257311591e-09
case_a,11.0,430,0.05076117976059863,-7.163511575591919e-09
case_a,11.0,431,0.050266218094810626,-7.586590931862869e-09
case_a,11.0,432,0.04978810428305151,-8.018957428634899e-09
case_a,11.0,433,0.04932664823099313,-8.459735550969683e-09
case_a,11.0,434,0.04888165794324201,-8.907925001799821e-09
case_a,11.0,435,0.04845293970456296,-9.36238871845907e-09
case_a,11.0,436,0.04804029825460054,-9.821839494494888e-09
case_a,11.0,437,0.04764353695780674,-1.0284825609219173e-08
case_a,11.0,438,0.04726245797026057,-1.0749714750291073e-08
case_a,11.0,439,0.0468968624001308,-1.1214676770565646e-08
case_a,11.0,440,0.04654655046216846,-1.1677664536746679e-08
case_a,11.0,441,0.04621132162879351,-1.2136392044115318e-08
case_a,11.0,442,0.045890974776262305,-1.2588307764238582e-08
case_a,11.0,443,0.045585308324878525,-1.3030572829086928e-08
case_a,11.0,444,0.045294120374209816,-1.3460036030199518e-08
case_a,11.0,445,0.04469553558317201,-1.5929808507009202e-08
case_a,11.0,446,0.04415792388634682,-1.798946493158926e-08
case_a,11.0,447,0.04368071290964268,-1.932877176369363e-08
case_a,11.0,448,0.04326330843861021,-1.964768201606626e-08
case_a,11.0,449,0.042958071857090135,-1.927158556347397e-08
case_a,11.0,450,0.042741380353383394,-1.9013200416861942e-08
case_a,11.0,451,0.04259359617979906,-1.9388878377823993e-08
case_a,11.0,452,0.042499250530070865,-2.0502003941769154e-08
case_a,11.0,453,0.042452496035462056,-2.242466133617338e-08
case_a,11.0,454,0.042401773829437106,-2.405424700396841e-08
case_a,11.0,455,0.042346632860609676,-2.4551172553288758e-08
case_a,11.0,456,0.04229645816670407,-2.435961921759544e-08
case_a,11.0,457,0.042261776550404535,-2.4262462025581577e-08
case_a,11.0,458,0.04223368926170784,-2.4132675885413235e-08
case_a,11.0,459,0.042194703896701595,-2.3396164096356475e-08
case_a,11.0,460,0.04214916710397332,-2.2015486426940623e-08
case_a,11.0,461,0.04211573144955083,-2.0489543478552363e-08
case_a,11.0,462,0.04209715651651942,-1.9189506234029707e-08
case_a,11.0,463,0.04208141048268521,-1.7987240356898138e-08
case_a,11.0,464,0.04206242939351203,-1.661351169135461e-08
case_a,11.0,465,0.0420445972769246,-1.4880551089946348e-08
case_a,11.0,466,0.04203297221570187,-1.2866583069814919e-08
case_a,11.0,467,0.04202881562574381,-1.1115264902938904e-08
case_a,11.0,468,0.04203027872132313,-1.001062580052725e-08
case_a,11.0,469,0.04203799708519656,-9.120490120084757e-09
case_a,11.0,470,0.04205546751791885,-7.96986152767909e-09
case_a,11.0,471,0.042081774073755365,-6.582326683712836e-09
case_a,11.0,472,0.04211266505619355,-5.107277184501768e-09
case_a,11.0,473,0.04214538032314531,-4.087328801805068e-09
case_a,11.0,474,0.0421776426378754,-4.232092169764723e-09
case_a,11.0,475,0.04221582451601183,-4.575140440110648e-09
case_a,11.0,476,0.042275270162696166,-3.1108045722705313e-09
case_a,11.0,477,0.04235489520348369,-5.871719777061912e-11
case_a,11.0,478,0.04242967266582897,2.1419327700389346e-09
case_a,11.0,479,0.04249290333571007,2.6860825508290276e-09
case_a,11.0,480,0.042571360089452004,3.052729617702976e-09
case_a,11.0,481,0.04267796946596924,4.064505634837623e-09
case_a,11.0,482,0.04279118379892511,5.338169073443311e-09
case_a,11.0,483,0.042896900536060406,6.870168385575415e-09
case_a,11.0,484,0.04301548598897567,9.319974875188208e-09
case_a,11.0,485,0.04316319725274199,1.2767521241630053e-08
case_a,11.0,486,0.04331967059882623,1.5829182291315913e-08
case_a,11.0,487,0.04346256752343694,1.7595196716291284e-08
case_a,11.0,488,0.04360709104390797,1.9892143501842874e-08
case_a,11.0,489,0.04377544763790954,2.4866071091089736e-08
case_a,11.0,490,0.0439555414931815,3.103505502588533e-08
case_a,11.0,491,0.044124131050716435,3.547515137897195e-08
case_a,11.0,492,0.04429057572301906,3.8971981294877445e-08
case_a,11.0,493,0.04448036149749414,4.454625193717199e-08
case_a,11.0,494,0.04469547672791889,5.272966620284425e-08
case_a,11.0,495,0.04492105408134137,6.202968713675538e-08
case_a,11.0,496,0.045149349526122755,7.134475410452978e-08
case_a,11.0,497,0.04538055143066303,7.9924433113443e-08
case_a,11.0,498,0.04562294664870143,8.926065828140928e-08
case_a,11.0,499,0.045892988073113365,1.0490258744305647e-07
case_a,11.0,500,0.04618602247971467,1.2890395710563052e-07
case_a,11.0,501,0.04646199540200075,1.5212308547563058e-07
case_a,11.0,502,0.046700801915887234,1.6651561867558895e-07
case_a,11.0,503,0.04693854907287984,1.7983982592006953e-07
case_a,11.0,504,0.047209801016562025,2.0265375319516998e-07
case_a,11.0,505,0.04751765489446905,2.3617905890727098e-07
case_a,11.0,506,0.0478564802594744,2.778000930542257e-07
case_a,11.0,507,0.048207163973778916,3.227770419417242e-07
case_a,11.0,508,0.048546965561767366,3.6588123433073383e-07
case_a,11.0,509,0.048862600487126574,4.090371798493031e-07
case_a,11.0,510,0.049148272616988876,4.6071560905885933e-07
case_a,11.0,511,0.049433275123224554,5.269751578995674e-07
case_a,11.0,512,0.0497617386101321,6.051692734362901e-07
case_a,11.0,513,0.05012187758070198,6.88837477155757e-07
case_a,11.0,514,0.050463375260884395,7.806685738895314e-07
case_a,11.0,515,0.05077720342820125,8.867158679190523e-07
case_a,11.0,516,0.05109431549178656,9.992682703519051e-07
case_a,11.0,517,0.051427263392951894,1.1094407825346098e-06
case_a,11.0,518,0.051764587783504304,1.2332649537705187e-06
case_a,11.0,519,0.05210466247632998,1.3926263130181749e-06
case_a,11.0,520,0.05246285452055974,1.5779645177599333e-06
case_a,11.0,521,0.05283486473526386,1.7600582033899803e-06
case_a,11.0,522,0.053170639019152324,1.9291064983079087e-06
case_a,11.0,523,0.05343875448376084,2.0968193376047495e-06
case_a,11.0,524,0.05368734161590156,2.2697012475939027e-06
case_a,11.0,525,0.053972105656672265,2.444623634613452e-06
case_a,11.0,526,0.054316192051884704,2.658127300415869e-06
case_a,11.0,527,0.05472400606244135,2.9780181100558245e-06
case_a,11.0,528,0.05511458712891383,3.347108642089147e-06
case_a,11.0,529,0.05538360184417672,3.600737182210545e-06
case_a,11.0,530,0.05558553633887629,3.737650098173395e-06
case_a,11.0,531,0.05585819402354782,3.947716819129032e-06
case_a,11.0,532,0.05622087983211314,4.320325080915677e-06
case_a,11.0,533,0.05660477859802715,4.811020208911332e-06
case_a,11.0,534,0.05697336990953147,5.369108228535369e-06
case_a,11.0,535,0.05731810702407643,5.852634341170504e-06
case_a,11.0,536,0.05762462417686039,6.0926681154094275e-06
case_a,11.0,537,0.057883709857195785,6.104159586552138e-06
case_a,11.0,538,0.05811474663147559,6.011110601993053e-06
case_a,11.0,539,0.05837693432242267,6.003025508592719e-06
case_a,11.0,540,0.05869778733724289,6.189637830555927e-06
case_a,11.0,541,0.059011831225772075,6.216534004434282e-06
case_a,11.0,542,0.05925770139649783,5.641553988765258e-06
case_a,11.0,543,0.0594716672543428,4.701967018627684e-06
case_a,11.0,544,0.05971453371166097,3.840487711091745e-06
case_a,11.0,545,0.0599871350567735,2.9795890855582874e-06
case_a,11.0,546,0.06025647449912881,1.781268785423784e-06
case_a,11.0,547,0.06051199282905487,1.5030904244872634e-07
case_a,11.0,548,0.060767070100782083,-1.8346340019542717e-06
case_a,11.0,549,0.06102773438474951,-4.199290619406881e-06
case_a,11.0,550,0.06128687622265053,-7.0148320403945474e-06
case_a,11.0,551,0.06153860965762085,-1.0273791378641317e-05
case_a,11.0,552,0.06178198865559631,-1.390690260962002e-05
case_a,11.0,553,0.062017694297607937,-1.7858008564491934e-05
case_a,11.0,554,0.06225260905487752,-2.2246780989998438e-05
case_a,11.0,555,0.06249708283343277,-2.7291654016360634e-05
case_a,11.0,556,0.06275662284162224,-3.297650553411857e-05
case_a,11.0,557,0.06302185762835735,-3.929507847044711e-05
case_a,11.0,558,0.06325888007353749,-4.6537914907385236e-05
case_a,11.0,559,0.06344451974493343,-5.472754247498601e-05
case_a,11.0,560,0.06360118026157541,-6.357634167789006e-05
case_a,11.0,561,0.06376342430701779,-7.316956810156372e-05
case_a,11.0,562,0.06396473927668067,-8.379533017394136e-05
case_a,11.0,563,0.06422896212799446,-9.600688979365113e-05
case_a,11.0,564,0.06452256924528055,-0.00010962141364684319
case_a,11.0,565,0.06478381160470256,-0.00012188073986600656
case_a,11.0,566,0.06501597359114342,-0.0001309965367105037
case_a,11.0,567,0.065278535476263,-0.0001403927606394434
case_a,11.0,568,0.06555563418688413,-0.00015403234882249706
case_a,11.0,569,0.06575987505070295,-0.0001716019680874925
case_a,11.0,570,0.06590561881561185,-0.00018984340104638564
case_a,11.0,571,0.0660975622823334,-0.00020517936268843462
case_a,11.0,572,0.06636161843776894,-0.0002161766719415703
case_a,11.0,573,0.06664941913195899,-0.00022546115916115272
case_a,11.0,574,0.06693130680100413,-0.00023642351875609313
case_a,11.0,575,0.06719438198953913,-0.00025025583512548744
case_a,11.0,576,0.0674466613307257,-0.00026694926197827484
case_a,11.0,577,0.06772498651711309,-0.00028335664143211425
case_a,11.0,578,0.06802620274412803,-0.0002938867800454381
case_a,11.0,579,0.06830687613620516,-0.0002992785356713129
case_a,11.0,580,0.0685738046342342,-0.0003073915411178907
case_a,11.0,581,0.06887589650711351,-0.00032014839691407726
case_a,11.0,582,0.06920421416192474,-0.0003294915300940948
case_a,11.0,583,0.06952273459434097,-0.0003313971868032922
case_a,11.0,584,0.06985557464416156,-0.00033338597591828223
case_a,11.0,585,0.07021604087845139,-0.00033859217835960354
case_a,11.0,586,0.07054486038473998,-0.00033725271333504003
case_a,11.0,587,0.07080953957578456,-0.0003237106814393542
case_a,11.0,588,0.0710826364861783,-0.0003076206121234992
case_a,11.0,589,0.07144469230847204,-0.000297815186473413
case_a,11.0,590,0.07186434892255462,-0.00029009787181123736
case_a,11.0,591,0.07225806241517542,-0.00027708697637243707
case_a,11.0,592,0.07261263321564838,-0.0002583633777618194
case_a,11.0,593,0.07295910568109538,-0.00023594869308640742
case_a,11.0,594,0.0733107369103751,-0.00020834823321000395
case_a,11.0,595,0.0736752649745917,-0.0001729109003769519
case_a,11.0,596,0.07403709656456794,-0.00012797089417862506
case_a,11.0,597,0.07434786763210911,-7.416392643548597e-05
case_a,11.0,598,0.07465168642877343,-2.248880265483255e-05
case_a,11.0,599,0.0750715352254981,1.7818289094875817e-05
case_a,11.0,600,0.07553840627354756,6.563524756633687e-05
case_a,11.0,601,0.07581189111117659,0.00014544705674249259
case_a,11.0,602,0.07589269168700025,0.00023806171869060477
case_a,11.0,603,0.07608460149871651,0.00031304051412997524
case_a,11.0,604,0.07652640403655814,0.0003751592308380569
case_a,11.0,605,0.0770399960156273,0.00043724217950100175
case_a,11.0,606,0.07741763580296043,0.0005084043183725406
case_a,11.0,607,0.0776027033906549,0.0006050655597240467
case_a,11.0,608,0.07768528376081088,0.0007247600888237726
case_a,11.0,609,0.07781454913042533,0.0008340755104812442
case_a,11.0,610,0.07803079871387433,0.0009124411072723992
case_a,11.0,611,0.07827469040578522,0.0009742018579499273
case_a,11.0,612,0.0785015759468949,0.001042430793750146
case_a,11.0,613,0.0786587474242455,0.0011425803125223871
case_a,11.0,614,0.07875734183725787,0.0012928554471527826
case_a,11.0,615,0.0789138376755339,0.001462976123893872
case_a,11.0,616,0.07911503511431262,0.0015893371849322324
case_a,11.0,617,0.07924984735826374,0.0016589043427344408
case_a,11.0,618,0.07937313099538565,0.001723829019961265
case_a,11.0,619,0.07946405118269381,0.0018235531171650055
case_a,11.0,620,0.07934079158394113,0.001950233189126488
case_a,11.0,621,0.07904555610699004,0.002073433079570114
case_a,11.0,622,0.07878014933472922,0.0021684392543150355
case_a,11.0,623,0.07855612985116361,0.002231224802142162
case_a,11.0,624,0.07829413293693599,0.0022876713908960983
case_a,11.0,625,0.0780341768003752,0.0023630849078718486
case_a,11.0,626,0.07785196762635894,0.0024465853473454036
case_a,11.0,627,0.0777533375777314,0.002516796671499219
case_a,11.0,628,0.07774316710483195,0.0025937661869398915
case_a,11.0,629,0.07776720836175402,0.002714429900439519
case_a,11.0,630,0.07750613549202054,0.002827621805135877
case_a,11.0,631,0.07676664455353244,0.00281881712213361
case_a,11.0,632,0.07603167458054866,0.0027282814191642857
case_a,11.0,633,0.075729064424052,0.0027244473557088145
case_a,11.0,634,0.07557408806391486,0.0028208239349021974
case_a,11.0,635,0.07516122630176297,0.0028676204766982932
case_a,11.0,636,0.07452938199139729,0.0027988943665946814
case_a,11.0,637,0.07387942465130187,0.002702426220491147
case_a,11.0,638,0.07332567278294014,0.002652449982288904
case_a,11.0,639,0.07293587164623261,0.002643264713922386
case_a,11.0,640,0.07257551301869725,0.0026233275046523147
case_a,11.0,641,0.07200171215421873,0.0025473057249514736
case_a,11.0,642,0.07129185486764009,0.0024364058673645578
case_a,11.0,643,0.07076912100478941,0.002346355724735613
case_a,11.0,644,0.07042728857107675,0.0022522018213789463
case_a,11.0,645,0.0698732650290394,0.002070282152544234
case_a,11.0,646,0.06898648574224654,0.0018023343539827902
case_a,11.0,647,0.0681178448370719,0.0015330505256120897
case_a,11.0,648,0.06752260058928784,0.0012943814486014865
case_a,11.0,649,0.06705564584667625,0.001038240349101216
case_a,11.0,650,0.06650982583821732,0.0007519816054708944
case_a,11.0,651,0.06594837898293059,0.00048803612334129276
case_a,11.0,652,0.06554605558907316,0.0002740993284172655
case_a,11.0,653,0.06527200266374308,4.431332530449583e-05
case_a,11.0,654,0.06499047461831527,-0.00026719308839780187
case_a,11.0,655,0.06469696570791375,-0.0006314526742245835
case_a,11.0,656,0.0643934212747926,-0.0010001037203528768
case_a,11.0,657,0.06404642506429639,-0.001373314611058496
case_a,11.0,658,0.06374763595262838,-0.0017602939596734063
case_a,11.0,659,0.06361724253996123,-0.0021591840001004697
case_a,11.0,660,0.06364623532210185,-0.0025749991292959434
case_a,11.0,661,0.063771863226227,-0.0029752602168350017
case_a,11.0,662,0.06388462826731778,-0.0033050881979993507
case_a,11.0,663,0.06389665212432497,-0.003625101396152547
case_a,11.0,664,0.06396571349922298,-0.004080850504399422
case_a,11.0,665,0.06434344177663295,-0.004642777662023548
case_a,11.0,666,0.06489725029725232,-0.005103748628746227
case_a,11.0,667,0.06533408061026834,-0.005419226676944486
case_a,11.0,668,0.06575966421068619,-0.005728897525775115
case_a,11.0,669,0.06641620450674542,-0.0060980901934932635
case_a,11.0,670,0.06728339876089309,-0.006490134593259866
case_a,11.0,671,0.06817876826661726,-0.00692275815093496
case_a,11.0,672,0.06895935911529792,-0.00739039770123065
case_a,11.0,673,0.06964843866753732,-0.007747384760664597
case_a,11.0,674,0.07059062832222701,-0.007945677585497829
case_a,11.0,675,0.07205867565149712,-0.008178811163044294
case_a,11.0,676,0.07371378621018072,-0.008548612191674396
case_a,11.0,677,0.07497637199479079,-0.008978227520032633
case_a,11.0,678,0.07601580338887995,-0.0094125353478485
case_a,11.0,679,0.0776275171771385,-0.009773805710200117
case_a,11.0,680,0.07978760712700003,-0.009904335221109908
case_a,11.0,681,0.0816677896698147,-0.009905297066857902
case_a,11.0,682,0.08311658281367051,-0.01009127708975105
case_a,11.0,683,0.08450347030199007,-0.010444372024769027
case_a,11.0,684,0.08593442506330856,-0.010617222048761338
case_a,11.0,685,0.08768650880877493,-0.010518792304016839
case_a,11.0,686,0.09016747403704335,-0.01045396507334112
case_a,11.0,687,0.09292501774484586,-0.010598698756021901
case_a,11.0,688,0.0949540815570784,-0.01072847475664332
case_a,11.0,689,0.09633059494143284,-0.010604519372952523
case_a,11.0,690,0.09816679709898836,-0.010423509212300383
case_a,11.0,691,0.10089152267160247,-0.010423251885909202
case_a,11.0,692,0.10373788107218279,-0.01042217772449762
case_a,11.0,693,0.10588539212984283,-0.01016922946593854
case_a,11.0,694,0.10767247393465301,-0.009781251872602148
case_a,11.0,695,0.1098096422617245,-0.009465331080526815
case_a,11.0,696,0.11231036836876633,-0.009208662350168706
case_a,11.0,697,0.11480180928239325,-0.00891679680980044
case_a,11.0,698,0.11714602863138458,-0.008574106433291859
case_a,11.0,699,0.11945465039410423,-0.008190972743938332
case_a,11.0,700,0.12187258328194997,-0.007749537568355697
case_a,11.0,701,0.12438730673903299,-0.007290988471925372
case_a,11.0,702,0.12663728371514232,-0.006933621409770108
case_a,11.0,703,0.12824475429748527,-0.006635975559930285
case_a,11.0,704,0.12957807890345185,-0.006114755878625089
case_a,11.0,705,0.1313551847942948,-0.005297310965437979
case_a,11.0,706,0.13353396541878684,-0.004549166327022375
case_a,11.0,707,0.13568743194753227,-0.004129800562209046
case_a,11.0,708,0.13773861425100212,-0.0037930543761694746
case_a,11.0,709,0.13950221867429177,-0.0032301896458361012
case_a,11.0,710,0.14060278304794047,-0.002492648610630449
case_a,11.0,711,0.14146873380860517,-0.0017703938581536127
case_a,11.0,712,0.14282990685072813,-0.0011016631256591802
case_a,11.0,713,0.14465371911293234,-0.0004289090150731423
case_a,11.0,714,0.1465147840047546,0.00027466393873587513
case_a,11.0,715,0.14802858151478993,0.0010016169858244606
case_a,11.0,716,0.1488643798121872,0.0017318605193027414
case_a,11.0,717,0.14909437492674815,0.002442830455881728
case_a,11.0,718,0.1491315267851869,0.003148671910421702
case_a,11.0,719,0.14914949287969181,0.0038949839836295297
case_a,11.0,720,0.14912098759713716,0.004642141695836766
case_a,11.0,721,0.14914419239624493,0.0052316002760672
case_a,11.0,722,0.14911504410384158,0.005651329475123312
case_a,11.0,723,0.14869005181586142,0.006211661124088219
case_a,11.0,724,0.14822267900797897,0.007107012716740607
case_a,11.0,725,0.1485361488228839,0.008032195100794781
case_a,11.0,726,0.14900407248946695,0.008617952594301426
case_a,11.0,727,0.14804884107143146,0.008958795198019898
case_a,11.0,728,0.14607147439366147,0.009385491326728251
case_a,11.0,729,0.14456204974365916,0.009970081489694249
case_a,11.0,730,0.14368326226439715,0.01057540846930044
case_a,11.0,731,0.14266985567940238,0.011132221013247956
case_a,11.0,732,0.14126472019036285,0.011686333252371561
case_a,11.0,733,0.1399988912952987,0.012223009133641605
case_a,11.0,734,0.1391904812377992,0.012616391665331211
case_a,11.0,735,0.13798690754432102,0.012854963094102584
case_a,11.0,736,0.1354458237477964,0.013143297832382037
case_a,11.0,737,0.13231224843111627,0.01358004093565135
case_a,11.0,738,0.13018349681359606,0.014014050929294725
case_a,11.0,739,0.12932754235011856,0.014331889124981664
case_a,11.0,740,0.1286463712404914,0.014584387764904297
case_a,11.0,741,0.12733828116695844,0.014792091301162297
case_a,11.0,742,0.12551315719159484,0.014895723038372485
case_a,11.0,743,0.12351751973028746,0.014901801641107784
case_a,11.0,744,0.12129178130598862,0.014885848917053676
case_a,11.0,745,0.15362833841750045,0.019322143985835205
case_a,11.0,746,0.20543454870281638,0.02407963049538478
case_a,11.0,747,0.288293584472577,0.028408711553658872
case_a,11.0,748,0.42054371912625277,0.03088164617639011
case_a,11.0,749,0.5802304622929898,0.03029039082883933
case_a,11.0,750,0.7450086809305481,0.027458255367710516
case_a,11.0,751,0.8826637317731265,0.024164231408870696
case_a,11.0,752,0.9606544588258921,0.022515990414269105
case_a,11.0,753,0.958039091518078,0.024137217621674867
case_a,11.0,754,0.9552052104251555,0.025751601220729614
case_a,11.0,755,0.9521521158642328,0.027360958927776236
case_a,11.0,756,0.9488821585593411,0.028964995367346313
case_a,11.0,757,0.9453976480011874,0.030563246715569092
case_a,11.0,758,0.9417008712413787,0.03215507045427157
case_a,11.0,759,0.9377941119844857,0.0337396346944836
case_a,11.0,760,0.9336796728938525,0.03531590784011618
case_a,11.0,761,0.9293598914659104,0.03688264732663371
case_a,11.0,762,0.9248371524295403,0.03843838939949207
case_a,11.0,763,0.9201139251279309,0.03998143761388795
case_a,11.0,764,0.9151927887846478,0.04150985065266466
case_a,11.0,765,0.9100764599785389,0.043021432046660424
case_a,11.0,766,0.9047678192119915,0.04451371971990992
case_a,11.0,767,0.8992699365493834,0.04598397550002409
case_a,11.0,768,0.8935861013183924,0.04742917624548493
case_a,11.0,769,0.8877198513806481,0.04884600554164864
case_a,11.0,770,0.8816750018363145,0.05023084617401086
case_a,11.0,771,0.8754556807650012,0.051579774856833294
case_a,11.0,772,0.8690663670612454,0.052888557049783014
case_a,11.0,773,0.8625119141352771,0.05415264594427971
case_a,11.0,774,0.8557975808152535,0.055367183655421925
case_a,11.0,775,0.8489290646444362,0.05652700481522077
case_a,11.0,776,0.8419125328774215,0.05762664274883855
case_a,11.0,777,0.8347546586921011,0.058660340787898946
case_a,11.0,778,0.8274626509687242,0.05962206597851638
case_a,11.0,779,0.820044288006992,0.0605055285404148
case_a,11.0,780,0.8125079466220858,0.061304205207500684
case_a,11.0,781,0.804862634747528,0.0620113683579957
case_a,11.0,782,0.7971180226729677,0.0626201190235055
case_a,11.0,783,0.789284463005293,0.06312342795678982
case_a,11.0,784,0.7813730105001853,0.06351418204379167
case_a,11.0,785,0.773395441392146,0.06378523692577032
case_a,11.0,786,0.7653642676653084,0.06392947550943617
case_a,11.0,787,0.7572927468822487,0.0639398726438194
case_a,11.0,788,0.7491948874854458,0.06380956587307363
case_a,11.0,789,0.7410854461566367,0.06353193110549316
case_a,11.0,790,0.732979921869924,0.06310066418599825
case_a,11.0,791,0.7248945362973905,0.06250986652865209
case_a,11.0,792,0.7168462055582523,0.06175413793756479
case_a,11.0,793,0.7088525140941317,0.06082866498544359
case_a,11.0,794,0.7009316772718052,0.05972931230848599
case_a,11.0,795,0.6931024923239744,0.05845271427763166
case_a,11.0,796,0.6853842781372514,0.056996364171472136
case_a,11.0,797,0.6777968063632599,0.055358699800475364
case_a,11.0,798,0.6703602222444408,0.05353918337244823
case_a,11.0,799,0.6630949558802501,0.05153837391253013
case_a,11.0,800,0.6560216233824362,0.0493579899595461
case_a,11.0,801,0.6491609211243372,0.047000960712890505
case_a,11.0,802,0.642533511650911,0.04447146190872975
case_a,11.0,803,0.6361598996137139,0.04177494182936192
case_a,11.0,804,0.6300602972962013,0.03891812854731469
case_a,11.0,805,0.6242544906900822,0.035909020825899085
case_a,11.0,806,0.6187617005067305,0.03275686068152228
case_a,11.0,807,0.6136004388716904,0.029472087000694924
case_a,11.0,808,0.6087883675317937,0.026066271277475517
case_a,11.0,809,0.604342158962931,0.022552035910456403
case_a,11.0,810,0.6002773559371698,0.018942953889245606
case_a,11.0,811,0.5966082403289754,0.015253435408710714
case_a,11.0,812,0.5933476977305195,0.011498599967390777
case_a,11.0,813,0.5905071131130158,0.007694133927699021
case_a,11.0,814,0.588096268738526,0.003856138597073455
case_a,11.0,815,0.5861232549474173,9.729878077679999e-07
case_a,11.0,816,0.584594395796083,-0.00385490748881967
case_a,11.0,817,0.5835141889423149,-0.007695113994071079
case_a,11.0,818,0.5828852657264331,-0.011503484270647846
case_a,11.0,819,0.5827083668593009,-0.015264238680451792
case_a,11.0,820,0.5829823377352071,-0.01896212827951904
case_a,11.0,821,0.583704140640788,-0.022582572396015355
case_a,11.0,822,0.5848688809157102,-0.026111783307781855
case_a,11.0,823,0.5864698626988295,-0.029536878945323197
case_a,11.0,824,0.5884986587249158,-0.03284597883747964
case_a,11.0,825,0.5909451915232437,-0.036028283708703035
case_a,11.0,826,0.5937978321673675,-0.039074136627182066
case_a,11.0,827,0.5970435084882962,-0.041975067680012024
case_a,11.0,828,0.600667825623015,-0.04472382056545465
case_a,11.0,829,0.6046551966343497,-0.04731436206341699
case_a,11.0,830,0.6089889761459735,-0.04974187654428197
case_a,11.0,831,0.6136516141328476,-0.052002746326330174
case_a,11.0,832,0.6186248321576605,-0.054094522867371375
case_a,11.0,833,0.6238897331802404,-0.05601587407883335
case_a,11.0,834,0.6294269328666704,-0.05776652556899753
case_a,11.0,835,0.6352166993736589,-0.05934719521582987
case_a,11.0,836,0.6412390879039478,-0.06075952129641993
case_a,11.0,837,0.6474740705378336,-0.06200598498227583
case_a,11.0,838,0.653901657627829,-0.06308982998150692
case_a,11.0,839,0.6605020118239538,-0.06401497991397087
case_a,11.0,840,0.6672555541875898,-0.06478595497309891
case_a,11.0,841,0.6741430498363413,-0.06540778886691578
case_a,11.0,842,0.6811456699407572,-0.06588594428430039
case_a,11.0,843,0.6882450914521521,-0.06622624045167758
case_a,11.0,844,0.6954235761232103,-0.06643477902590567
case_a,11.0,845,0.7026640233718993,-0.06651787564711087
case_a,11.0,846,0.7099500193466062,-0.06648199417940126
case_a,11.0,847,0.71726587393487,-0.06633368701947695
case_a,11.0,848,0.7245966506754146,-0.06607954011876216
case_a,11.0,849,0.7319281866537183,-0.06572612402639844
case_a,11.0,850,0.7392471062492949,-0.06527994977699447
case_a,11.0,851,0.7465408290123412,-0.06474743033802943
case_a,11.0,852,0.7537975742514754,-0.06413484739348829
case_a,11.0,853,0.7610063506793531,-0.06344832227673047
case_a,11.0,854,0.7681569449217935,-0.06269379153037513
case_a,11.0,855,0.7752399061049668,-0.06187698732629221
case_a,11.0,856,0.7822465280251071,-0.061003421394717594
case_a,11.0,857,0.7891688268657427,-0.0600783730990575
case_a,11.0,858,0.795999517294215,-0.059106880469506295
case_a,11.0,859,0.8027319851512634,-0.05809373472978441
case_a,11.0,860,0.8093602600302611,-0.05704347690302902
case_a,11.0,861,0.8158789885752453,-0.055960396913813604
case_a,11.0,862,0.8222834077035904,-0.054848536034689976
case_a,11.0,863,0.8285693113849188,-0.053711688137886515
case_a,11.0,864,0.834733014268216,-0.05255340545569709
case_a,11.0,865,0.8407713231250591,-0.05137700360397801
case_a,11.0,866,0.846681506775281,-0.05018556829382348
case_a,11.0,867,0.8524612643159771,-0.04898196374875596
case_a,11.0,868,0.8581086975679736,-0.04776884040979634
case_a,11.0,869,0.8636222822361469,-0.0465486439269539
case_a,11.0,870,0.8690008410634223,-0.04532362408707147
case_a,11.0,871,0.874243509084489,-0.044095844088972824
case_a,11.0,872,0.8793496858504741,-0.042867189151531204
case_a,11.0,873,0.8843190362387079,-0.04163937694151387
case_a,11.0,874,0.8891514755626233,-0.04041396719520285
case_a,11.0,875,0.8938471468759157,-0.03919237122202779
case_a,11.0,876,0.8984064017829043,-0.03797586035463052
case_a,11.0,877,0.902829779848007,-0.03676557512045375
case_a,11.0,878,0.9071179904274053,-0.03556253368947415
