wavelength_nm,n,k,region,quality_flag
400,2.2374568569690645,0.27662499090171866,aligned_derived,medium_confidence
401,2.232130638339425,0.2756368746033187,aligned_derived,medium_confidence
402,2.2269293629861173,0.2748634849188317,aligned_derived,medium_confidence
403,2.221856794588125,0.27429869743949015,aligned_derived,medium_confidence
404,2.2169167856104446,0.2739365945896115,aligned_derived,medium_confidence
405,2.2121133019891195,0.2737714202036127,aligned_derived,medium_confidence
406,2.2074504340507803,0.2737975312042849,aligned_derived,medium_confidence
407,2.20293240431383,0.2740093509235505,aligned_derived,medium_confidence
408,2.198563578468561,0.27440131973034515,aligned_derived,medium_confidence
409,2.194348466062824,0.2749678550106737,aligned_derived,medium_confidence
410,2.190291715452207,0.2757032995385978,aligned_derived,medium_confidence
411,2.1863981118822533,0.27660187988788787,aligned_derived,medium_confidence
412,2.1826725628497177,0.2776576599732334,aligned_derived,medium_confidence
413,2.1791200888063726,0.278864495771951,aligned_derived,medium_confidence
414,2.1757457973057046,0.2802159994441003,aligned_derived,medium_confidence
415,2.1725548618480994,0.28170548747063756,aligned_derived,medium_confidence
416,2.169552494074206,0.28332595324183507,aligned_derived,medium_confidence
417,2.1667439051725075,0.285070020723949,aligned_derived,medium_confidence
418,2.1641342734155766,0.2869299163900882,aligned_derived,medium_confidence
419,2.1617286945987506,0.28889743494926956,aligned_derived,medium_confidence
420,2.15953213492727,0.2909639148794141,aligned_derived,medium_confidence
421,2.1575493822237233,0.2931202175429048,aligned_derived,medium_confidence
422,2.1557849793135238,0.29535670743531456,aligned_derived,medium_confidence
423,2.154243170983885,0.2976632437342405,aligned_derived,medium_confidence
424,2.152927836089956,0.30002917800330636,aligned_derived,medium_confidence
425,2.151842418579111,0.3024433579364244,aligned_derived,medium_confidence
426,2.150989856376383,0.3048941370876424,aligned_derived,medium_confidence
427,2.150372514028574,0.30736939791469386,aligned_derived,medium_confidence
428,2.1499921120101746,0.3098565832427984,aligned_derived,medium_confidence
429,2.149849652411175,0.3123427335797886,aligned_derived,medium_confidence
430,2.149945353461124,0.3148145370733745,aligned_derived,medium_confidence
431,2.1502785866301357,0.31725839068408096,aligned_derived,medium_confidence
432,2.1508478193617866,0.31966046966660044,aligned_derived,medium_confidence
433,2.1516505585895604,0.3220068027375827,aligned_derived,medium_confidence
434,2.152683306436634,0.3242833615982828,aligned_derived,medium_confidence
435,2.153941534924858,0.3264761567786315,aligned_derived,medium_confidence
436,2.15541965106597,0.328571334405263,aligned_derived,medium_confidence
437,2.157110990932053,0.330555290561898,aligned_derived,medium_confidence
438,2.1590078189217694,0.3324147743228255,aligned_derived,medium_confidence
439,2.161101345714775,0.33413700340373775,aligned_derived,medium_confidence
440,2.163381753132413,0.3357097757457876,aligned_derived,medium_confidence
441,2.1658382396318845,0.33712158444294404,aligned_derived,medium_confidence
442,2.1684590805547646,0.3383617128014366,aligned_derived,medium_confidence
443,2.171231693998288,0.3394203466226701,aligned_derived,medium_confidence
444,2.174142730785045,0.34028865826135385,aligned_derived,medium_confidence
445,2.1771781661274114,0.34095889290006903,aligned_derived,medium_confidence
446,2.1803234113190064,0.3414244329019645,aligned_derived,medium_confidence
447,2.1835634238848645,0.3416798583759584,aligned_derived,medium_confidence
448,2.1868828308920913,0.3417209929175368,aligned_derived,medium_confidence
449,2.190266057233404,0.34154492233920786,aligned_derived,medium_confidence
450,2.193697450139842,0.3411500073369143,aligned_derived,medium_confidence
451,2.197161412292801,0.3405358887023948,aligned_derived,medium_confidence
452,2.200642526461043,0.33970345555217096,aligned_derived,medium_confidence
453,2.204125673349082,0.33865481594726043,aligned_derived,medium_confidence
454,2.207596152742589,0.337393243559638,aligned_derived,medium_confidence
455,2.211039789107506,0.33592312535439023,aligned_derived,medium_confidence
456,2.214443026793909,0.33424987599747347,aligned_derived,medium_confidence
457,2.217793018511868,0.332379862879715,aligned_derived,medium_confidence
458,2.2210777015842416,0.3303203141555686,aligned_derived,medium_confidence
459,2.224285855994901,0.3280792215780182,aligned_derived,medium_confidence
460,2.2274071547345757,0.32566524008417624,aligned_derived,medium_confidence
461,2.2304322016368774,0.32308758190936543,aligned_derived,medium_confidence
462,2.2333525535667325,0.32035592120740786,aligned_derived,medium_confidence
463,2.2361607314911955,0.3174802843461843,aligned_derived,medium_confidence
464,2.2388502146658738,0.3144709531324899,aligned_derived,medium_confidence
465,2.2414154408991664,0.3113383727376193,aligned_derived,medium_confidence
466,2.2438517772387554,0.3080930567598808,aligned_derived,medium_confidence
467,2.2461554899206684,0.3047455099683777,aligned_derived,medium_confidence
468,2.2483237129648246,0.3013061441473487,aligned_derived,medium_confidence
469,2.2503544037862397,0.29778521392668794,aligned_derived,medium_confidence
470,2.2522462954962856,0.29419275285883595,aligned_derived,medium_confidence
471,2.2539988414966157,0.29053851997590924,aligned_derived,medium_confidence
472,2.255612168978395,0.2868319522095033,aligned_derived,medium_confidence
473,2.2570870205751854,0.2830821242888537,aligned_derived,medium_confidence
474,2.2584246946757593,0.27929772369236483,aligned_derived,medium_confidence
475,2.2596269915188296,0.2754870181895438,aligned_derived,medium_confidence
476,2.260696161598589,0.27165783829382123,aligned_derived,medium_confidence
477,2.2616348480093276,0.26781757232561276,aligned_derived,medium_confidence
478,2.2624460352721782,0.2639731497926039,aligned_derived,medium_confidence
479,2.263132999034626,0.26013104564719336,aligned_derived,medium_confidence
480,2.263699263218804,0.2562972799555566,aligned_derived,medium_confidence
481,2.264148550689888,0.25247742255321753,aligned_derived,medium_confidence
482,2.2644847489962,0.24867660806372574,aligned_derived,medium_confidence
483,2.2647118663117625,0.2448995376780984,aligned_derived,medium_confidence
484,2.2648340032245384,0.24115050140846125,aligned_derived,medium_confidence
485,2.264855316219093,0.23743339173157224,aligned_derived,medium_confidence
486,2.2647799923032177,0.233751718234131,aligned_derived,medium_confidence
487,2.2646122252904846,0.23010862635411838,aligned_derived,medium_confidence
488,2.2643561903223612,0.22650692000722347,aligned_derived,medium_confidence
489,2.2640160254860753,0.22294907493484,aligned_derived,medium_confidence
490,2.263595816296226,0.21943726334351113,aligned_derived,medium_confidence
491,2.263099580747284,0.21597336817682009,aligned_derived,medium_confidence
492,2.2625312527494685,0.21255900546755954,aligned_derived,medium_confidence
493,2.2618946788540466,0.20919554375031832,aligned_derived,medium_confidence
494,2.261193603702159,0.20588411741931156,aligned_derived,medium_confidence
495,2.260431665121014,0.2026256505167719,aligned_derived,medium_confidence
496,2.259612389207449,0.19942086760660602,aligned_derived,medium_confidence
497,2.2587391876725396,0.1962703151797899,aligned_derived,medium_confidence
498,2.257815349845538,0.19317437187392553,aligned_derived,medium_confidence
499,2.2568440474565277,0.19013326708968176,aligned_derived,medium_confidence
500,2.255828328601891,0.18714709393845375,aligned_derived,medium_confidence
501,2.2547711213812973,0.18421581925006336,aligned_derived,medium_confidence
502,2.2536752303979486,0.18133929904741974,aligned_derived,medium_confidence
503,2.2525433433520967,0.17851728928677368,aligned_derived,medium_confidence
504,2.2513780288121414,0.17574945359169422,aligned_derived,medium_confidence
505,2.250181737373545,0.1730353774830757,aligned_derived,medium_confidence
506,2.2489568115137386,0.17037457482612434,aligned_derived,medium_confidence
507,2.2477054775058933,0.16776649480603636,aligned_derived,medium_confidence
508,2.246429859103194,0.16521053310154066,aligned_derived,medium_confidence
509,2.2451319727786934,0.16270603840052114,aligned_derived,medium_confidence
510,2.2438137356579,0.1602523150304192,aligned_derived,medium_confidence
511,2.2424769688850326,0.15784863341411978,aligned_derived,medium_confidence
512,2.241123398027448,0.15549423417870387,aligned_derived,medium_confidence
513,2.239754659124013,0.15318833410639857,aligned_derived,medium_confidence
514,2.2383723025180218,0.15093012615835621,aligned_derived,medium_confidence
515,2.236977794215718,0.14871879076499278,aligned_derived,medium_confidence
516,2.235572522015575,0.14655349289577815,aligned_derived,medium_confidence
517,2.234157797837385,0.14443339123602897,aligned_derived,medium_confidence
518,2.232734860703215,0.1423576344788291,aligned_derived,medium_confidence
519,2.231304879759442,0.14032537321877378,aligned_derived,medium_confidence
520,2.2298689587564966,0.13833575127471512,aligned_derived,medium_confidence
521,2.2284281388139977,0.13638791707462297,aligned_derived,medium_confidence
522,2.2269834020548895,0.13448102277299004,aligned_derived,medium_confidence
523,2.2255356708784517,0.13261422359229022,aligned_derived,medium_confidence
524,2.2240858164851893,0.13078668121385667,aligned_derived,medium_confidence
525,2.2226346572136606,0.128997567524123,aligned_derived,medium_confidence
526,2.2211829639760143,0.1272460597866974,aligned_derived,medium_confidence
527,2.219731459817589,0.12553134860376106,aligned_derived,medium_confidence
