Wavelength_nm,Sample_Counts_Long_Mean,Sample_Counts_Short_Mean,Sample_N_Long,Sample_N_Short,Sample_W_Long,Sample_HDR_CountsPerMs,Ag_Counts_Long_Mean,Ag_Counts_Short_Mean,Ag_N_Long,Ag_N_Short,Ag_W_Long,Ag_HDR_CountsPerMs,Ag_Theory_Reflectance,Absolute_Reflectance
498.9335771462861,64895.0,7026.7998046875,32.4475,44.82236327757873,0.0,44.82236327757873,22912.75,12372.150390625,2291.275,2296.171207790001,1.0,2291.275,0.963820475435258,0.018854441952331248
499.3574373863413,64922.0,7249.0,32.461,46.23972796014759,0.0,46.23972796014759,23364.80078125,12603.349609375,2336.480078125,2339.0799158638665,1.0,2336.480078125,0.9646470029033656,0.019090689199292625
499.78128762935273,64900.0,7416.5498046875,32.45,47.308490187837734,0.0,47.308490187837734,23744.19921875,12814.7998046875,2374.419921875,2378.3233646604513,1.0,2374.419921875,0.9654735108772379,0.019236316918990876
500.2051278699528,64897.0,7610.60009765625,32.4485,48.54629302374089,0.0,48.54629302374089,24176.69921875,13081.099609375,2417.669921875,2427.746458048233,1.0,2417.669921875,0.9658487180325118,0.019394034916828926
500.6289581027754,64912.0,7786.25,32.456,49.666723938432774,0.0,49.666723938432774,24573.599609375,13265.5498046875,2457.3599609375,2461.9789248689344,1.0,2457.3599609375,0.9657427604743062,0.019519028486863717
501.05277832245406,64904.0,7967.9501953125,32.452,50.82574830062834,0.0,50.82574830062834,24956.75,13499.75,2495.675,2505.4445899600128,1.0,2495.675,0.9656368054193865,0.019665706961871462
501.4765885236226,64903.0,8180.9501953125,32.4515,52.18442702259157,0.0,52.18442702259157,25451.75,13679.5498046875,2545.175,2538.813981832467,1.0,2545.175,0.9655308528690943,0.019796546143038437
501.9003887009168,64906.0,8389.849609375,32.453,53.51694903628783,0.0,53.51694903628783,25878.19921875,13963.0498046875,2587.819921875,2591.429292579234,1.0,2587.819921875,0.9654249028247709,0.01996529777288424
502.324178848971,64894.0,8607.0498046875,32.447,54.90241985214394,0.0,54.90241985214394,26278.849609375,14166.2998046875,2627.8849609375,2629.150851342127,1.0,2627.8849609375,0.9655620894244855,0.020172760990262103
502.7479589624216,64899.0,8756.099609375,32.4495,55.85317477299691,0.0,55.85317477299691,26768.75,14446.75,2676.875,2681.200142965967,1.0,2676.875,0.9657739794812108,0.020150938264646947
503.1717290359048,64898.0,9005.150390625,32.449,57.44181325737575,0.0,57.44181325737575,27116.099609375,14640.0,2711.6099609375,2717.065782478534,1.0,2711.6099609375,0.9659858645179524,0.020463112482342675
503.5954890640572,64895.0,9223.2998046875,32.4475,58.833338924490604,0.0,58.833338924490604,27619.0,14922.0,2761.9,2769.4027053377513,1.0,2761.9,0.9661977445320287,0.02058171525838417
504.019239041516,64893.0,9393.75,32.4465,59.920602086582484,0.0,59.920602086582484,28085.5,15150.650390625,2808.55,2811.838371493321,1.0,2808.55,0.966409619520758,0.020618413866211716
504.4429789629192,64893.0,9604.4501953125,32.4465,61.264610875712016,0.0,61.264610875712016,28527.599609375,15420.5,2852.7599609375,2861.920279966546,1.0,2852.7599609375,0.9666214894814597,0.020758735480051208
504.86670882290514,64908.0,9841.599609375,32.454,62.77733323633533,0.0,62.77733323633533,28961.80078125,15625.75,2896.180078125,2900.0130225795046,1.0,2896.180078125,0.9668333544114526,0.020956990945530576
505.29042861611214,64894.0,10003.7001953125,32.447,63.811336132725245,0.0,63.811336132725245,29417.94921875,15849.4501953125,2941.794921875,2941.5299724577394,1.0,2941.794921875,0.967045214308056,0.020976461264139996
505.714138337179,64889.0,10244.650390625,32.4445,65.34830281546694,0.0,65.34830281546694,29860.5,16102.7001953125,2986.05,2988.5311274722676,1.0,2986.05,0.9672570691685894,0.02116796699868724
506.1378379807463,64905.0,10458.5498046875,32.4525,66.71271869587595,0.0,66.71271869587595,30360.80078125,16381.0,3036.080078125,3040.181323960441,1.0,3036.080078125,0.9673862162019253,0.02125667401750587
506.5615275414538,64902.0,10721.7001953125,32.451,68.3912953926764,0.0,68.3912953926764,30761.69921875,16634.94921875,3076.169921875,3087.3122483288007,1.0,3076.169921875,0.9673438472458545,0.021506581392927226
506.98520701394233,64895.0,10914.400390625,32.4475,69.62048626164002,0.0,69.62048626164002,31228.30078125,16860.19921875,3122.830078125,3129.1168294424133,1.0,3122.830078125,0.9673014792986057,0.021565054026508903
507.4088763928525,64905.0,11128.0,32.4525,70.98298975590045,0.0,70.98298975590045,31691.150390625,17108.150390625,3169.1150390625,3175.134564744805,1.0,3169.1150390625,0.9672591123607147,0.021665020934144737
507.8325356728262,64886.0,11372.0,32.443,72.53941045148274,0.0,72.53941045148274,32128.349609375,17370.099609375,3212.8349609375,3223.750224513426,1.0,3212.8349609375,0.9672167464327174,0.02183782653577625
508.2561848485058,64891.0,11577.0,32.4455,73.84705898670558,0.0,73.84705898670558,32611.5,17581.69921875,3261.15,3263.0214033534967,1.0,3261.15,0.9670847168181723,0.021899134393699473
508.6798239145338,64892.0,11840.75,32.446,75.52946045580322,0.0,75.52946045580322,33046.1484375,17905.94921875,3304.61484375,3323.1995850453454,1.0,3304.61484375,0.9668940792384597,0.022099092201595245
509.103452865553,64901.0,12037.650390625,32.4505,76.78544341865974,0.0,76.78544341865974,33555.3515625,18105.55078125,3355.53515625,3360.244023269253,1.0,3355.53515625,0.9667034462105011,0.022121285969351798
509.52707169620766,64898.0,12241.2998046875,32.449,78.0844768723076,0.0,78.0844768723076,33987.30078125,18334.0,3398.730078125,3402.6423535492786,1.0,3398.730078125,0.9665128177367065,0.022205249027891484
