Wavelength_nm,Sample_Counts_Long_Mean,Sample_Counts_Short_Mean,Sample_N_Long,Sample_N_Short,Sample_W_Long,Sample_HDR_CountsPerMs,Ag_Counts_Long_Mean,Ag_Counts_Short_Mean,Ag_N_Long,Ag_N_Short,Ag_W_Long,Ag_HDR_CountsPerMs,Ag_Theory_Reflectance,Absolute_Reflectance
498.9335771462861,64895.0,8547.0498046875,32.4475,58.70730541458243,0.0,58.70730541458243,22912.75,12372.150390625,2291.275,2296.171207790001,1.0,2291.275,0.963820475435258,0.0246951164815248
499.3574373863413,64922.0,8773.849609375,32.461,60.265130126736835,0.0,60.265130126736835,23364.80078125,12603.349609375,2336.480078125,2339.0799158638665,1.0,2336.480078125,0.9646470029033656,0.024881263786760116
499.78128762935273,64900.0,8997.900390625,32.45,61.804072562289946,0.0,61.804072562289946,23744.19921875,12814.7998046875,2374.419921875,2378.3233646604513,1.0,2374.419921875,0.9654735108772379,0.0251304305415809
500.2051278699528,64897.0,9196.099609375,32.4485,63.16544781269582,0.0,63.16544781269582,24176.69921875,13081.099609375,2417.669921875,2427.746458048233,1.0,2417.669921875,0.9658487180325118,0.025234324273070093
500.6289581027754,64912.0,9450.2998046875,32.456,64.91147817915899,0.0,64.91147817915899,24573.599609375,13265.5498046875,2457.3599609375,2461.9789248689344,1.0,2457.3599609375,0.9657427604743062,0.0255102187386877
501.05277832245406,64904.0,9676.2998046875,32.452,66.46380925559885,0.0,66.46380925559885,24956.75,13499.75,2495.675,2505.4445899600128,1.0,2495.675,0.9656368054193865,0.025716449636102423
501.4765885236226,64903.0,9902.9501953125,32.4515,68.02060768415822,0.0,68.02060768415822,25451.75,13679.5498046875,2545.175,2538.813981832467,1.0,2545.175,0.9655308528690943,0.025804117732556447
501.9003887009168,64906.0,10133.7998046875,32.453,69.60624937715298,0.0,69.60624937715298,25878.19921875,13963.0498046875,2587.819921875,2591.429292579234,1.0,2587.819921875,0.9654249028247709,0.025967651756945022
502.324178848971,64894.0,10373.150390625,32.447,71.25028191128956,0.0,71.25028191128956,26278.849609375,14166.2998046875,2627.8849609375,2629.150851342127,1.0,2627.8849609375,0.9655620894244855,0.026179445484480087
502.7479589624216,64899.0,10625.599609375,32.4495,72.98428530725678,0.0,72.98428530725678,26768.75,14446.75,2676.875,2681.200142965967,1.0,2676.875,0.9657739794812108,0.026331570828216275
503.1717290359048,64898.0,10876.400390625,32.449,74.70696604499912,0.0,74.70696604499912,27116.099609375,14640.0,2711.6099609375,2717.065782478534,1.0,2711.6099609375,0.9659858645179524,0.02661366281290008
503.5954890640572,64895.0,11110.0,32.4475,76.31149672233109,0.0,76.31149672233109,27619.0,14922.0,2761.9,2769.4027053377513,1.0,2761.9,0.9661977445320287,0.026696113550447008
504.019239041516,64893.0,11350.0,32.4465,77.9599899008513,0.0,77.9599899008513,28085.5,15150.650390625,2808.55,2811.838371493321,1.0,2808.55,0.966409619520758,0.026825687339703346
504.4429789629192,64893.0,11613.0,32.4465,79.76646367564635,0.0,79.76646367564635,28527.599609375,15420.5,2852.7599609375,2861.920279966546,1.0,2852.7599609375,0.9666214894814597,0.027027853371681298
