Wavelength_nm,Sample_Counts_Long_Mean,Sample_Counts_Short_Mean,Sample_N_Long,Sample_N_Short,Sample_W_Long,Sample_HDR_CountsPerMs,Ag_Counts_Long_Mean,Ag_Counts_Short_Mean,Ag_N_Long,Ag_N_Short,Ag_W_Long,Ag_HDR_CountsPerMs,Ag_Theory_Reflectance,Absolute_Reflectance
498.9335771462861,64895.0,9851.5498046875,32.4475,62.30199264845546,0.0,62.30199264845546,22912.75,12372.150390625,2291.275,2296.171207790001,1.0,2291.275,0.963820475435258,0.0262072148367168
499.3574373863413,64922.0,10148.099609375,32.461,64.17739744443492,0.0,64.17739744443492,23364.80078125,12603.349609375,2336.480078125,2339.0799158638665,1.0,2336.480078125,0.9646470029033656,0.026496495595457067
499.78128762935273,64900.0,10405.9501953125,32.45,65.80806527111883,0.0,65.80806527111883,23744.19921875,12814.7998046875,2374.419921875,2378.3233646604513,1.0,2374.419921875,0.9654735108772379,0.026758511936327303
500.2051278699528,64897.0,10632.7001953125,32.4485,67.24205049304965,0.0,67.24205049304965,24176.69921875,13081.099609375,2417.669921875,2427.746458048233,1.0,2417.669921875,0.9658487180325118,0.02686290948113441
500.6289581027754,64912.0,10929.7001953125,32.456,69.12030236036365,0.0,69.12030236036365,24573.599609375,13265.5498046875,2457.3599609375,2461.9789248689344,1.0,2457.3599609375,0.9657427604743062,0.027164287148574592
501.05277832245406,64904.0,11132.150390625,32.452,70.40061366468618,0.0,70.40061366468618,24956.75,13499.75,2495.675,2505.4445899600128,1.0,2495.675,0.9656368054193865,0.027239694142359064
501.4765885236226,64903.0,11421.2998046875,32.4515,72.22921779564794,0.0,72.22921779564794,25451.75,13679.5498046875,2545.175,2538.813981832467,1.0,2545.175,0.9655308528690943,0.02740068492748024
501.9003887009168,64906.0,11701.5,32.453,74.00122634806361,0.0,74.00122634806361,25878.19921875,13963.0498046875,2587.819921875,2591.429292579234,1.0,2587.819921875,0.9654249028247709,0.027607263609065024
502.324178848971,64894.0,11994.5,32.447,75.85418189393232,0.0,75.85418189393232,26278.849609375,14166.2998046875,2627.8849609375,2629.150851342127,1.0,2627.8849609375,0.9655620894244855,0.027871053508735463
502.7479589624216,64899.0,12229.5498046875,32.4495,77.34065574769019,0.0,77.34065574769019,26768.75,14446.75,2676.875,2681.200142965967,1.0,2676.875,0.9657739794812108,0.02790328008485011
503.1717290359048,64898.0,12499.150390625,32.449,79.0456315186197,0.0,79.0456315186197,27116.099609375,14640.0,2711.6099609375,2717.065782478534,1.0,2711.6099609375,0.9659858645179524,0.028159272092540197
503.5954890640572,64895.0,12865.349609375,32.4475,81.36150480624973,0.0,81.36150480624973,27619.0,14922.0,2761.9,2769.4027053377513,1.0,2761.9,0.9661977445320287,0.028462762024523077
504.019239041516,64893.0,13128.650390625,32.4465,83.02664010607481,0.0,83.02664010607481,28085.5,15150.650390625,2808.55,2811.838371493321,1.0,2808.55,0.966409619520758,0.028569099241601063
504.4429789629192,64893.0,13400.650390625,32.4465,84.74678996435564,0.0,84.74678996435564,28527.599609375,15420.5,2852.7599609375,2861.920279966546,1.0,2852.7599609375,0.9666214894814597,0.028715373696284352
504.86670882290514,64908.0,13684.150390625,32.454,86.53966674679175,0.0,86.53966674679175,28961.80078125,15625.75,2896.180078125,2900.0130225795046,1.0,2896.180078125,0.9668333544114526,0.02888958353191141
505.29042861611214,64894.0,13973.0,32.447,88.36637488881706,0.0,88.36637488881706,29417.94921875,15849.4501953125,2941.794921875,2941.5299724577394,1.0,2941.794921875,0.967045214308056,0.02904834708447877
505.714138337179,64889.0,14249.099609375,32.4445,90.11245100623545,0.0,90.11245100623545,29860.5,16102.7001953125,2986.05,2988.5311274722676,1.0,2986.05,0.9672570691685894,0.029189700526076053
506.1378379807463,64905.0,14518.7001953125,32.4525,91.81742677716494,0.0,91.81742677716494,30360.80078125,16381.0,3036.080078125,3040.181323960441,1.0,3036.080078125,0.9673862162019253,0.029255787326338746
506.5615275414538,64902.0,14854.7001953125,32.451,93.9423177785707,0.0,93.9423177785707,30761.69921875,16634.94921875,3076.169921875,3087.3122483288007,1.0,3076.169921875,0.9673438472458545,0.02954145102742731
506.98520701394233,64895.0,15196.349609375,32.4475,96.1029361285021,0.0,96.1029361285021,31228.30078125,16860.19921875,3122.830078125,3129.1168294424133,1.0,3122.830078125,0.9673014792986057,0.02976803410893703
507.4088763928525,64905.0,15482.75,32.4525,97.91415521432994,0.0,97.91415521432994,31691.150390625,17108.150390625,3169.1150390625,3175.134564744805,1.0,3169.1150390625,0.9672591123607147,0.029884796762751478
507.8325356728262,64886.0,15781.0498046875,32.443,99.80062715094172,0.0,99.80062715094172,32128.349609375,17370.099609375,3212.8349609375,3223.750224513426,1.0,3212.8349609375,0.9672167464327174,0.030044754572986724
508.2561848485058,64891.0,16066.2998046875,32.4455,101.60457107401015,0.0,101.60457107401015,32611.5,17581.69921875,3261.15,3263.0214033534967,1.0,3261.15,0.9670847168181723,0.030130545312095722
508.6798239145338,64892.0,16406.80078125,32.446,103.7579266129016,0.0,103.7579266129016,33046.1484375,17905.94921875,3304.61484375,3323.1995850453454,1.0,3304.61484375,0.9668940792384597,0.030358431968498044
