Wavelength_nm,Sample_Counts_Long_Mean,Sample_Counts_Short_Mean,Sample_N_Long,Sample_N_Short,Sample_W_Long,Sample_HDR_CountsPerMs,Ag_Counts_Long_Mean,Ag_Counts_Short_Mean,Ag_N_Long,Ag_N_Short,Ag_W_Long,Ag_HDR_CountsPerMs,Ag_Theory_Reflectance,Absolute_Reflectance
498.9335771462861,64895.0,9856.5,32.4475,61.98402745788487,0.0,61.98402745788487,22912.75,12372.150390625,2291.275,2296.171207790001,1.0,2291.275,0.963820475435258,0.026073463383422188
499.3574373863413,64922.0,10188.0,32.461,64.06871320863705,0.0,64.06871320863705,23364.80078125,12603.349609375,2336.480078125,2339.0799158638665,1.0,2336.480078125,0.9646470029033656,0.026451623857278422
499.78128762935273,64900.0,10426.099609375,32.45,65.56603707869353,0.0,65.56603707869353,23744.19921875,12814.7998046875,2374.419921875,2378.3233646604513,1.0,2374.419921875,0.9654735108772379,0.026660099769835872
500.2051278699528,64897.0,10651.9501953125,32.4485,66.98633119122124,0.0,66.98633119122124,24176.69921875,13081.099609375,2417.669921875,2427.746458048233,1.0,2417.669921875,0.9658487180325118,0.02676075072173868
500.6289581027754,64912.0,10964.2001953125,32.456,68.94996052959942,0.0,68.94996052959942,24573.599609375,13265.5498046875,2457.3599609375,2461.9789248689344,1.0,2457.3599609375,0.9657427604743062,0.027097342788577887
501.05277832245406,64904.0,11184.099609375,32.452,70.33282983606954,0.0,70.33282983606954,24956.75,13499.75,2495.675,2505.4445899600128,1.0,2495.675,0.9656368054193865,0.02721346694541857
501.4765885236226,64903.0,11449.400390625,32.4515,72.0012122141549,0.0,72.0012122141549,25451.75,13679.5498046875,2545.175,2538.813981832467,1.0,2545.175,0.9655308528690943,0.027314189333441367
501.9003887009168,64906.0,11756.2998046875,32.453,73.9311936181075,0.0,73.9311936181075,25878.19921875,13963.0498046875,2587.819921875,2591.429292579234,1.0,2587.819921875,0.9654249028247709,0.02758113685235336
502.324178848971,64894.0,12020.150390625,32.447,75.59045623298387,0.0,75.59045623298387,26278.849609375,14166.2998046875,2627.8849609375,2629.150851342127,1.0,2627.8849609375,0.9655620894244855,0.02777415295791021
502.7479589624216,64899.0,12294.7998046875,32.4495,77.31762884218004,0.0,77.31762884218004,26768.75,14446.75,2676.875,2681.200142965967,1.0,2676.875,0.9657739794812108,0.02789497234311033
