Wavelength_nm,Sample_Counts_Long_Mean,Sample_Counts_Short_Mean,Sample_N_Long,Sample_N_Short,Sample_W_Long,Sample_HDR_CountsPerMs,Ag_Counts_Long_Mean,Ag_Counts_Short_Mean,Ag_N_Long,Ag_N_Short,Ag_W_Long,Ag_HDR_CountsPerMs,Ag_Theory_Reflectance,Absolute_Reflectance
498.9335771462861,64895.0,7151.2001953125,32.4475,45.06975405297079,0.0,45.06975405297079,22912.75,12372.150390625,2291.275,2296.171207790001,1.0,2291.275,0.963820475435258,0.018958506411969073
499.3574373863413,64922.0,7374.89990234375,32.461,46.479600023193896,0.0,46.479600023193896,23364.80078125,12603.349609375,2336.480078125,2339.0799158638665,1.0,2336.480078125,0.9646470029033656,0.019189723583905718
499.78128762935273,64900.0,7552.35009765625,32.45,47.59796287711432,0.0,47.59796287711432,23744.19921875,12814.7998046875,2374.419921875,2378.3233646604513,1.0,2374.419921875,0.9654735108772379,0.0193540207046794
500.2051278699528,64897.0,7752.2998046875,32.4485,48.85812674789633,0.0,48.85812674789633,24176.69921875,13081.099609375,2417.669921875,2427.746458048233,1.0,2417.669921875,0.9658487180325118,0.019518611146193295
500.6289581027754,64912.0,7938.5498046875,32.456,50.03194952772399,0.0,50.03194952772399,24573.599609375,13265.5498046875,2457.3599609375,2461.9789248689344,1.0,2457.3599609375,0.9657427604743062,0.01966256218742234
501.05277832245406,64904.0,8104.0498046875,32.452,51.074997420671515,0.0,51.074997420671515,24956.75,13499.75,2495.675,2505.4445899600128,1.0,2495.675,0.9656368054193865,0.019762147453534874
501.4765885236226,64903.0,8329.900390625,32.4515,52.49839909911909,0.0,52.49839909911909,25451.75,13679.5498046875,2545.175,2538.813981832467,1.0,2545.175,0.9655308528690943,0.01991565375914605
501.9003887009168,64906.0,8500.0498046875,32.453,53.57074947872119,0.0,53.57074947872119,25878.19921875,13963.0498046875,2587.819921875,2591.429292579234,1.0,2587.819921875,0.9654249028247709,0.019985368832106363
502.324178848971,64894.0,8738.900390625,32.447,55.07608241159969,0.0,55.07608241159969,26278.849609375,14166.2998046875,2627.8849609375,2629.150851342127,1.0,2627.8849609375,0.9655620894244855,0.020236569713343755
502.7479589624216,64899.0,8924.650390625,32.4495,56.246753989333854,0.0,56.246753989333854,26768.75,14446.75,2676.875,2681.200142965967,1.0,2676.875,0.9657739794812108,0.02029293539413668
503.1717290359048,64898.0,9127.7001953125,32.449,57.5264559285647,0.0,57.5264559285647,27116.099609375,14640.0,2711.6099609375,2717.065782478534,1.0,2711.6099609375,0.9659858645179524,0.02049326564783529
503.5954890640572,64895.0,9344.7998046875,32.4475,58.89470541568449,0.0,58.89470541568449,27619.0,14922.0,2761.9,2769.4027053377513,1.0,2761.9,0.9661977445320287,0.02060318314838068
504.019239041516,64893.0,9506.599609375,32.4465,59.91443318220182,0.0,59.91443318220182,28085.5,15150.650390625,2808.55,2811.838371493321,1.0,2808.55,0.966409619520758,0.020616291173528523
504.4429789629192,64893.0,9746.5,32.4465,61.42638240853836,0.0,61.42638240853836,28527.599609375,15420.5,2852.7599609375,2861.920279966546,1.0,2852.7599609375,0.9666214894814597,0.020813549709834813
504.86670882290514,64908.0,10000.349609375,32.454,63.02624524953017,0.0,63.02624524953017,28961.80078125,15625.75,2896.180078125,2900.0130225795046,1.0,2896.180078125,0.9668333544114526,0.021040085376877633
505.29042861611214,64894.0,10168.400390625,32.447,64.0853691969078,0.0,64.0853691969078,29417.94921875,15849.4501953125,2941.794921875,2941.5299724577394,1.0,2941.794921875,0.967045214308056,0.021066543125832456
