wavelength_nm,reference_intensity_raw,sample_intensity_raw,reference_intensity_processed,sample_intensity_processed,reference_reflectance,sample_reference_ratio,calculated_reflectance,valid_mask,mask_reason
500.15917045121154,615.5499877929688,65.94000244140625,30.777499389648437,3.2970001220703127,1.0,0.10712371659340233,0.10712371659340233,True,ok
500.5848360116463,612.5999755859375,67.87999725341797,30.629998779296876,3.3939998626708983,1.0,0.1108063988877772,0.1108063988877772,True,ok
501.0104944462066,624.25,71.18000030517578,31.2125,3.559000015258789,1.0,0.1140248302846228,0.1140248302846228,True,ok
501.4361457492221,637.4500122070312,67.08000183105469,31.872500610351562,3.3540000915527344,1.0,0.10523178374223392,0.10523178374223392,True,ok
501.8617899150223,646.2999877929688,81.55999755859375,32.314999389648435,4.077999877929687,1.0,0.12619526396265401,0.12619526396265401,True,ok
502.28742693793646,656.9000244140625,78.4800033569336,32.845001220703125,3.9240001678466796,1.0,0.11947023967145638,0.11947023967145638,True,ok
502.713056812296,659.6500244140625,75.9800033569336,32.98250122070313,3.7990001678466796,1.0,0.11518229446655931,0.11518229446655931,True,ok
503.1386795324313,671.3499755859375,77.68000030517578,33.567498779296876,3.8840000152587892,1.0,0.11570716188285941,0.11570716188285941,True,ok
503.5642950926724,686.5499877929688,71.68000030517578,34.32749938964844,3.584000015258789,1.0,0.10440609071395265,0.10440609071395265,True,ok
503.9899034873509,693.0,78.13999938964845,34.65,3.9069999694824227,1.0,0.1127561318753946,0.1127561318753946,True,ok
504.4155047107977,706.8499755859375,81.19999694824217,35.342498779296875,4.059999847412109,1.0,0.11487585732875226,0.11487585732875226,True,ok
504.8410987573443,717.7000122070312,84.12000274658203,35.88500061035156,4.206000137329101,1.0,0.11720774880287499,0.11720774880287499,True,ok
505.26668562132267,727.75,79.18000030517578,36.3875,3.959000015258789,1.0,0.10880109969793991,0.10880109969793991,True,ok
505.69226529706503,745.4000244140625,80.26000213623048,37.27000122070312,4.013000106811524,1.0,0.10767373156355953,0.10767373156355953,True,ok
506.11783777890344,750.7999877929686,80.5199966430664,37.53999938964843,4.02599983215332,1.0,0.10724560196086419,0.10724560196086419,True,ok
506.5434030611699,764.0,82.23999786376953,38.2,4.111999893188477,1.0,0.10764397626147844,0.10764397626147844,True,ok
506.9689611381976,769.5,92.55999755859376,38.475,4.627999877929688,1.0,0.12028589676230508,0.12028589676230508,True,ok
