Wavelength_nm,Absolute_Reflectance_Measured,Absolute_Reflectance_Fitted,Absolute_Reflectance_Physical,Residual,Normalized_Residual,Front_Scatter_Curve,Front_Physical_Reflectance,Rear_ZScore_Measured,Rear_ZScore_Fitted,window_label
500.2051278699528,0.0193940349168289,0.014264102676911779,0.07817784321427527,-0.005129932239917119,-0.011339792123857335,0.24070119463513834,0.08069283754555179,,,front
500.6289581027754,0.0195190284868637,0.014331743557730214,0.07860777638509238,-0.005187284929133486,-0.011466571103196892,0.24128208546572874,0.08116611861198364,,,front
501.05277832245406,0.0196657069618714,0.014399292293029744,0.07903109456485873,-0.005266414668841656,-0.011641488579128329,0.24186288565566344,0.08163108437925422,,,front
501.4765885236226,0.0197965461430384,0.014465398186093457,0.07942301478057502,-0.005331147956944941,-0.011784582482956751,0.24244359291637294,0.08205250010570306,,,front
501.9003887009168,0.0199652977728842,0.014531617914372432,0.07981250258351832,-0.005433679858511769,-0.012011230788520023,0.2430242049704177,0.08247146269571233,,,front
502.324178848971,0.0201727609902621,0.014597755549980152,0.08019601121051693,-0.005575005440281947,-0.012323633105764455,0.24360471955145768,0.08288275162421782,,,front
502.7479589624216,0.0201509382646469,0.014663942962732502,0.08057601077637011,-0.005486995301914396,-0.012129085375462255,0.24418513440423076,0.08328998872400552,,,front
503.1717290359048,0.0204631124823426,0.01473055254034069,0.08095926880555508,-0.005732559942001909,-0.012671909693860511,0.2447654472845228,0.08370379677661213,,,front
503.5954890640572,0.0205817152583841,0.014797730430533628,0.08134835754012379,-0.005783984827850471,-0.0127855851749864,0.24534565595914246,0.08412832785748417,,,front
504.019239041516,0.0206184138662117,0.014865057361015482,0.08173568471753415,-0.005753356505196219,-0.012717880808581892,0.2459257582058952,0.08455145024237391,,,front
504.4429789629192,0.0207587354800512,0.014933427454675834,0.08213718723846807,-0.005825308025375366,-0.012876930722629144,0.24650575181355555,0.08499634366636633,,,front
504.86670882290514,0.0209569909455305,0.015001905082748214,0.0825360752080952,-0.0059550858627822854,-0.013163806577835762,0.24708563458184107,0.0854386354862622,,,front
505.29042861611214,0.0209764612641399,0.015071232467431892,0.08294546817869358,-0.005905228796708007,-0.013053596785825553,0.24766540432138381,0.0858949183242435,,,front
505.714138337179,0.0211679669986872,0.015141015179516893,0.08335828524176356,-0.006026951819170305,-0.013322667351839965,0.2482450588537045,0.08635623739243625,,,front
506.1378379807463,0.0212566740175058,0.015211011095603872,0.08377023884773627,-0.006045662921901927,-0.01336402852494352,0.2488245960111871,0.08681669170208439,,,front
506.5615275414538,0.0215065813929272,0.015281328488426428,0.08418321525392936,-0.0062252529045007735,-0.013761014873876461,0.24940401363704742,0.08727814230494331,,,front
506.98520701394233,0.0215650540265089,0.01535176014932059,0.08459360462088006,-0.00621329387718831,-0.01373457926471351,0.24998330958530912,0.0877370125830966,,,front
507.4088763928525,0.0216650209341447,0.015421586423241335,0.08498903504236104,-0.006243434510903364,-0.013801205587406528,0.25056248172077367,0.0881759648708421,,,front
507.8325356728262,0.0218378265357762,0.015491491216051617,0.08538143489871548,-0.006346335319724582,-0.01402866936798626,0.2511415279189955,0.08861169517103791,,,front
508.2561848485058,0.0218991343936994,0.015560297268451758,0.08575074209770715,-0.006338837125247642,-0.014012094496682672,0.2517204460662525,0.08902027330698097,,,front
508.6798239145338,0.0220990922015952,0.01562840010731234,0.08610398903539486,-0.006470692094282859,-0.014303561882493827,0.25229923405951843,0.08941012796987446,,,front
509.103452865553,0.0221212859693517,0.01569576622345266,0.08644082352054801,-0.0064255197458990415,-0.014203707729171282,0.2528778898064347,0.08978205581360289,,,front
509.52707169620766,0.0222052490278914,0.015760666115886265,0.0867323472599311,-0.006444582912005135,-0.014245847143642213,0.25345641122528456,0.09010403448181192,,,front
509.95068040114126,0.0223714589674952,0.015825594492920047,0.0870209844008912,-0.006545864474575152,-0.014469731556108058,0.2540347962449611,0.09042311401582342,,,front
510.3742789749982,0.0224428721526856,0.015889198103137818,0.08728419416697687,-0.0065536740495477815,-0.014486994738665559,0.25461304280494285,0.0907164989206257,,,front
510.7978674124242,0.0226256787960051,0.01595262989082319,0.08754146541075303,-0.0066730489051819095,-0.014750874646702777,0.25519114885526434,0.09100390817659625,,,front
511.22144570806415,0.0227323577747268,0.016017316025603523,0.08781645153674032,-0.006715041749123279,-0.014843700457788423,0.2557691123564864,0.09131259278195646,,,front
511.6450138565648,0.0227994563365095,0.01608316607290142,0.088107420159133,-0.00671629026360808,-0.014846460317774703,0.2563469312796703,0.09164051210378692,,,front
512.0685718525717,0.0229359058037704,0.01614939169815576,0.08840123609872258,-0.006786514105614639,-0.015001691173320243,0.2569246036063461,0.0919719013697995,,,front
512.492119690733,0.0230647671849353,0.016217465329268925,0.0887218691714388,-0.006847301855666375,-0.015136063406134534,0.2575021273284882,0.09233332951086291,,,front
512.9156573656956,0.0231245354746873,0.016285586568279702,0.08903972383252652,-0.006838948906407599,-0.015117599086571284,0.2580795004484825,0.09269196862896172,,,front
513.3391848721076,0.0232296212591286,0.016352251690702473,0.08933052886560848,-0.006877369568426127,-0.015202528535962632,0.2586567209791007,0.09301965699058828,,,front
513.7627022046171,0.0234034073511242,0.016418568349757447,0.08961246412691333,-0.0069848390013667536,-0.015440091328650752,0.2592337869434692,0.09333749600389599,,,front
514.186209357874,0.0234421587239858,0.016483646339957324,0.08987138453568995,-0.006958512384028476,-0.015381895946338014,0.2598106963750439,0.09362967347301446,,,front
514.6097063265271,0.0235091218434211,0.0165471154514361,0.09010168937671625,-0.006962006391985,-0.01538961950330779,0.2603874473175766,0.09388986763172923,,,front
515.0331931052264,0.0235839461183799,0.016610585693145326,0.09032931688727204,-0.006973360425234575,-0.015414717764024704,0.2609640378250897,0.09414729879702967,,,front
515.4566696886229,0.0236446929924114,0.016674227238199068,0.09055698977576009,-0.0069704657542123336,-0.015408319050333373,0.2615404659618462,0.09440388924762456,,,front
515.880136071367,0.023799638849812,0.016737852981736717,0.09078176060735693,-0.007061785868075283,-0.015610183531091027,0.2621167298023189,0.09465756049886742,,,front
516.3035922481106,0.0239380634058403,0.016802699221654657,0.09102303446077065,-0.007135364184185644,-0.01577282950193302,0.2626928274311641,0.09492845975958612,,,front
516.7270382135054,0.0240306362362071,0.01686803233307782,0.09126914830313587,-0.00716260390312928,-0.015833043309033547,0.26326875694319035,0.09520446536549483,,,front
517.150473962204,0.0240675487210048,0.016933257437466372,0.09151079733695877,-0.007134291283538426,-0.015770457838967508,0.2638445164433303,0.09547591935738622,,,front
517.5738994888592,0.0242006500922049,0.016998283321260764,0.09174662689518685,-0.007202366770944137,-0.015920939724459914,0.26442010404661004,0.09574142038359758,,,front
517.9973147881248,0.0242706531087217,0.017063300796985797,0.09197964788645792,-0.007207352311735905,-0.015931960337122936,0.2649955178781222,0.09600408473311259,,,front
518.4207198546541,0.0243873996973956,0.017126712876708545,0.09218541600238299,-0.007260686820687055,-0.016049857068746006,0.26557075607299335,0.09623958604879747,,,front
518.8441146831024,0.0243706945424733,0.017190084335642068,0.09238816394327033,-0.007180610206831233,-0.01587284651331573,0.2661458167763581,0.09647205036153103,,,front
519.2674992681236,0.0244615318139444,0.01725372409457522,0.09259262335552168,-0.007207807719369179,-0.015932967022523722,0.2667206981433256,0.09670755791929668,,,front
