Wavelength_nm,R_front,T_front,R_stack,R_total,d_gap_rear_nm,ensemble_id,Delta_R_stack_vs_pristine,Delta_R_total_vs_pristine
935.0,0.04193131469631514,0.9580686853036848,0.7721050149711657,0.7743556294339347,5.0,nominal,-0.007792313994292033,-0.007641745829415014
936.0,0.04193131469631514,0.9580686853036848,0.7751665866622636,0.7773574278568468,5.0,nominal,-0.0071618931410537545,-0.007025178685451716
937.0,0.04193131469631514,0.9580686853036848,0.7780613921060531,0.7801964487246902,5.0,nominal,-0.006505902176921041,-0.006383130336635179
938.0,0.04193131469631514,0.9580686853036848,0.7807817539243097,0.7828650370282785,5.0,nominal,-0.005826169612691778,-0.005717404865859699
939.0,0.04193131469631514,0.9580686853036848,0.7833205022294638,0.7853560361042926,5.0,nominal,-0.005124691088177369,-0.005029976018885107
940.0,0.04193131469631514,0.9580686853036848,0.7856710248195942,0.7876628385810299,5.0,nominal,-0.004403614610286044,-0.004322972529172908
941.0,0.04193131469631514,0.9580686853036848,0.7878273132873769,0.7897794332932777,5.0,nominal,-0.003665223858018707,-0.003598661433853123
942.0,0.04193131469631514,0.9580686853036848,0.7897840047899316,0.791700447884676,5.0,nominal,-0.002911920013027869,-0.002859429836923333
943.0,0.04193131469631514,0.9580686853036848,0.7915364184362883,0.7934211860411774,5.0,nominal,-0.0021462010319915903,-0.0021077640637250372
944.0,0.04193131469631514,0.9580686853036848,0.7930805854435383,0.7949376584911224,5.0,nominal,-0.0013706399514052947,-0.0013462277798425015
945.0,0.04193131469631514,0.9580686853036848,0.7944132730113546,0.7962466076942312,5.0,nominal,-0.0005878624713915315,-0.0005774393310946646
946.0,0.04193131469631514,0.9580686853036848,0.7955320016520914,0.7973455259370409,5.0,nominal,0.00019947596750891083,0.00019595146909490158
947.0,0.04193131469631514,0.9580686853036848,0.7964350557915761,0.7982326666330728,5.0,nominal,0.000988713235471117,0.0009712867151234761
948.0,0.04193131469631514,0.9580686853036848,0.7971214875677177,0.7989070487408093,5.0,nominal,0.001777203316267073,0.0017459235596662959
949.0,0.04193131469631514,0.9580686853036848,0.7975911138666034,0.7993684543282582,5.0,nominal,0.0025623384983993747,0.0025172567636979615
950.0,0.04193131469631514,0.9580686853036848,0.7978445067454928,0.7996174194260188,5.0,nominal,0.0033415706127543077,0.003282740292474884
951.0,0.04193131469631514,0.9580686853036848,0.7978829770221335,0.7996552179525543,5.0,nominal,0.004112431222895729,0.004039907848218949
952.0,0.04193131469631514,0.9580686853036848,0.7977085505190942,0.7994838382149305,5.0,nominal,0.00487255070749526,0.004786392264099937
953.0,0.04193131469631514,0.9580686853036848,0.7973239413135699,0.7991059562701804,5.0,nominal,0.005619674243562911,0.005519941791657379
954.0,0.04193131469631514,0.9580686853036848,0.7967325195902131,0.7985249038014927,5.0,nominal,0.006351676254728322,0.006238434807149584
955.0,0.04193131469631514,0.9580686853036848,0.7959382746410282,0.7977446310619491,5.0,nominal,0.007066572981330954,0.006939892591261043
956.0,0.04193131469631514,0.9580686853036848,0.794945774002477,0.7967696658799078,5.0,nominal,0.007762532866523175,0.007622489876403682
957.0,0.04193131469631514,0.9580686853036848,0.7937601193755891,0.7956050693839799,5.0,nominal,0.008437884717499067,0.008284563118688526
958.0,0.04193131469631514,0.9580686853036848,0.7923868999914486,0.7942563891232438,5.0,nominal,0.009091123646694288,0.008924616499167426
959.0,0.04193131469631514,0.9580686853036848,0.790832144087137,0.7927296102616197,5.0,nominal,0.009720914840088968,0.009541325702883019
960.0,0.04193131469631514,0.9580686853036848,0.7891022691465345,0.7910311055147257,5.0,nominal,0.010326095237706223,0.010133539563691896
961.0,0.04193131469631514,0.9580686853036848,0.7872040316463003,0.7891675845810605,5.0,nominal,0.010905673230126922,0.010700279683156122
962.0,0.04193131469631514,0.9580686853036848,0.7851444770287648,0.7871460437995474,5.0,nominal,0.011458826505333919,0.011240738163281527
963.0,0.04193131469631514,0.9580686853036848,0.7829308895856911,0.7849737157449768,5.0,nominal,0.011984898325064108,0.011754273735058995
964.0,0.04193131469631514,0.9580686853036848,0.7805707435944615,0.7826580200980858,5.0,nominal,0.012483392292948259,0.01224040635424506
965.0,0.04193131469631514,0.9580686853036848,0.7780716560742248,0.7802065161678055,5.0,nominal,0.012953965824634484,0.01269881048063315
966.0,0.04193131469631514,0.9580686853036848,0.7754413414543193,0.7776268573666894,5.0,nominal,0.0133964225321066,0.01312930725900896
967.0,0.04193131469631514,0.9580686853036848,0.772687568491793,0.7749267479814052,5.0,nominal,0.013810703719529638,0.013531855805217208
968.0,0.04193131469631514,0.9580686853036848,0.769818119714844,0.772113902518436,5.0,nominal,0.014196879183651534,0.013906543796042725
969.0,0.04193131469631514,0.9580686853036848,0.766840753609873,0.7691960078443499,5.0,nominal,0.01455513750391002,0.014253577553183128
970.0,0.04193131469631514,0.9580686853036848,0.7637631697128486,0.7661806882814822,5.0,nominal,0.014885775996454131,0.014573271800003895
971.0,0.04193131469631514,0.9580686853036848,0.7605929769899534,0.763075474037028,5.0,nominal,0.015189190451663892,0.014866039215706284
972.0,0.04193131469631514,0.9580686853036848,0.7573376658941191,0.7598877733423135,5.0,nominal,0.01546586477434897,0.0151323799102977
973.0,0.04193131469631514,0.9580686853036848,0.7540045818569451,0.7566248461048178,5.0,nominal,0.01571636098457585,0.015372871270485255
974.0,0.04193131469631514,0.9580686853036848,0.7506009022939029,0.753293781104629,5.0,nominal,0.015941309327834108,0.015588157937191038
975.0,0.04193131469631514,0.9580686853036848,0.7471336168609528,0.7499014764721509,5.0,nominal,0.01614139865099673,0.01577894207077213
976.0,0.04193131469631514,0.9580686853036848,0.7436095106047259,0.7464546230893454,5.0,nominal,0.01631736716981158,0.015945974028771848
977.0,0.04193131469631514,0.9580686853036848,0.7400351498865403,0.7429596907894027,5.0,nominal,0.016469993692930784,0.0160900435210537
978.0,0.04193131469631514,0.9580686853036848,0.7364168709400795,0.73942291720924,5.0,nominal,0.016600089352663328,0.01621197129191032
979.0,0.04193131469631514,0.9580686853036848,0.7327607709068183,0.7358502991335678,5.0,nominal,0.016708489879006083,0.016312601364721013
980.0,0.04193131469631514,0.9580686853036848,0.7290727011818662,0.7322475861580502,5.0,nominal,0.0167960484410552,0.016392793871998768
981.0,0.04193131469631514,0.9580686853036848,0.7253582628984918,0.728620276494904,5.0,nominal,0.01686362907271155,0.016453418486147786
982.0,0.04193131469631514,0.9580686853036848,0.7216228043657074,0.7249736147309916,5.0,nominal,0.01691210068732274,0.016495348453879677
983.0,0.04193131469631514,0.9580686853036848,0.7178714202587305,0.7213125913346775,5.0,nominal,0.016942331645481756,0.0165194551975133
984.0,0.04193131469631514,0.9580686853036848,0.71410895243211,0.7176419437765151,5.0,nominal,0.016955184900877107,0.016526603505433335
985.0,0.04193131469631514,0.9580686853036848,0.7103399921628636,0.7139661590684094,5.0,nominal,0.016951513698843956,0.01651764728472771
986.0,0.04193131469631514,0.9580686853036848,0.7065688836492201,0.7102894775443487,5.0,nominal,0.016932157800227055,0.016493425846992538
987.0,0.04193131469631514,0.9580686853036848,0.7027997286038925,0.7066158977194733,5.0,nominal,0.016897940204106843,0.01645476069920826
988.0,0.04193131469631514,0.9580686853036848,0.69903639178922,0.7029491820731201,5.0,nominal,0.016849664340294446,0.01640245280905106
989.0,0.04193131469631514,0.9580686853036848,0.6952825073507526,0.6992928636111337,5.0,nominal,0.01678811170067318,0.016337280312282654
990.0,0.04193131469631514,0.9580686853036848,0.6915414858156981,0.6956502530729959,5.0,nominal,0.016714039877408382,0.016259996628948836
991.0,0.04193131469631514,0.9580686853036848,0.6878165216520042,0.6920244466785104,5.0,nominal,0.01662818097551233,0.01617132895473561
992.0,0.04193131469631514,0.9580686853036848,0.6841106012913681,0.6884183343166628,5.0,nominal,0.016531240366816413,0.0160719770935579
993.0,0.04193131469631514,0.9580686853036848,0.6804265113603115,0.684834607924998,5.0,nominal,0.016423895754814066,0.015962612599705772
994.0,0.04193131469631514,0.9580686853036848,0.6767668471866469,0.6812757701229981,5.0,nominal,0.016306796519861,0.01584387819849975
995.0,0.04193131469631514,0.9580686853036848,0.6731340214744983,0.6777441429937439,5.0,nominal,0.016180563314557195,0.015716387454636993
996.0,0.04193131469631514,0.9580686853036848,0.669530273053704,0.6742418769209372,5.0,nominal,0.016045787881196483,0.015580724659569833
997.0,0.04193131469631514,0.9580686853036848,0.6659576756382618,0.6707709594168173,5.0,nominal,0.015903033064772365,0.015437444911002518
998.0,0.04193131469631514,0.9580686853036848,0.6624181465366388,0.6673332238847757,5.0,nominal,0.015752832996695276,0.01528707435936183
999.0,0.04193131469631514,0.9580686853036848,0.6589134552646079,0.6639303582683875,5.0,nominal,0.015595693426180945,0.015130110597980306
1000.0,0.04193131469631514,0.9580686853036848,0.6554452320182796,0.6605639135456512,5.0,nominal,0.015432092177999124,0.01496702317554821
1001.0,0.04193131469631514,0.9580686853036848,0.6520149756268665,0.6572353116993856,5.0,nominal,0.015262479727669809,0.01479825422108294
1002.0,0.04193131469631514,0.9580686853036848,0.6486240606374505,0.6539458528274656,5.0,nominal,0.01508727989034575,0.014624219176820552
1003.0,0.04193131469631514,0.9580686853036848,0.6452737462539652,0.6506967240342082,5.0,nominal,0.014906890521601324,0.014445307543448194
1004.0,0.04193131469631514,0.9580686853036848,0.6419651842926795,0.6474890073485196,5.0,nominal,0.014721684292510973,0.014261883694115962
1005.0,0.04193131469631514,0.9580686853036848,0.6386994265222264,0.6443236870276147,5.0,nominal,0.014532009519939049,0.014074287738977342
1006.0,0.04193131469631514,0.9580686853036848,0.6354774317289991,0.6412016565779266,5.0,nominal,0.01433819103078915,0.01388283641989585
1007.0,0.04193131469631514,0.9580686853036848,0.6323000725001735,0.6381237254865012,5.0,nominal,0.014140531050049865,0.013687824025328199
1008.0,0.04193131469631514,0.9580686853036848,0.6291681417196571,0.635090625659155,5.0,nominal,0.013939310103700087,0.01348952331661879
1009.0,0.04193131469631514,0.9580686853036848,0.6260823587748416,0.632103017564203,5.0,nominal,0.013734787928678105,0.013288186458101592
1010.0,0.04193131469631514,0.9580686853036848,0.6230433754743425,0.629161496082809,5.0,nominal,0.013527204383210423,0.013084045944504186
1011.0,0.04193131469631514,0.9580686853036848,0.6200517830235485,0.6262665973699599,5.0,nominal,0.013316780291866781,0.012877315463713845
1012.0,0.04193131469631514,0.9580686853036848,0.6171081213434201,0.6234188079680469,5.0,nominal,0.013103718148316568,0.01266819062183977
1013.0,0.04193131469631514,0.9580686853036848,0.6142128800104323,0.6206185658006025,5.0,nominal,0.012888203154138744,0.012456849981075546
1014.0,0.04193131469631514,0.9580686853036848,0.6113665017241556,0.6178662636055481,5.0,nominal,0.01267040413877829,0.012243455983059537
1015.0,0.04193131469631514,0.9580686853036848,0.6085693868707028,0.6151622534199058,5.0,nominal,0.012450474402123768,0.012028155796200535
1016.0,0.04193131469631514,0.9580686853036848,0.6058218978278697,0.6125068508058416,5.0,nominal,0.012228552534294779,0.011811082138294737
1017.0,0.04193131469631514,0.9580686853036848,0.6031243630204335,0.6099003388269818,5.0,nominal,0.012004763210968883,0.011592354072934463
1018.0,0.04193131469631514,0.9580686853036848,0.6004770807345204,0.6073429717843456,5.0,nominal,0.011779217963004074,0.011372077778623146
1019.0,0.04193131469631514,0.9580686853036848,0.5978803227001953,0.6048349787214273,5.0,nominal,0.01155201591951227,0.011150347289902496
1020.0,0.04193131469631514,0.9580686853036848,0.5953343374515722,0.6023765667080738,5.0,nominal,0.011323244523877007,0.010927245210124892
1021.0,0.04193131469631514,0.9580686853036848,0.5928393485447246,0.5999679191548197,5.0,nominal,0.011092980505557404,0.01070284366422003
1022.0,0.04193131469631514,0.9580686853036848,0.5903955428078854,0.5976091845082366,5.0,nominal,0.010861291434386522,0.010477205802543299
1023.0,0.04193131469631514,0.9580686853036848,0.5880030879978277,0.5953004933324124,5.0,nominal,0.010628235581937928,0.010250385697690545
1024.0,0.04193131469631514,0.9580686853036848,0.5856621402236498,0.5930419654961804,5.0,nominal,0.010393862256864894,0.010022428686843665
1025.0,0.04193131469631514,0.9580686853036848,0.5833728462398169,0.5908337124020602,5.0,nominal,0.010158212386742527,0.009793371945539864
1026.0,0.04193131469631514,0.9580686853036848,0.5811353455744978,0.5886758390530901,5.0,nominal,0.009921319075027912,0.009563245035903334
1027.0,0.04193131469631514,0.9580686853036848,0.5789497725012686,0.5865684459657506,5.0,nominal,0.009683208133917764,0.009332070430197348
1028.0,0.04193131469631514,0.9580686853036848,0.5768162578618836,0.5845116309367883,5.0,nominal,0.009443898593980316,0.009099864010642666
1029.0,0.04193131469631514,0.9580686853036848,0.574734930747592,0.5825054906715065,5.0,nominal,0.009203403191515136,0.008866635546515678
1030.0,0.04193131469631514,0.9580686853036848,0.5727059200460871,0.5805501222806868,5.0,nominal,0.008961728834609994,0.008632389149549669
1031.0,0.04193131469631514,0.9580686853036848,0.5707293622133589,0.5786456307733332,5.0,nominal,0.00871887661041626,0.008397123291132957
1032.0,0.04193131469631514,0.9580686853036848,0.5688054216656285,0.5767921486989137,5.0,nominal,0.00847484083922212,0.008160829909457212
1033.0,0.04193131469631514,0.9580686853036848,0.5669342730181051,0.5749898190241954,5.0,nominal,0.008229610698080703,0.007923495961661864
1034.0,0.04193131469631514,0.9580686853036848,0.5651160959184043,0.5732387901565676,5.0,nominal,0.00798317103477697,0.007685104205555793
1035.0,0.04193131469631514,0.9580686853036848,0.5633510761223016,0.5715392169830152,5.0,nominal,0.0077355027410482835,0.007445633560899223
1036.0,0.04193131469631514,0.9580686853036848,0.5616394064681659,0.5698912618110156,5.0,nominal,0.007486583110446143,0.007205059455139273
1037.0,0.04193131469631514,0.9580686853036848,0.5599812877551194,0.5682950952164098,5.0,nominal,0.007236386181931231,0.006963354154704726
1038.0,0.04193131469631514,0.9580686853036848,0.5583769295295946,0.5667508968029319,5.0,nominal,0.006984883070237591,0.0067204870829180585
1039.0,0.04193131469631514,0.9580686853036848,0.5568265507846445,0.5652588558777548,5.0,nominal,0.006732042284014472,0.006476425125547358
1040.0,0.04193131469631514,0.9580686853036848,0.5553303805760356,0.5638191720470873,5.0,nominal,0.006477830032774579,0.006231132925039962
1041.0,0.04193131469631514,0.9580686853036848,0.5538886567995538,0.5624320540429856,5.0,nominal,0.006222210664193373,0.005984573298681295
1042.0,0.04193131469631514,0.9580686853036848,0.5525016213236296,0.5610977150457447,5.0,nominal,0.005965147389855874,0.005736707932013307
1043.0,0.04193131469631514,0.9580686853036848,0.5511695255554842,0.5598163780455456,5.0,nominal,0.0057066021717416815,0.0054874972704026526
1044.0,0.04193131469631514,0.9580686853036848,0.5498926324806362,0.558588277809224,5.0,nominal,0.005446535858043666,0.005236900647940246
1045.0,0.04193131469631514,0.9580686853036848,0.5486712168872434,0.5574136611009998,5.0,nominal,0.005184908448872427,0.004984876539956051
1046.0,0.04193131469631514,0.9580686853036848,0.5475055655257638,0.5562927868417551,5.0,nominal,0.004921679356131303,0.00473138280963914
1047.0,0.04193131469631514,0.9580686853036848,0.546395977205984,0.5552259262089001,5.0,nominal,0.0046568076583342055,0.004476376949537397
1048.0,0.04193131469631514,0.9580686853036848,0.5453427628332708,0.5542133626786744,5.0,nominal,0.004390252351075152,0.004219816318657421
1049.0,0.04193131469631514,0.9580686853036848,0.5443462453856882,0.5532553920125187,5.0,nominal,0.004121972593846501,0.003961658375867261
1050.0,0.04193131469631514,0.9580686853036848,0.5434067598334094,0.552352322188937,5.0,nominal,0.003851927953856804,0.003701860910263255
1051.0,0.04193131469631514,0.9580686853036848,0.5425246519387229,0.5515044722604581,5.0,nominal,0.003580078736863279,0.003440382354709448
1052.0,0.04193131469631514,0.9580686853036848,0.5417002748325965,0.5507121690751883,5.0,nominal,0.003306386504644321,0.003177182278141011
1053.0,0.04193131469631514,0.9580686853036848,0.5409339918767965,0.5499757500409455,5.0,nominal,0.0030308140621760904,0.002912221370302337
1054.0,0.04193131469631514,0.9580686853036848,0.5402261774027111,0.5492955638486855,5.0,nominal,0.0027533256086023083,0.002645461583016928
1055.0,0.04193131469631514,0.9580686853036848,0.5395772163441452,0.5486719701337968,5.0,nominal,0.0024738869748811565,0.002376866354414253
1056.0,0.04193131469631514,0.9580686853036848,0.5389875038177256,0.5481053390880978,5.0,nominal,0.002192465861472037,0.0021064008332465356
1057.0,0.04193131469631514,0.9580686853036848,0.5384574446512561,0.5475960510228574,5.0,nominal,0.0019090320764134638,0.0018340321036744989
1058.0,0.04193131469631514,0.9580686853036848,0.5379874528603389,0.5471444958831234,5.0,nominal,0.0016235577741293694,0.0015597294108794513
1059.0,0.04193131469631514,0.9580686853036848,0.5375779510734119,0.5467510727134801,5.0,nominal,0.0013360176952094127,0.0012834643877732699
1060.0,0.04193131469631514,0.9580686853036848,0.5372293699053192,0.5464161890753146,5.0,nominal,0.001046389407402315,0.0010052112830768456
1061.0,0.04193131469631514,0.9580686853036848,0.5369421476422748,0.5461402607641409,5.0,nominal,0.0007546535163751589,0.0007249471606178837
1062.0,0.04193131469631514,0.9580686853036848,0.5367167306185,0.545923712192201,5.0,nominal,0.0004607938115845922,0.00044265203655224905
1063.0,0.04193131469631514,0.9580686853036848,0.5365535713793169,0.5457669746454025,5.0,nominal,0.00016479760107068753,0.00015830919818893285
1064.0,0.04193131469631514,0.9580686853036848,0.536453127494108,0.5456704851654413,5.0,nominal,-0.00013334401069509116,-0.00012809453138273863
1065.0,0.04193131469631514,0.9580686853036848,0.5364158606761417,0.5456346857274145,5.0,nominal,-0.0004336358741817703,-0.00041656855628735556
1066.0,0.04193131469631514,0.9580686853036848,0.5364422358504624,0.5456600223681292,5.0,nominal,-0.0007360785446259843,-0.000707118268925222
1067.0,0.04193131469631514,0.9580686853036848,0.5365327201697231,0.5457469442649042,5.0,nominal,-0.0010406680304519966,-0.0009997448091820793
1068.0,0.04193131469631514,0.9580686853036848,0.5366877819778463,0.5458959027646488,5.0,nominal,-0.0013473955404563753,-0.001294444821909213
1069.0,0.04193131469631514,0.9580686853036848,0.536907889721433,0.5461073503630335,5.0,nominal,-0.0016562472300231112,-0.0015912102128793348
1070.0,0.04193131469631514,0.9580686853036848,0.5371935108088783,0.5463817396335902,5.0,nominal,-0.0019672039466539504,-0.0018900279034419487
1071.0,0.04193131469631514,0.9580686853036848,0.5375451102944854,0.5467195219887242,5.0,nominal,-0.002280240964216196,-0.0021908795736231834
1072.0,0.04193131469631514,0.9580686853036848,0.5379631492582208,0.5471211461481866,5.0,nominal,-0.0025953276943410097,-0.002493741382448289
1073.0,0.04193131469631514,0.9580686853036848,0.5384480838641574,0.5475870572592723,5.0,nominal,-0.00291242746361009,-0.002798583750796557
1074.0,0.04193131469631514,0.9580686853036848,0.5390003641312612,0.5481176957402697,5.0,nominal,-0.0032314972714624357,-0.003105371124884515
1075.0,0.04193131469631514,0.9580686853036848,0.5396204325317159,0.5487134959576397,5.0,nominal,-0.003552487539170146,-0.003414061730255047
1076.0,0.04193131469631514,0.9580686853036848,0.5403087225384029,0.5493748848535669,5.0,nominal,-0.0038753418613490798,-0.0037246073272543256
1077.0,0.04193131469631514,0.9580686853036848,0.54106565712216,0.5501022805242903,5.0,nominal,-0.0041999967607414534,-0.0040369529686594685
1078.0,0.04193131469631514,0.9580686853036848,0.5418916471996319,0.550896090749792,5.0,nominal,-0.004526381447133021,-0.004351036760230409
1079.0,0.04193131469631514,0.9580686853036848,0.5427870900326726,0.5517567114755461,5.0,nominal,-0.00485441758127747,-0.004666789624984902
1080.0,0.04193131469631514,0.9580686853036848,0.5437523675804409,0.5526845252472025,5.0,nominal,-0.005184019044829569,-0.004984135072107487
1081.0,0.04193131469631514,0.9580686853036848,0.5447878448385476,0.5536798996309982,5.0,nominal,-0.005515091720369236,-0.0053029889743970715
1082.0,0.04193131469631514,0.9580686853036848,0.545893868201862,0.5547431856548666,5.0,nominal,-0.005847533285915363,-0.005623259358463861
1083.0,0.04193131469631514,0.9580686853036848,0.5470707635883546,0.5558747160175285,5.0,nominal,-0.00618123300060347,-0.005944846185088504
1084.0,0.04193131469631514,0.9580686853036848,0.5483188345853884,0.5570748033165506,5.0,nominal,-0.006516071506648569,-0.006267641143965941
1085.0,0.04193131469631514,0.9580686853036848,0.5496383605901688,0.5583437382679292,5.0,nominal,-0.006851920646150145,-0.006591527461415558
1086.0,0.04193131469631514,0.9580686853036848,0.5510295949144065,0.5596817878881435,5.0,nominal,-0.00718864329109159,-0.0069163797194427
1087.0,0.04193131469631514,0.9580686853036848,0.5524927628559804,0.561089193641079,5.0,nominal,-0.007526093187951721,-0.007242063687497358
1088.0,0.04193131469631514,0.9580686853036848,0.554028059740722,0.5625661695525362,5.0,nominal,-0.007864114818364354,-0.007568436168305492
1089.0,0.04193131469631514,0.9580686853036848,0.5556356489376985,0.5641129002952849,5.0,nominal,-0.008202543277350816,-0.007895344859238151
1090.0,0.04193131469631514,0.9580686853036848,0.5573156598516934,0.5657295392479349,5.0,nominal,-0.008541204170642303,-0.008222628230689422
1091.0,0.04193131469631514,0.9580686853036848,0.5590681858969113,0.5674162065312045,5.0,nominal,-0.008879913532663375,-0.008550115422988558
1092.0,0.04193131469631514,0.9580686853036848,0.5608932824562057,0.5691729870254381,5.0,nominal,-0.009218477766777866,-0.008877626163418473
1093.0,0.04193131469631514,0.9580686853036848,0.5627909648305265,0.5709999283736072,5.0,nominal,-0.009556693609388822,-0.009204970704909221
1094.0,0.04193131469631514,0.9580686853036848,0.5647612061835183,0.5728970389742634,5.0,nominal,-0.009894348119510843,-0.009531949788013194
1095.0,0.04193131469631514,0.9580686853036848,0.5668039354866117,0.5748642859693137,5.0,nominal,-0.010231218695418098,-0.00985835462776985
1096.0,0.04193131469631514,0.9580686853036848,0.5689190354702225,0.5769015932317676,5.0,nominal,-0.010567073119956416,-0.010183966927060584
1097.0,0.04193131469631514,0.9580686853036848,0.5711063405870198,0.5790088393589444,5.0,nominal,-0.01090166963608985,-0.010508558918055022
1098.0,0.04193131469631514,0.9580686853036848,0.5733656349935216,0.5811858556769378,5.0,nominal,-0.01123475705419208,-0.010831893433305817
1099.0,0.04193131469631514,0.9580686853036848,0.5756966505566243,0.5834324242624874,5.0,nominal,-0.011566074892567224,-0.011153724008034716
1100.0,0.04193131469631514,0.9580686853036848,0.578099064891919,0.5857482759886642,5.0,nominal,-0.011895353552587418,-0.011473795015078725
400.0,0.04193131469631514,0.9580686853036848,0.0755656059920808,0.11151312689203138,10.0,nominal,1.0783041126671833e-13,9.960088309668436e-14
401.0,0.04193131469631514,0.9580686853036848,0.0741024107285209,0.11016159780079673,10.0,nominal,9.550693569337909e-14,8.820721930646869e-14
402.0,0.04193131469631514,0.9580686853036848,0.07260342701297917,0.10877718401455864,10.0,nominal,7.839562332634387e-14,7.240041899336802e-14
403.0,0.04193131469631514,0.9580686853036848,0.07107142318923132,0.10736245426743234,10.0,nominal,5.589972928987663e-14,5.1611492857261965e-14
404.0,0.04193131469631514,0.9580686853036848,0.06950917574253554,0.10591998375690334,10.0,nominal,2.7075564013046005e-14,2.4993895841873837e-14
405.0,0.04193131469631514,0.9580686853036848,0.0679194646247459,0.10445234975558189,10.0,nominal,-8.854028621385623e-15,-8.18789480661053e-15
406.0,0.04193131469631514,0.9580686853036848,0.06630506870879051,0.10296212735167226,10.0,nominal,-5.297151606242778e-14,-4.889144644693033e-14
407.0,0.04193131469631514,0.9580686853036848,0.06466876133320264,0.10145188528198157,10.0,nominal,-1.0609568779074152e-13,-9.792167077193881e-14
408.0,0.04193131469631514,0.9580686853036848,0.06301330593388656,0.09992418185494552,10.0,nominal,-1.6936452240656763e-13,-1.562777685037986e-13
409.0,0.04193131469631514,0.9580686853036848,0.06134145178835648,0.09838156098697873,10.0,nominal,-2.4395069297966643e-13,-2.250977182427505e-13
410.0,0.04193131469631514,0.9580686853036848,0.05965592985937756,0.09682654834003429,10.0,nominal,-3.3115177267006857e-13,-3.054778652256118e-13
411.0,0.04193131469631514,0.9580686853036848,0.0579594487212687,0.09526164754483099,10.0,nominal,-4.320779845023992e-13,-3.9854231026481557e-13
412.0,0.04193131469631514,0.9580686853036848,0.05625469057844475,0.09368933651844508,10.0,nominal,-5.483183351806531e-13,-5.056788321411432e-13
413.0,0.04193131469631514,0.9580686853036848,0.05454430740025525,0.0921120638982551,10.0,nominal,-6.811703978648609e-13,-6.281225539694901e-13
414.0,0.04193131469631514,0.9580686853036848,0.0528309171464852,0.09053224556834309,10.0,nominal,-8.322301181529212e-13,-7.673028878940613e-13
415.0,0.04193131469631514,0.9580686853036848,0.05111710008620284,0.08895226128054419,10.0,nominal,-1.0030309915975977e-12,-9.246353682712538e-13
416.0,0.04193131469631514,0.9580686853036848,0.049405395232963466,0.08737445139102754,10.0,nominal,-1.195307741674867e-12,-1.101729818486774e-12
417.0,0.04193131469631514,0.9580686853036848,0.04769829689664331,0.08580111371227689,10.0,nominal,-1.4107257029216669e-12,-1.300098917411674e-12
418.0,0.04193131469631514,0.9580686853036848,0.0459982513412461,0.08423450047023297,10.0,nominal,-1.6510265377078781e-12,-1.5213247328560442e-12
419.0,0.04193131469631514,0.9580686853036848,0.04430765355925282,0.08267681537589736,10.0,nominal,-1.9180768084936517e-12,-1.7671697438714773e-12
420.0,0.04193131469631514,0.9580686853036848,0.042628844186554646,0.08113021083306855,10.0,nominal,-2.2135973609671566e-12,-2.0391327515412172e-12
421.0,0.04193131469631514,0.9580686853036848,0.04096410654341138,0.07959678526828046,10.0,nominal,-2.5396559855117573e-12,-2.339156646158358e-12
422.0,0.04193131469631514,0.9580686853036848,0.039315663805770965,0.07807858058641001,10.0,nominal,-2.8979804667095266e-12,-2.668837373320798e-12
423.0,0.04193131469631514,0.9580686853036848,0.037685676324778775,0.07657757976782378,10.0,nominal,-3.290395733657192e-12,-3.02981251198986e-12
424.0,0.04193131469631514,0.9580686853036848,0.03607623910090147,0.07509570461240475,10.0,nominal,-3.718844676647848e-12,-3.4238584190049437e-12
425.0,0.04193131469631514,0.9580686853036848,0.03448937940509393,0.07363481362290139,10.0,nominal,-4.185034263581855e-12,-3.85255716217614e-12
426.0,0.04193131469631514,0.9580686853036848,0.03292705455561323,0.07219670003493393,10.0,nominal,-4.690664523465671e-12,-4.3174491759501166e-12
427.0,0.04193131469631514,0.9580686853036848,0.031391149868562056,0.07078309000970592,10.0,nominal,-5.237262012958155e-12,-4.8199361168954624e-12
428.0,0.04193131469631514,0.9580686853036848,0.02988347677413602,0.06939564098143242,10.0,nominal,-5.826245735862656e-12,-5.361322497066112e-12
429.0,0.04193131469631514,0.9580686853036848,0.02840577110070655,0.06803594016085578,10.0,nominal,-6.458871631975782e-12,-5.942718539486691e-12
430.0,0.04193131469631514,0.9580686853036848,0.02695969153729217,0.06670550320397661,10.0,nominal,-7.136020940823329e-12,-6.564970789213476e-12
431.0,0.04193131469631514,0.9580686853036848,0.025546818280197062,0.06540577305074102,10.0,nominal,-7.858332040644456e-12,-7.228606602183163e-12
432.0,0.04193131469631514,0.9580686853036848,0.024168651856687838,0.06413811892656533,10.0,nominal,-8.626072078854463e-12,-7.933917411939717e-12
433.0,0.04193131469631514,0.9580686853036848,0.022826612129552358,0.06290383550969869,10.0,nominal,-9.439057174764898e-12,-8.680667296090405e-12
434.0,0.04193131469631514,0.9580686853036848,0.021522037491779424,0.06170414227240411,10.0,nominal,-1.0296548336174993e-11,-9.46823869307778e-12
435.0,0.04193131469631514,0.9580686853036848,0.020256184245176927,0.060540182989779076,10.0,nominal,-1.1197164723197872e-11,-1.0295306274166194e-11
436.0,0.04193131469631514,0.9580686853036848,0.019030226160841036,0.05941302541383454,10.0,nominal,-1.2138842014897122e-11,-1.1159996538001593e-11
