Wavelength_nm,Absolute_Reflectance,window_label,with_ag
705.3240254407747,0.0128170933140502,masked,False
705.7423543180802,0.0128333766655313,masked,False
706.160670632723,0.012856245398839,masked,False
706.5789743796112,0.0128150922357697,masked,False
706.9972655536544,0.0129414733976533,masked,False
707.4155441497622,0.0129281199727321,masked,False
707.8338101628456,0.0129331783445915,masked,False
708.2520635878152,0.0128760754998881,masked,False
708.6703044195829,0.0129097880849205,masked,False
709.0885326530611,0.0128959413028979,masked,False
709.5067482831628,0.012948869858207,masked,False
709.9249513048018,0.0129506953088904,masked,False
710.3431417128924,0.0129416969147843,masked,False
710.7613195023497,0.0129613175007925,masked,False
711.1794846680891,0.0129075369204311,masked,False
711.5976372050272,0.0129680555643518,masked,False
712.0157771080802,0.0130108036321223,masked,False
712.4339043721667,0.0130525713262235,masked,False
712.8520189922044,0.0130038454264473,masked,False
713.270120963112,0.012976073261482,masked,False
713.6882102798087,0.013093900095607,masked,False
714.1062869372153,0.0130659752831112,masked,False
714.5243509302521,0.0131646259652482,masked,False
714.9424022538411,0.0130882202416762,masked,False
715.3604409029034,0.013176289318556,masked,False
715.7784668723627,0.013144571420448,masked,False
716.1964801571418,0.0131350584595519,masked,False
716.6144807521648,0.0132905867604454,masked,False
717.0324686523564,0.0131902237130043,masked,False
717.450443852642,0.0132315071178531,masked,False
717.8684063479474,0.0132377860235954,masked,False
718.2863561331993,0.0133140906165052,masked,False
718.7042932033248,0.0132959156372876,masked,False
719.1222175532521,0.0132954738732509,masked,False
719.5401291779093,0.0133225751531039,masked,False
719.9580280722257,0.0132481683836929,masked,False
720.3759142311311,0.0132049065391625,masked,False
720.7937876495567,0.0132396341716771,masked,False
721.2116483224327,0.0133416855211665,masked,False
721.6294962446915,0.0133016679906203,masked,False
722.047331411265,0.0132086835120802,masked,False
722.4651538170866,0.013291999602922,masked,False
722.8829634570905,0.0134977399768606,masked,False
723.30076032621,0.0133144573142039,masked,False
723.7185444193808,0.0134939830813775,masked,False
724.136315731539,0.0133592029554783,masked,False
724.55407425762,0.0134042750327908,masked,False
724.9718199925616,0.0134073436168984,masked,False
725.389552931301,0.013371050786464,masked,False
725.8072730687769,0.0133182302643382,masked,False
726.2249803999279,0.0135255013224997,masked,False
726.6426749196936,0.0134627610556848,masked,False
727.0603566230144,0.0134703074411232,masked,False
727.4780255048314,0.0135654156016226,masked,False
727.8956815600859,0.0136342005347616,masked,False
728.3133247837203,0.0135872534137516,masked,False
728.7309551706771,0.0135799432971278,masked,False
729.1485727159003,0.0135472099195152,masked,False
729.5661774143342,0.0135847402477407,masked,False
729.9837692609232,0.0136108964208313,masked,False
730.4013482506128,0.0136424739852528,masked,False
730.8189143783496,0.0135602416928937,masked,False
731.2364676390802,0.0136989201817261,masked,False
731.6540080277517,0.0135329645805648,masked,False
732.0715355393127,0.0136593513659034,masked,False
732.4890501687127,0.0136187080563252,masked,False
732.9065519108996,0.0136862455973124,masked,False
733.3240407608245,0.0136916834943035,masked,False
733.7415167134377,0.0137330337828552,masked,False
734.158979763691,0.0137642485176671,masked,False
734.5764299065366,0.0137715777176785,masked,False
734.9938671369266,0.0137392659270266,masked,False
735.411291449815,0.0136976686726664,masked,False
735.8287028401556,0.0137711983647771,masked,False
736.2461013029033,0.0138187274363754,masked,False
736.6634868330137,0.0137529945146028,masked,False
737.0808594254424,0.0137793455715083,masked,False
737.498219075146,0.0138326718015148,masked,False
737.9155657770825,0.0138759327415764,masked,False
738.3328995262093,0.0139401000380446,masked,False
738.7502203174857,0.0138446077837994,masked,False
739.1675281458704,0.0139969670232525,masked,False
739.5848230063239,0.0139380466956031,masked,False
740.0021048938067,0.014053333204307,masked,False
740.4193738032807,0.0139174388500152,masked,False
740.8366297297066,0.0139818822053102,masked,False
741.2538726680483,0.0140550427770641,masked,False
741.6711026132684,0.0139336608642545,masked,False
742.0883195603321,0.0139558157985182,masked,False
742.5055235042028,0.0141072896463566,masked,False
742.922714439846,0.014144072938187,masked,False
743.3398923622278,0.0140576503172622,masked,False
743.7570572663155,0.0144165089925137,masked,False
744.174209147076,0.0140852938929843,masked,False
744.5913479994769,0.014181424475318,masked,False
745.0084738184876,0.0141588338249,masked,False
745.4255865990768,0.014248332983808,masked,False
745.8426863362147,0.0144788346435802,masked,False
746.2597730248723,0.0141815674457558,masked,False
746.6768466600206,0.0142801179001429,masked,False
747.0939072366317,0.0142470592547869,masked,False
747.510954749678,0.0144014970515886,masked,False
747.9279891941336,0.0145575792491156,masked,False
748.3450105649715,0.0142570187618592,masked,False
748.7620188571675,0.0143798937985443,masked,False
749.179014065696,0.0144952085261997,masked,False
749.5959961855334,0.0145486569447189,masked,False
750.0129652116566,0.0144454464571294,masked,False
750.4299211390421,0.0145913249783709,masked,False
750.8468639626692,0.0145484699942592,masked,False
